#{"t_start": 1683918170.4769187, "env_id": "RobotEnvSAC-v0"}
r,l,t
-224.490166,500,219.370843
-311.162792,500,433.784194
-284.201362,500,651.349859
-281.687908,500,868.179882
-214.34763,500,1084.105566
-223.240596,500,1301.915556
-252.362465,500,1517.895078
73.418788,411,1695.927408
-245.737208,500,1915.656812
-242.559785,500,2132.20259
-154.678172,500,2349.723163
-107.429492,500,2566.768097
-202.949106,500,2782.499718
-220.920861,500,2999.093175
-110.761184,500,3213.993892
-216.791819,500,3427.931214
-187.23608,500,3646.062622
-159.761204,500,3858.639316
-88.944338,500,4074.874671
-178.077809,500,4292.224793
-110.186004,500,4507.18926
99.20224,229,4605.638278
178.922292,64,4632.969854
-173.456063,500,4848.25058
-215.68629,500,5062.345235
-241.535616,500,5279.937953
-219.285533,500,5497.743932
-150.187886,500,5713.019309
-160.391679,500,5929.709665
-191.030065,500,6143.769958
-276.420293,500,6358.794233
-234.763377,500,6574.285834
-289.620721,500,6789.165926
185.778416,43,6807.816746
157.158027,105,6853.651689
115.186391,213,6945.62497
170.83567,80,6980.659528
160.275347,97,7022.625842
163.197105,99,7066.175853
158.93672,90,7106.787829
186.206833,43,7125.506684
186.900486,43,7144.120691
107.632226,200,7230.600346
179.296468,54,7252.378446
184.767823,75,7284.95736
177.214075,72,7315.499102
182.207321,49,7336.668482
187.726257,41,7354.960589
175.413575,69,7385.117058
156.325988,113,7434.657863
178.716539,54,7458.28073
180.266675,61,7485.193281
188.51415,42,7503.341988
177.04902,55,7527.181737
-369.351195,500,7746.022678
177.0373,86,7783.467848
180.83597,58,7808.811184
-157.513645,500,8025.130515
-72.2623,500,8242.178779
176.209276,100,8285.693204
-168.045219,500,8502.018746
174.15987,106,8546.967423
-101.324527,500,8763.080073
-72.23633,500,8978.086152
-98.535765,500,9194.012202
-202.141604,500,9410.658128
-99.990059,500,9627.189926
-106.663661,500,9847.794099
-204.453672,500,10064.322807
-189.919151,500,10278.507136
153.009532,278,10399.172078
83.485106,324,10537.71391
184.064964,48,10558.79819
160.663643,145,10621.18234
178.609356,100,10664.373031
146.946705,140,10725.329954
187.231543,39,10742.221868
135.628335,169,10815.374313
170.451667,92,10853.85059
164.530132,101,10898.232088
178.102376,62,10925.087049
166.532108,94,10965.997706
159.04025,111,11014.458365
185.884946,43,11033.201947
140.151634,142,11094.672467
177.179759,57,11119.373949
60.053027,319,11256.049475
163.081515,76,11289.072772
171.439266,77,11322.155764
185.610316,54,11345.941972
161.402801,84,11382.198575
165.044985,88,11420.502348
164.75599,78,11454.299245
180.285938,61,11479.825223
164.263491,77,11512.882867
116.527907,176,11570.936078
173.623744,62,11591.325646
182.669201,49,11607.730237
82.003135,233,11684.100881
160.276929,86,11712.509556
181.96669,50,11728.815171
186.621821,41,11742.42709
112.813189,242,11822.441263
185.007874,43,11836.703633
178.210462,63,11857.583275
177.185147,51,11874.245542
179.015757,52,11891.298387
181.99387,52,11908.238581
169.712462,63,11929.017441
177.036698,51,11945.848292
127.774898,171,12002.168094
187.071629,42,12015.906327
178.580254,53,12033.514996
178.289289,53,12051.089144
177.833733,49,12067.181227
185.480965,45,12081.89173
184.450823,46,12096.903378
184.288396,50,12113.289831
184.123411,49,12129.668247
146.114703,138,12175.287762
184.731537,47,12190.780182
148.869159,110,12227.189162
179.947266,51,12243.882433
177.233254,55,12262.169686
178.896056,54,12279.931923
181.196518,52,12297.133652
182.916669,47,12312.613131
183.029571,48,12328.680822
185.594755,43,12342.756412
183.48022,50,12359.09946
182.10375,51,12375.962791
182.484464,47,12391.399705
170.999139,68,12413.888175
180.453302,53,12431.349467
187.079235,44,12445.91713
186.159862,46,12461.118545
170.7216,63,12481.873621
184.680218,54,12499.74276
180.008014,50,12516.105945
183.328867,50,12532.523216
181.090628,52,12549.696486
186.660855,41,12563.187083
181.058464,51,12580.190788
183.420894,52,12597.42626
187.249771,52,12614.519737
184.275849,45,12629.434683
183.76867,51,12646.681766
182.472172,52,12664.050805
180.389093,50,12680.442523
184.284008,44,12694.998262
183.696722,43,12709.38729
183.553705,43,12723.481831
173.523811,64,12744.737837
177.314477,52,12762.015819
181.602792,49,12778.379616
186.716603,46,12793.620737
181.231893,48,12809.69909
185.734052,44,12824.289635
181.45308,48,12840.141747
181.480907,46,12855.506669
184.970974,44,12870.013483
181.728754,48,12885.862818
185.363097,41,12899.553184
184.176683,52,12916.790857
181.040606,63,12937.551835
181.299435,46,12952.660501
180.665682,51,12969.935482
184.65965,43,12984.296342
180.143081,52,13001.650903
178.923135,51,13018.667065
187.12611,43,13032.918588
176.687958,56,13051.657202
172.016876,58,13071.088086
184.174493,48,13087.162992
