#{"t_start": 1680690318.2929063, "env_id": null}
r,l,t
-206.456275,500,32.519916
-240.277449,500,45.190989
-150.036962,151,49.165782
-113.648085,349,57.930258
-262.16505,500,70.5211
-37.598833,29,71.313604
-46.65781,84,115.762484
-193.431254,387,125.534585
-113.608088,500,138.036409
-59.343262,74,140.06046
-13.62221,5,140.181025
-96.355886,421,150.848398
-18.409434,26,151.498613
-333.725603,474,163.510998
-127.833386,500,216.638689
-224.126075,500,229.191542
-75.415156,500,241.751093
-111.517769,448,253.065495
-19.624949,52,254.36878
-172.851839,182,299.730434
-33.674288,112,302.555715
-120.248238,206,307.692506
-53.518917,44,308.810651
-75.034121,456,320.230445
-28.750212,20,320.786177
-87.943262,98,323.28528
-99.750216,382,332.856712
-31.95501,43,333.942201
-135.043643,457,345.39697
-11.007374,2,345.59766
-24.984529,20,346.113442
-48.185133,289,393.68377
-65.221024,189,398.366806
-86.388131,500,410.861383
-13.99433,10,411.270128
-74.607533,114,414.194964
-117.465474,376,423.567084
-47.569386,500,436.084718
-53.905474,500,488.865853
-88.75472,500,501.295822
-16.248588,8,501.671178
-52.618453,314,509.538591
-53.996693,52,510.823788
-54.491535,56,512.225185
-35.297181,30,512.992975
-13.10225,40,513.978003
-16.522912,17,514.408583
-39.770695,43,515.488953
-52.956261,440,526.470531
-84.139227,500,580.165455
-57.006392,500,592.604449
-36.424323,500,605.207029
-39.852449,38,606.170574
-79.49764,462,617.69089
-49.059653,500,670.391321
154.863729,235,676.28721
-13.066911,4,676.389828
171.971867,146,680.003101
-47.461566,115,682.905498
-18.10063,24,683.677022
181.249197,317,691.556576
-18.66037,159,695.52974
-21.981605,14,695.88407
177.030908,144,699.488417
-10.874414,3,699.560149
-27.752362,339,707.993536
-12.531496,12,708.445792
-32.969425,488,761.262087
184.389758,236,767.167032
-27.802804,28,767.875464
-20.18012,11,768.152613
-12.756606,225,773.737561
-14.851185,9,774.02199
-27.048928,22,774.571531
-24.90984,16,774.975791
173.259639,423,785.496128
-25.0407,18,785.951496
-2.279664,12,786.248046
182.264324,225,791.888948
-30.122431,275,798.768875
-65.810207,500,851.997483
194.586335,92,854.320261
177.206254,183,858.874082
179.82353,184,863.558267
-15.679083,11,863.838401
-26.152654,30,864.586076
-18.80068,10,864.896131
-30.208106,42,865.946386
-38.662079,448,877.106145
-34.86097,500,889.591623
174.252137,479,901.602615
-16.970876,21,942.586544
-29.552668,57,944.036768
-92.91408,443,955.045666
-56.428796,500,967.625636
153.408686,275,974.546494
-29.879897,225,980.156593
-24.669317,16,980.618132
-33.873636,25,981.247389
-17.907601,9,981.472927
169.513836,289,988.677698
-16.036294,20,989.175934
-22.235559,141,992.711118
199.142143,14,993.074782
-35.432545,33,1034.872531
-15.022833,6,1035.026361
-13.137336,13,1035.345126
-43.609491,434,1046.130474
-46.324228,500,1058.6713
118.685736,256,1065.118763
-17.929266,12,1065.42431
-23.947572,21,1065.952509
-53.032092,211,1071.213254
-40.875805,500,1083.777724
-36.857802,39,1084.767444
-13.476154,11,1085.041441
-16.567027,12,1085.338756
-23.063543,24,1126.303864
-61.27879,143,1129.878172
-30.524426,38,1130.817202
-45.238046,84,1132.92545
-17.903072,149,1136.65921
-46.294263,180,1141.256166
-48.015876,81,1143.309146
-27.952556,45,1144.430667
-35.097253,29,1145.16598
-14.808782,20,1145.672649
-11.015267,2,1145.720746
-33.341505,29,1146.456669
-27.886986,34,1147.305192
-8.72532,80,1149.327387
-28.325916,26,1149.984291
-23.245063,22,1150.543051
-13.884001,31,1151.314691
-23.240573,18,1151.773147
199.931478,4,1151.883614
-42.518925,102,1154.46378
-23.754013,15,1154.835606
-21.805313,16,1155.233871
-12.420134,10,1155.490295
-23.900936,37,1156.432645
-28.447948,39,1157.425897
-36.572353,50,1158.686302
-13.274426,9,1158.903268
-46.987734,50,1160.15814
-14.515364,71,1161.954536
-44.221269,180,1166.532519
-60.221549,59,1168.012228
-15.571453,42,1169.065106
-35.037945,27,1169.740365
-12.408452,5,1169.864429
-29.578987,126,1173.035745
-7.048168,61,1174.561029
-59.333172,500,1227.538524
-65.669324,500,1240.046027
-62.928201,500,1252.463035
-41.835514,41,1253.538337
-34.998923,27,1254.180744
-37.987489,36,1255.059489
-55.093737,396,1264.889087
-24.201387,21,1265.427892
-19.06059,10,1265.678602
-24.650303,16,1266.080367
-46.201852,83,1268.153969
-45.988327,370,1318.843819
-33.737938,25,1319.597739
-39.194836,71,1321.374013
-15.341904,8,1321.573822
-47.777078,58,1323.043518
-18.108444,10,1323.294478
-33.241571,125,1326.437406
-31.55087,108,1329.125127
-37.963991,95,1331.485961
-12.337977,6,1331.62976
-17.151861,8,1331.846491
-36.405198,35,1332.744954
-32.226908,32,1333.536968
-22.102553,18,1333.977879
