#{"t_start": 1682284475.8522682, "env_id": null}
r,l,t
-213.090756,500,21.736955
-221.478772,500,38.779925
-112.901591,500,55.980264
-355.731041,500,74.271209
-311.508575,500,128.4936
-270.691892,500,145.381042
-159.063882,500,162.61334
-244.888265,500,179.439338
-228.594521,500,231.393552
-214.087147,500,248.334215
-187.984851,500,265.49267
-167.882129,500,281.974232
-187.648909,500,333.015548
-272.038019,500,350.026083
-211.59455,500,366.624475
-139.285128,500,383.410355
-242.956802,500,435.532484
-237.917104,500,452.377436
-165.384408,500,469.607008
-324.730352,500,486.401681
-105.769125,500,537.636719
-244.486252,500,554.444556
-182.686047,500,571.46179
-292.325928,500,588.460835
-93.32986,500,639.757079
-150.955925,500,656.562223
-145.497231,500,673.760672
-118.730239,500,690.915097
-220.600181,500,742.37002
-66.308982,500,758.969574
-145.786069,500,776.091774
-104.199882,500,793.313497
-140.285845,500,844.873364
-175.812659,500,861.614361
-167.700091,500,879.320426
-160.29578,500,897.071271
-158.793864,500,947.951121
-210.983993,500,964.837681
-119.333664,500,981.676613
-239.116403,500,999.047581
-58.902972,500,1050.230922
-132.045626,500,1066.746083
-119.515233,500,1083.892332
-197.854438,500,1100.78227
-142.61493,500,1117.671175
-228.720561,500,1168.282048
-180.317064,500,1185.434207
-196.595285,500,1202.037431
-232.294263,500,1218.754096
-111.300382,500,1269.038911
-118.371395,500,1286.406277
-191.286273,500,1303.229307
-153.336536,500,1319.980479
-135.186409,500,1370.901277
-106.755102,500,1388.402898
-228.029697,500,1405.345482
-212.682676,500,1422.095933
-64.18028,500,1473.306882
-87.379864,500,1490.675988
-54.207059,500,1507.397545
-187.698403,500,1524.002351
-44.856642,500,1575.244987
-60.706251,500,1592.085026
-281.252577,500,1608.754188
-113.63759,500,1625.631407
-165.699784,500,1677.232008
-166.658488,500,1693.909338
-300.709309,500,1710.575164
-163.838107,500,1727.370389
-94.69256,500,1778.182027
-133.977689,500,1794.848171
-100.432347,500,1811.443056
-321.969422,500,1827.767122
-202.328035,500,1880.23219
-103.45999,500,1897.090881
-35.388804,500,1913.64872
-194.047826,500,1930.284896
-158.111524,500,1982.32026
-76.883632,500,1999.055422
-97.449348,500,2015.561142
-178.441558,500,2032.319802
-118.499147,500,2083.410767
-124.275578,500,2099.968395
-138.637457,500,2116.653999
-114.395696,500,2133.438827
-251.02652,500,2150.082845
-60.017253,500,2201.738558
-125.29849,500,2218.462129
-143.911345,500,2235.4644
-188.006624,500,2252.206452
-164.742798,500,2303.37145
162.548309,376,2316.061647
-51.171237,124,2320.191261
-144.512888,500,2337.184543
-176.752264,500,2354.01235
-216.717793,500,2404.893049
-209.734167,500,2421.206588
-257.033994,500,2438.06799
-141.393862,500,2455.312596
-82.690215,500,2506.381809
-144.853344,500,2523.136084
-216.823363,500,2539.94153
-142.85017,500,2557.118652
-107.300371,500,2608.129635
-202.605734,500,2624.907817
-81.899929,500,2641.688755
-123.784117,500,2658.776739
-173.410373,500,2709.698391
-81.260782,500,2726.26699
-263.793476,500,2742.942729
-214.230015,500,2760.000396
-116.595742,500,2811.118352
-352.438297,500,2827.900068
-190.73051,500,2844.977903
-111.527119,500,2862.019439
-97.411941,500,2912.959423
-95.50923,500,2929.655383
-175.99094,500,2947.031469
-105.655181,500,2963.710001
-155.38925,500,3014.454612
-71.03478,500,3031.164036
-165.600836,500,3048.467047
-149.354738,500,3065.052569
-188.199341,500,3116.178382
-95.364683,500,3132.836551
-176.63801,500,3150.096143
-261.410606,500,3166.673171
-124.406071,500,3217.965966
-53.457135,500,3234.562895
-271.05221,500,3251.725296
-47.434182,500,3268.392148
-206.295643,500,3285.095719
-358.221361,500,3335.096236
-98.659746,500,3352.423936
-151.305025,500,3368.856263
-148.603209,500,3385.708895
-161.041377,500,3436.88325
96.863022,352,3449.050878
-33.073499,148,3454.037524
-323.941861,500,3470.532778
-150.887756,500,3487.431205
-126.112275,500,3539.099941
-123.739718,500,3555.833688
-130.185517,500,3572.397584
-234.930286,500,3589.271795
-211.654,500,3640.31638
-62.708558,500,3657.322074
-126.529047,500,3674.066651
-155.236341,500,3691.336135
-126.344505,500,3743.356492
-151.598944,500,3760.505028
-284.589148,500,3777.01129
-82.107687,500,3793.710241
-159.099023,500,3845.683835
-158.735435,500,3862.607198
-124.339178,500,3879.330353
-216.281488,500,3896.212146
-122.963342,500,3948.450344
-51.66868,500,3965.264595
-170.676871,500,3982.168169
-68.233389,500,3999.104387
-115.242083,500,4051.388857
-102.63991,500,4068.033876
-68.948982,500,4084.820792
-92.051531,500,4101.796126
-156.144172,500,4153.205006
-126.783128,500,4170.261411
-111.188855,500,4187.003659
-131.821043,500,4203.573048
-109.300608,500,4254.949989
-140.455516,500,4271.657691
-133.69856,500,4288.471982
-126.640642,500,4304.910803
-143.180861,500,4322.240589
-117.180933,500,4373.053531
-120.827159,500,4389.607157
-82.109966,500,4406.55817
-99.032594,500,4423.951215
-151.744483,500,4474.617553
-115.847475,500,4491.232723
-152.378366,500,4507.925466
-135.900759,500,4525.117536
-201.746101,500,4576.294572
-176.651459,500,4592.793379
-281.763055,500,4609.922578
-158.375431,500,4627.084641
-98.166376,500,4679.099977
-130.675478,500,4696.409891
-137.072494,500,4713.668726
-121.522135,500,4730.408954
-95.351206,500,4780.663098
-120.604417,500,4797.545526
-175.651122,500,4814.794912
-187.927697,500,4831.325042
-112.259108,500,4881.690333
-146.488923,500,4898.214243
-156.468018,500,4915.389065
-52.581727,500,4932.07576
-114.513986,500,4983.117785
-142.692407,500,4999.862062
-141.88842,500,5017.149173
-128.571779,500,5034.00164
-111.020837,500,5085.123372
-144.75151,500,5102.134253
-128.682721,500,5118.933402
-80.632761,500,5135.597582
-292.648591,500,5185.610441
-125.920276,500,5202.811913
-73.308839,500,5219.684807
-158.006973,500,5236.52509
-88.744613,500,5287.835767
-71.134508,500,5305.211612
-138.188087,500,5322.072175
