#{"t_start": 1682284476.1185284, "env_id": null}
r,l,t
-182.499031,500,21.484292
-285.801183,500,38.507032
-77.87742,500,55.719126
-264.544761,500,73.991411
-139.840261,500,128.223952
-216.209725,500,145.117067
-169.272005,500,162.347426
-194.109041,500,179.165915
-96.08116,500,231.125462
-124.743748,500,248.070787
-258.561448,500,265.220717
-297.93997,500,281.69833
-113.22029,500,332.763717
-222.577823,500,349.757487
-316.834302,500,366.361589
-135.139089,500,383.152276
-154.429036,500,435.262767
-225.27107,500,452.105298
-161.668543,500,469.350393
-249.612079,500,486.147806
-64.674153,500,537.380093
-126.75742,500,554.19515
-116.3367,500,571.204097
-122.835118,500,588.195926
-171.436668,500,639.473492
-85.780953,500,656.291869
-178.510362,500,673.499328
-218.488893,500,690.643129
-122.395541,500,742.108564
-201.070899,500,758.715713
-71.501541,500,775.82155
-199.781732,500,793.052877
-120.46383,500,844.619755
-107.298808,500,861.357616
-250.305061,500,879.071422
-164.309051,500,896.801627
-119.723032,500,947.678658
-136.527083,500,964.583636
-124.698848,500,981.417887
-232.93973,500,998.785587
-100.879359,500,1049.980124
-136.573757,500,1066.487561
-114.53743,500,1083.620683
-187.420539,500,1100.506837
-71.273241,500,1117.40258
-124.975073,500,1168.022595
-253.734694,500,1185.170717
-105.232222,500,1201.764106
-74.506392,500,1218.50616
-216.617509,500,1268.782846
-159.258386,500,1286.138827
-237.958584,500,1302.962742
-136.947966,500,1319.718469
-157.540201,500,1370.611945
-165.73483,500,1388.130782
-186.358373,500,1405.071745
-161.351946,500,1421.830515
-121.826485,500,1473.046805
-89.696066,500,1490.407341
-163.223647,500,1507.128108
-160.012714,500,1523.752874
-149.954485,500,1574.972882
-144.297801,500,1591.829276
-101.15697,500,1608.485234
-234.494599,500,1625.347628
-146.514108,500,1676.975571
-148.632721,500,1693.647293
-158.347863,500,1710.297533
-221.443563,500,1727.109699
-254.768117,500,1777.910779
-288.45569,500,1794.578203
-166.988123,500,1811.177718
-117.479357,500,1827.495123
-272.302436,500,1879.953364
-159.852753,500,1896.827448
-187.042414,500,1913.394595
-76.341545,500,1930.021568
-191.638389,500,1982.044787
-115.951904,500,1998.80439
-143.732011,500,2015.300056
-136.959818,500,2032.055036
-76.683442,500,2083.139941
-131.915572,500,2099.708829
-181.35929,500,2116.379912
-267.241546,500,2133.152196
-144.965145,500,2149.816936
-195.739907,500,2201.484673
-160.362188,500,2218.20041
-73.169264,500,2235.199315
-254.823843,500,2251.940428
-124.205207,500,2303.115852
-160.269526,500,2319.927109
-79.207051,500,2336.908001
-43.652306,500,2353.73034
-145.502864,500,2404.613152
-89.841567,500,2420.931504
-127.944728,500,2437.794623
-204.015705,500,2455.045885
-195.235851,500,2506.11992
-113.00006,500,2522.863125
-98.467262,500,2539.678209
-176.193388,500,2556.845267
-263.149643,500,2607.865103
-198.194115,500,2624.652301
-56.483813,500,2641.425867
-135.252743,500,2658.517748
-68.742179,500,2709.446401
-97.558276,500,2726.007508
-189.045031,500,2742.677567
-142.867825,500,2759.736734
-157.055171,500,2810.856196
-190.508587,500,2827.623399
-126.236166,500,2844.712727
-91.004449,500,2861.753667
-71.081426,500,2912.704421
-132.838227,500,2929.391028
-119.906125,500,2946.763461
-96.109104,500,2963.438419
-103.156247,500,3014.182234
-116.188966,500,3030.897253
-241.35449,500,3048.206178
-235.629588,500,3064.78238
-84.511551,500,3115.91896
-166.667355,500,3132.575199
-206.001558,500,3149.832588
-251.456696,500,3166.410333
-88.93512,500,3217.681578
-99.655224,500,3234.305627
-118.421227,500,3251.447118
-148.666086,500,3268.137705
-321.48512,500,3284.821411
-144.87974,500,3334.84241
-45.03919,500,3352.161318
-246.751487,500,3368.588464
-133.684802,500,3385.448011
-173.578682,500,3436.635633
-283.060412,500,3453.755914
-54.957401,500,3470.276353
-128.182029,500,3487.166318
-203.842409,500,3538.829672
-137.107997,500,3555.560697
-182.477156,500,3572.141938
-122.94567,500,3589.019514
-174.833615,500,3640.058496
-93.860425,500,3657.055011
-203.258112,500,3673.805357
-161.267114,500,3691.086814
-209.232887,500,3743.085959
-86.111102,500,3760.245527
-92.453903,500,3776.730499
-111.611309,500,3793.447262
-82.697254,500,3845.426499
-239.336233,500,3862.341645
-148.156853,500,3879.077912
-255.849318,500,3895.952214
-109.628123,500,3948.195297
-87.68118,500,3965.007341
-117.253839,500,3981.888356
-74.102023,500,3998.822357
-58.285155,500,4051.118553
-223.00269,500,4067.759523
-62.562846,500,4084.545981
-144.702469,500,4101.543291
-141.805143,500,4152.930347
-91.365399,500,4169.991954
-68.23897,500,4186.737472
-107.005252,500,4203.309844
-63.272472,500,4254.681066
-96.89844,500,4271.390766
-147.686829,500,4288.20508
-124.558044,500,4304.649207
-157.86938,500,4321.97301
-88.730911,500,4372.787537
-113.501356,500,4389.337147
-108.78835,500,4406.290383
-131.963347,500,4423.691874
-106.23789,500,4474.361662
-139.888056,500,4490.968711
-207.259912,500,4507.650576
-115.259983,500,4524.842562
-121.065757,500,4576.015893
-66.322177,500,4592.532455
-78.895787,500,4609.660388
-124.264557,500,4626.814478
-136.042008,500,4678.848158
-112.084674,500,4696.142881
-158.389783,500,4713.39844
-147.962616,500,4730.134408
-198.737271,500,4780.399495
-133.735667,500,4797.280844
-87.521658,500,4814.534072
-117.339506,500,4831.053657
-163.449278,500,4881.426924
-86.105866,500,4897.959579
-47.872347,500,4915.117424
-229.219769,500,4931.80918
-130.974738,500,4982.858069
-143.166833,500,4999.59981
-130.283866,500,5016.876081
-126.113438,500,5033.740111
-80.028689,500,5084.854563
-144.694116,500,5101.851078
-144.717187,500,5118.661785
-257.684334,500,5135.337941
-150.097385,500,5185.342414
-146.761986,500,5202.545826
-133.68881,500,5219.432607
-92.17255,500,5236.254509
-126.092636,500,5287.565879
-135.222371,500,5304.936735
-114.521382,500,5321.814573
-82.921382,500,5338.36731
-125.575202,500,5389.520117
-77.573122,500,5406.80171
-140.207108,500,5423.879298
-158.228689,500,5440.78911
