#{"t_start": 1683079203.5452282, "env_id": "RobotEnv7-v0"}
r,l,t
190.642966,169,20.278742
194.590374,36,20.834138
193.521826,69,21.771304
189.612699,91,23.019696
197.278133,49,23.65848
-17.041062,86,24.790686
196.769507,92,26.004978
196.85087,37,26.513825
176.328766,124,28.190328
-64.409072,247,31.635918
192.531649,50,32.532686
163.667658,108,34.388092
185.579118,63,35.505665
192.586801,55,36.543958
196.581257,45,37.306789
160.994466,137,39.690669
-29.750478,42,40.436568
-48.639296,500,48.859411
192.564165,64,49.985826
148.834576,432,57.350596
-2.632325,4,57.419677
163.470958,224,61.329115
169.672652,215,64.981355
-38.997222,61,66.055124
188.047311,126,68.222861
193.191536,42,68.935563
145.630397,226,72.769372
-20.582376,106,74.640916
-46.943456,500,83.008633
197.157926,56,83.922956
177.694041,84,85.252686
187.258771,105,86.910401
196.901495,30,87.419138
196.432676,103,89.243613
196.52517,37,89.854517
185.609712,69,91.095396
-9.230103,16,91.38295
175.06782,97,93.042491
193.177262,95,94.529091
198.082802,42,95.175617
148.4699,125,97.319579
193.311248,66,98.466835
188.674735,66,99.607819
-1.722967,9,99.750033
157.521735,138,102.032471
-132.820014,362,108.139675
191.079804,150,110.72213
171.731201,200,114.02787
-37.119719,150,116.496437
133.865928,229,120.394945
189.812954,83,121.815609
186.300277,68,122.964647
192.521032,53,123.903246
-12.82842,67,125.068348
-168.497263,500,133.140159
-27.69362,500,141.398564
-63.120831,500,150.029793
183.102469,140,152.479055
181.85462,95,154.125481
-12.754135,265,158.477941
195.271754,90,159.968738
194.765625,127,162.198515
198.868963,18,162.500149
190.007619,81,163.848937
181.66475,126,165.750818
-38.328487,58,166.723301
180.965658,393,173.165555
192.179768,56,174.197778
-16.280492,51,175.054139
190.364763,148,177.480641
187.986927,66,178.683621
174.451463,102,180.411382
191.732496,94,181.96269
182.574004,85,183.523833
-3.065189,5,183.637223
190.423825,58,184.535631
169.566581,93,186.032495
163.760799,211,189.729621
192.845985,74,190.920794
-5.739891,64,192.064415
188.595357,73,193.337083
185.999791,84,194.803937
178.005068,111,196.739647
166.800833,184,199.775923
-21.072345,48,200.512776
199.095045,22,200.843671
-164.676664,478,208.768342
173.347252,118,210.719012
195.777995,64,211.861542
-117.145687,318,216.967931
168.5707,89,218.578284
161.793264,153,221.104484
176.470102,205,224.57067
-12.890808,53,225.502367
199.212089,22,225.888573
188.096884,183,229.006169
145.857591,178,232.031384
189.054308,90,233.523287
-12.828424,27,234.017152
-150.199636,500,242.097236
