#{"t_start": 1680454125.5411358, "env_id": null}
r,l,t
-508.659297,500,12.006123
-135.324907,500,22.899178
-318.201353,500,32.69151
-457.446242,500,42.46679
-147.764664,500,77.20376
-269.601753,500,86.884095
-188.410862,500,96.800053
-237.94015,500,106.513372
-640.353841,500,142.430869
-376.309142,500,152.183974
-365.430697,500,162.121344
-173.981985,500,172.362545
-197.689543,500,213.365569
-256.395036,500,224.23396
-567.169983,500,234.891336
-482.996089,500,245.73915
-251.549359,500,287.548493
-5393.172947,463,298.14841
-37.677946,37,298.974009
-5407.921652,343,306.929892
-72.344568,157,311.3222
-5196.610536,184,316.849262
-5364.38118,307,324.689278
-2.829418,9,324.903578
-5270.05476,254,364.421882
-246.319913,246,370.169842
-5091.371456,77,372.081921
-5385.584681,420,381.908941
-1.337751,3,381.98432
-117.479485,500,394.554031
-5181.44849,175,399.092098
-198.075884,325,407.201321
-5090.650978,76,409.245395
-216.485603,424,451.505705
-125.5671,500,463.971562
-5204.650606,198,468.741524
-5183.792431,177,473.247917
-141.673326,125,476.098295
-5302.254106,375,484.723796
-79.218189,125,487.892641
-5226.440663,262,493.627573
-5201.850563,198,528.34865
-33.265295,40,529.203795
-230.933366,500,540.256184
-5240.69398,250,545.950574
-167.253225,250,551.724127
-5289.428782,463,563.256505
-28.271088,37,564.171168
-5371.656623,496,607.881989
-2.88244,4,607.972621
-5198.643802,258,613.73899
-236.244807,242,619.507047
-5113.218075,104,622.168545
-5198.350645,239,627.745953
-5114.392609,104,630.125755
-21.754704,53,631.282247
-5223.425284,252,637.083732
-5153.269536,161,640.686669
-39.829807,87,642.614657
-5209.120702,219,647.877681
-249.450484,281,685.375877
-5076.686635,57,686.588716
-5117.888989,111,689.017093
-289.35085,332,698.538573
-5250.27756,315,706.33877
-33.772327,185,711.153376
-5081.710943,64,712.669689
-5083.894647,66,714.136702
-5126.43921,123,717.078027
-97.814797,247,722.884905
-5356.30053,433,733.262585
-61.135025,67,771.115049
-5112.657423,88,773.342643
-5097.14269,77,775.424974
-5161.313364,113,778.27505
-5069.227579,52,779.632773
-5088.066711,65,781.348563
-5088.31061,72,783.203325
