#{"t_start": 1683063228.6809163, "env_id": "RobotEnv7-v0"}
r,l,t
-74.06994,250,29.673306
-196.343849,250,32.713
-80.529903,250,35.775834
-66.401247,250,38.873977
-172.765328,250,42.304413
-213.88755,250,45.367836
-174.483488,250,48.409839
-60.145425,250,51.437332
-156.951662,250,71.624926
-66.250003,250,74.765979
-53.814611,250,77.819499
-105.892743,250,80.830518
-89.316887,250,83.920989
-144.333129,250,87.011582
-148.028784,250,90.087924
-163.717997,250,93.143694
-179.70191,250,111.703577
-37.844664,250,114.79353
-55.453981,250,117.902405
-130.593233,250,120.987598
-163.435479,250,124.142632
-118.089541,250,127.189123
-131.900189,250,130.296745
-117.333891,250,133.345679
-82.725312,250,152.051835
-53.63736,250,155.199556
-214.072577,250,158.259603
-156.714067,250,161.416351
-64.256999,250,165.145235
-190.427245,250,168.195283
-79.03328,250,171.313122
-89.634614,250,174.469088
-76.052978,250,192.84023
-101.504509,250,195.90859
-56.626125,250,198.940383
-40.53027,250,202.056127
-49.017779,250,205.814344
-83.591264,250,208.894187
-91.052104,250,212.016818
-124.586998,250,215.046274
-199.777299,250,233.162018
-148.242541,250,236.244846
-168.754489,250,239.301021
-85.915182,250,242.416193
-160.005236,250,246.200436
-78.815417,250,249.233139
-64.536811,250,252.384131
-97.081156,250,255.43818
-73.320917,250,259.141486
-83.94456,250,277.248694
-164.156597,250,280.293632
-59.034633,250,283.388767
-47.927948,250,286.505581
-93.02662,250,289.577378
190.313779,122,291.096327
-54.14214,128,292.703851
-206.912482,250,295.732683
-157.938066,250,298.842099
-63.643335,250,316.7566
-144.683533,250,319.823057
-77.595315,250,322.907822
-89.011643,250,326.066008
-77.576683,250,329.183752
-65.749436,250,332.269548
-55.542718,250,335.351639
-64.114291,250,338.474962
-99.379192,250,356.860069
-113.680318,250,359.913481
-65.794693,250,363.087942
-147.262512,250,366.205293
-108.533405,250,369.28307
-38.714873,250,372.383479
-62.178065,250,375.441785
-202.476107,250,378.518768
-77.993806,250,396.972306
-80.81106,250,400.095661
-82.022491,250,403.17517
-90.230073,250,406.926099
-155.774446,250,410.017178
-151.349295,250,413.13737
-69.190915,250,416.22871
-58.663586,250,419.384873
-91.719835,250,437.463345
-119.431305,250,440.614465
-109.026497,250,443.711424
-61.937124,250,447.442276
-78.562138,250,450.480797
-76.84256,250,453.571075
-72.786721,250,456.648557
-61.722562,250,460.431141
-73.611185,250,463.510282
-84.895399,250,481.432178
-77.155906,250,484.460707
-88.538399,250,488.209926
-50.405908,250,491.298915
-66.284956,250,494.386711
-72.495923,250,497.428728
-98.674391,250,500.590235
-67.20429,250,503.634077
-109.87816,250,521.570443
-53.054868,250,524.660237
-68.085751,250,527.735661
-84.593741,250,530.833419
-64.108863,250,533.937388
-73.368232,250,536.99831
-61.212454,250,540.154792
-137.20263,250,543.254274
-135.767942,250,561.900143
-83.338667,250,565.031725
