#{"t_start": 1683470500.9116461, "env_id": "RobotEnv8-v0"}
r,l,t
-468.273498,500,47.747674
-491.121406,500,89.193176
-358.89752,500,130.739764
-490.258116,500,172.131021
-458.676282,500,234.388312
-286.511904,500,276.148887
-528.91064,500,318.081547
-443.080023,500,359.503336
-504.330804,500,421.172663
-263.387562,500,463.348061
-574.042794,500,505.32874
-525.567717,500,546.653422
-576.343116,500,607.282641
-645.687051,500,648.78845
-415.271149,500,690.383986
-462.457577,500,731.472724
-405.267334,500,791.688638
-329.178663,500,832.895823
-381.348328,500,874.48904
-563.107913,500,915.462116
-377.553062,500,975.137276
-317.362944,500,1016.179081
-342.162303,500,1057.944144
-380.90974,500,1098.855638
-536.748563,500,1158.71432
-483.493031,500,1201.776606
-354.271803,500,1247.440684
-318.748342,500,1288.194682
-360.588866,500,1347.886765
-308.569172,500,1388.835509
-302.6312,500,1430.076828
-403.018935,500,1470.537035
-335.151737,500,1530.127781
-356.17179,500,1571.123427
-356.681856,500,1612.956414
-441.25949,500,1653.69902
-520.478725,500,1712.939498
-409.338392,500,1753.796477
-335.495849,500,1794.697582
-466.094788,500,1835.499623
-402.684962,500,1894.242754
-519.648485,500,1935.222926
