#{"t_start": 1683470500.4941983, "env_id": "RobotEnv8-v0"}
r,l,t
-693.329137,500,48.149229
-529.381119,500,89.61739
-575.269968,500,131.118109
-538.255569,500,172.563336
-456.435442,500,234.763988
-660.790637,500,276.498719
-706.571202,500,318.450803
-460.095058,500,359.871066
-480.745198,500,421.574727
-345.544665,500,463.79933
-340.671188,500,505.763683
-635.84923,500,547.049853
-364.561601,500,607.676577
-632.252577,500,649.145838
-506.255551,500,690.813483
-581.188627,500,731.866486
-492.053931,500,792.068398
-526.93946,500,833.331389
-416.838354,500,874.909401
-366.434995,500,915.845059
-482.620728,500,975.526619
-289.814797,500,1016.619423
-439.524145,500,1058.350079
-380.832193,500,1099.263112
-341.14889,500,1159.101018
-322.681986,500,1202.161536
-540.491428,500,1247.827584
-445.354136,500,1288.53729
-359.59395,500,1348.338702
-453.1795,500,1389.198985
-329.001482,500,1430.495839
-354.817939,500,1470.928343
-386.161022,500,1530.49195
-290.016276,500,1571.538681
