#{"t_start": 1683933874.5612407, "env_id": "RobotEnv-v0"}
r,l,t
-315.540944,500,165.503354
-266.072824,500,330.705888
-337.747576,500,496.174537
-247.574798,500,660.278402
-284.292802,500,825.585675
-230.060892,500,990.66185
-193.721838,500,1155.420073
-184.522784,500,1321.140213
-233.660136,500,1485.704439
-293.314184,500,1650.649641
-195.873888,500,1815.710972
-241.641493,500,1982.64777
-223.775527,500,2148.523291
-212.602085,500,2313.507272
-120.744359,500,2478.988243
-167.102155,500,2643.245859
-165.058589,500,2808.707942
-154.747514,500,2973.179446
-115.412018,500,3138.209203
-205.167085,500,3302.969844
-207.038205,500,3468.241967
-146.399603,500,3633.765439
-179.151087,500,3799.025771
-203.392555,500,3964.062239
-149.281058,500,4135.958773
-145.743659,500,4314.490164
-209.410088,500,4507.348931
-222.082175,500,4721.821261
-126.472821,500,4940.15835
-135.024338,500,5156.033629
-115.664987,500,5371.102243
-81.599664,500,5586.686671
-87.676,500,5804.703527
-160.434453,500,6020.738116
-123.233034,500,6232.290429
-118.018276,500,6449.466436
-84.77901,500,6666.725532
-173.514535,500,6886.347874
-114.37733,500,7104.073512
-126.436907,500,7318.657263
-80.067025,500,7532.615323
-62.790805,500,7737.46948
-58.865368,500,7951.015642
-66.037544,500,8167.907933
-54.147308,500,8382.256485
-53.767371,500,8596.607339
-49.570654,500,8814.024039
-73.37145,500,9026.160012
-49.071446,500,9241.850817
-50.598583,500,9433.883848
-47.280506,500,9650.26808
-49.356265,500,9860.332877
-49.544419,500,10074.531287
-48.467352,500,10286.115734
-46.730045,500,10496.788198
-48.770142,500,10711.652696
-44.622947,500,10919.676859
-55.873354,500,11128.70957
-43.810592,500,11345.948203
-41.191035,500,11551.806374
-40.320907,500,11751.626777
-38.680798,500,11963.360581
-37.39043,500,12177.824075
-31.648815,500,12387.241957
-30.225056,500,12603.704408
-35.686413,500,12813.523621
-28.742767,500,13024.100704
-29.59168,500,13239.497078
-27.987677,500,13450.754612
-29.197111,500,13665.572738
-102.787723,500,13876.250384
-31.329069,500,14084.712146
-25.975447,500,14288.301609
-24.520574,500,14501.318345
-30.010981,500,14717.451199
-21.748449,500,14932.454287
163.525108,162,15002.635069
179.891204,498,15214.631292
156.969356,269,15330.937492
-38.326365,500,15543.807746
-18.9659,500,15760.701508
181.835841,309,15891.962262
183.60083,269,16008.014719
60.632985,399,16177.667447
182.05679,386,16345.540019
184.777258,228,16444.519782
185.788836,56,16466.195951
183.877979,186,16547.15778
167.471781,194,16633.097354
178.107267,204,16722.311262
186.005467,44,16741.385962
184.158533,104,16785.95754
188.252593,58,16808.858296
179.365807,155,16870.829106
187.026928,71,16898.194312
187.586582,83,16931.973541
186.674156,69,16961.635386
179.227834,91,17001.977386
187.423748,53,17024.766028
143.915507,175,17101.331148
188.775605,39,17118.019231
187.50582,77,17151.983496
187.872014,48,17172.896157
185.391354,59,17198.572166
189.820647,37,17212.366346
187.237644,73,17244.46155
190.071862,47,17264.981903
188.183751,37,17281.148764
172.888096,75,17313.914065
182.513043,54,17337.14771
188.03114,57,17361.994306
186.911035,65,17390.10462
164.548786,72,17421.401325
187.196499,40,17438.727277
185.147143,44,17458.752519
182.531048,46,17478.84273
184.210266,50,17500.582934
190.124014,38,17517.185305
187.313866,49,17536.486335
188.274386,40,17554.233899
187.833384,37,17570.362618
187.710084,38,17587.11591
188.094689,45,17606.599197
189.737233,35,17622.201818
185.466867,41,17639.998872
189.282233,41,17658.429506
187.644896,38,17674.852938
187.834779,44,17693.855819
181.985149,48,17714.574642
179.928347,57,17739.160892
188.22726,37,17755.536287
186.805,46,17775.51008
186.943177,39,17792.517627
187.643436,40,17810.062727
188.272575,41,17827.974792
181.301819,50,17849.842784
187.020016,39,17864.557543
187.604998,39,17881.818312
188.553792,44,17900.864177
166.231794,74,17933.197411
185.849366,42,17951.997866
187.040806,39,17969.317925
184.307064,41,17987.269673
189.002195,42,18005.373545
188.088566,37,18021.472735
181.684613,45,18041.419842
187.835218,39,18058.133524
189.027375,35,18073.902448
159.534836,82,18109.434545
186.415048,40,18126.926663
184.728155,42,18145.270595
188.986946,36,18161.270979
187.04967,38,18177.825892
186.272712,39,18192.619056
186.997384,44,18212.293628
86.417232,173,18287.349442
107.442637,199,18373.951875
178.810365,51,18396.599861
184.70812,42,18415.02423
186.730346,39,18431.684859
187.823698,39,18449.028385
183.637351,42,18466.997566
181.695074,46,18487.014365
184.478659,39,18504.201255
188.170698,36,18518.446757
187.593014,38,18534.074279
184.994797,42,18552.448354
185.537772,40,18569.860351
155.697106,127,18624.993202
178.714711,53,18648.118852
175.929447,53,18670.749423
177.722503,51,18692.81317
188.523102,41,18711.011128
180.630846,45,18730.719303
186.601723,41,18748.447189
185.228688,48,18769.699215
179.904382,48,18790.385421
185.346969,42,18808.817388
182.704302,44,18828.702379
172.631184,58,18851.669493
188.975654,41,18869.601937
184.528316,43,18888.123041
188.587651,38,18905.042234
186.701161,39,18921.973146
182.553812,47,18942.706297
166.712563,64,18971.112437
157.815846,75,19004.118609
155.296129,76,19037.249809
188.612901,38,19053.584581
187.848342,38,19070.264585
186.596504,38,19086.529891
186.530378,44,19105.482719
175.024882,52,19128.275585
188.066017,38,19144.810708
180.532494,49,19166.97831
177.800215,72,19196.527516
184.219219,45,19215.898012
185.798235,40,19233.415631
179.227811,51,19256.101417
-64.437304,500,19474.135916
-73.895682,500,19687.941199
-62.030567,500,19898.819727
-71.961434,500,20109.438616
-67.523898,500,20324.623238
-51.33265,500,20541.348649
-42.203535,500,20756.124602
-35.075842,500,20971.134619
-30.481182,500,21188.539867
182.036292,380,21352.285903
171.948018,232,21452.96364
166.876903,271,21569.212973
153.341943,180,21647.370371
187.413706,48,21668.364406
188.844565,40,21686.21614
178.302969,56,21710.910912
174.903378,69,21741.096868
-89.732908,500,21956.262384
189.735544,37,21972.177542
189.139599,36,21987.898275
186.047623,42,22006.293092
185.908857,42,22024.725516
165.360124,77,22058.674182
185.587882,48,22079.95528
185.027185,52,22102.251432
186.283258,46,22122.353442
164.197985,79,22156.635864
-127.969589,500,22371.945564
184.791637,50,22393.618217
165.21999,81,22429.030058
167.054745,72,22460.389878
175.649056,59,22486.121771
186.008231,42,22503.978181
181.482059,50,22524.394276
188.897573,36,22539.641037
161.64719,83,22575.450325
93.103683,468,22778.9375
183.234532,48,22799.364933
185.81535,45,22819.190246
177.447179,55,22841.356898
165.63153,73,22873.193854
184.719373,44,22892.616256
183.707855,48,22913.113695
146.41078,133,22972.18559
185.729416,45,22993.31836
188.248774,37,23010.366649
188.308529,38,23027.074217
