#{"t_start": 1680009597.2053533, "env_id": null}
r,l,t
448.199004,42,0.791641
476.209326,22,1.154894
478.691343,20,1.488507
450.393696,41,2.175177
472.091155,25,2.589053
470.965077,26,3.022763
455.339327,37,3.638693
482.264331,17,3.92223
465.657394,30,4.422048
475.988877,22,4.789357
458.698598,35,5.372861
466.182166,30,5.884145
478.789697,20,6.225113
433.811374,52,7.090843
485.834606,14,7.322832
-5067.086104,54,8.225263
-15.053357,13,8.442456
481.024356,18,8.742013
445.606163,44,9.474719
475.996742,22,9.841978
451.158175,41,10.525241
438.187238,51,11.375691
438.999151,50,12.209162
459.844199,34,12.776083
430.888745,53,13.659435
469.647585,27,14.109845
460.776607,34,14.676006
474.768975,23,15.05994
483.603866,16,15.326062
484.838281,15,15.576491
458.033592,35,16.159967
480.050885,19,16.476595
-20.566454,18,16.77677
473.642892,24,17.177163
474.928969,23,17.559955
446.780277,43,18.277731
452.944829,39,18.928317
479.734024,19,19.243469
478.447284,20,19.574026
484.894301,15,19.826823
448.412839,43,20.54463
472.105535,25,20.96125
452.632883,40,21.628514
455.873021,37,22.244919
469.511202,27,22.695032
438.916183,50,23.527498
465.345078,30,24.028235
438.637515,48,24.828314
-22.071984,17,25.112437
472.498535,25,25.528612
440.378141,49,26.345844
464.234156,31,26.8615
434.30792,51,27.718641
455.468471,37,28.337768
473.47629,24,28.738009
461.705512,33,29.287345
489.335322,11,29.470771
485.977654,14,29.712952
481.099533,18,29.995184
449.590921,41,30.686844
435.925518,52,31.554757
492.714807,8,31.691508
472.391994,25,32.108854
467.574087,29,32.591917
465.46727,30,33.092521
484.832026,15,33.342054
-9.305778,7,33.468429
472.298202,25,33.874104
470.929462,26,34.306814
478.79438,20,34.64271
459.874713,34,35.212604
456.805834,36,35.819075
487.1216,13,36.028272
476.543571,22,36.394332
481.012611,18,36.68583
469.567766,27,37.144994
427.175118,55,38.062624
460.863178,34,38.628943
477.320411,21,38.967975
472.083602,25,39.386365
488.236213,12,39.586525
477.502338,21,39.950143
467.530927,29,40.434708
466.465448,29,40.917949
455.554044,38,41.553236
-20.88091,15,41.796366
454.456805,38,42.440031
447.68356,43,43.14971
457.963169,35,43.737123
436.574748,50,44.574296
469.513591,27,45.012808
461.030627,33,45.563329
451.149794,40,46.23776
449.091281,42,46.93993
473.703258,24,47.340559
464.003921,31,47.859567
467.738764,28,48.32634
472.654969,25,48.743183
467.291071,29,49.227709
454.058837,38,49.861017
-18.965831,17,50.144182
479.776319,19,50.478301
481.148561,18,50.776816
464.326337,31,51.293962
444.694119,44,52.028871
477.497945,21,52.378406
453.371419,40,53.044557
466.694297,29,53.527888
464.186205,31,54.044766
438.600165,48,54.844988
475.998828,22,55.211227
440.617729,48,56.011872
460.020723,34,56.578979
483.686746,16,56.845485
435.108718,52,57.711833
444.625256,45,58.463035
-3.03743,2,58.495127
448.788442,42,59.195826
464.175774,31,59.712392
481.128202,18,60.012071
473.51605,24,60.412947
462.455074,32,60.946535
429.267987,54,61.847491
438.129706,51,62.878537
459.928785,34,63.447074
477.632123,21,64.772162
435.709001,50,70.573228
470.838685,26,73.830646
490.513744,10,75.08134
472.026683,25,78.213467
438.112986,49,84.354595
472.01887,25,87.488072
-11.554404,8,88.490351
446.525226,45,94.12842
429.936984,54,100.899164
476.248411,22,103.654924
492.711316,8,104.656274
452.758805,39,109.530907
474.517783,23,112.413618
482.334394,17,114.542226
467.624173,29,118.175034
433.066465,52,124.68228
475.885287,22,127.434667
481.060808,18,129.687651
436.640996,51,136.072276
470.67742,26,139.324908
477.319051,21,141.950516
481.212533,18,144.200074
452.877662,40,149.211574
-21.858242,15,151.089455
445.835253,44,156.593318
453.570496,39,161.477117
433.504843,53,168.110512
459.665032,34,172.367276
473.390988,24,175.369182
458.682665,35,179.757285
469.691668,27,183.138589
466.420969,30,186.899816
464.940768,31,190.778994
441.956563,47,196.665934
453.36297,39,201.556955
486.988803,13,203.180413
442.044697,48,209.195145
477.78263,21,211.826922
-16.929587,15,213.701378
449.043272,42,218.966336
478.581677,20,221.474344
476.274278,22,224.234194
480.067613,19,226.612751
451.452506,40,231.622357
445.910723,45,237.255798
466.421988,29,240.889994
490.485754,10,242.141363
446.727129,43,247.529016
479.627898,19,249.915889
455.05434,38,254.669694
454.556901,38,259.431407
458.265814,35,263.81655
478.554922,20,266.326336
458.39708,35,270.706194
-57.768529,45,276.346685
474.630878,23,279.231478
483.73524,16,281.236039
461.564723,34,285.49477
432.052459,52,292.009512
489.412679,11,293.386362
483.628814,16,295.386608
436.689647,49,301.525183
445.375565,45,307.158422
449.883922,41,312.291233
476.419002,22,315.046418
467.692307,29,318.68394
450.698034,41,323.822344
469.582533,27,327.200662
477.156919,21,329.834885
488.176928,12,331.335245
466.79265,29,334.965727
477.263744,21,337.59522
-11.934808,11,338.970111
483.717777,16,339.245701
448.977232,43,339.965343
485.951796,14,340.200403
470.913468,26,340.63703
448.567959,42,341.348682
477.33798,21,341.681875
457.555237,36,342.28282
477.24164,21,342.63377
454.321938,38,343.277213
468.185521,28,343.756086
477.285137,21,344.089496
472.34103,25,344.506009
468.076736,28,344.967382
471.473793,26,345.411417
481.232273,18,345.712249
458.770504,35,346.293789
441.940405,46,347.055713
-20.39674,16,347.307983
447.899223,43,348.026105
477.448481,21,348.377037
445.556969,44,349.124109
460.113379,34,349.685577
474.69366,23,350.067566
477.605283,21,350.417484
466.853132,29,350.915074
457.521699,36,351.516098
479.782232,19,351.819523
456.896452,37,352.43853
458.226503,35,353.022931
452.380215,40,353.701557
467.732683,29,354.176618
441.751563,47,354.963924
455.253962,37,355.584121
-5.650996,5,355.666624
477.203325,21,356.016096
456.475042,37,356.634295
459.157022,35,357.204895
480.191033,19,357.521007
475.155427,23,357.905111
471.323729,26,358.339077
493.789523,7,358.456332
445.352161,44,359.204326
435.999609,52,360.059175
479.908507,19,360.377375
440.541086,48,361.178148
461.793319,33,361.735872
469.842774,27,362.191366
437.105765,50,363.026328
480.02824,19,363.341549
-50.766649,40,364.014904
480.985975,18,364.314102
473.689156,24,364.696683
449.590086,42,365.394116
490.457077,10,365.547434
443.722973,45,366.296662
488.173754,12,366.516627
469.397468,27,366.962003
438.836645,50,367.794718
479.849273,19,368.102725
458.150755,35,368.687438
451.52287,40,369.364474
469.760292,27,369.815758
448.358389,43,370.529819
443.912451,46,371.288661
476.27384,22,371.667091
-50.755437,40,372.319795
476.510057,22,372.688923
438.389329,49,373.522099
450.42229,41,374.198484
443.281208,45,374.948878
460.554729,34,375.503427
454.506633,38,376.144782
440.584103,47,376.925211
483.523871,16,377.193279
455.033554,38,377.825343
457.725204,36,378.41559
470.868868,26,378.85936
463.850137,32,379.394489
433.576719,52,380.263653
-27.196414,24,380.664546
473.887034,24,381.05212
442.276971,46,381.820573
458.896049,35,382.404832
478.839301,20,382.755248
435.583615,50,383.584348
437.679556,49,384.404606
472.462982,25,384.822942
489.439265,11,385.010221
454.369867,38,385.645775
449.159604,41,386.326096
444.487838,45,387.04992
454.037122,38,387.684222
478.49597,20,388.03081
486.011876,14,388.257018
454.09834,39,388.913165
-6.188871,5,389.005835
458.846238,35,389.586067
441.184651,48,390.389259
458.33128,36,390.99139
481.135539,18,391.303432
470.825817,26,391.772006
444.494323,46,392.505657
465.06931,30,393.011355
447.278827,44,393.743599
481.28826,18,394.041065
448.744134,42,394.759284
-5068.818605,56,395.698844
468.026426,28,396.164596
438.177379,49,396.982845
-33.551652,24,397.383261
463.818237,32,397.916472
