#{"t_start": 1680605120.7759266, "env_id": null}
r,l,t
-80.992358,229,20.991154
-161.032604,271,27.678833
-148.025389,210,32.872812
-123.536366,290,39.949538
-100.810735,98,42.660397
-260.418497,327,50.675842
-54.314301,75,52.52149
-275.267188,408,62.550306
-24.328695,92,64.809303
-177.743598,280,108.58171
-141.317924,220,114.023093
-390.265041,458,125.332759
-29.111997,21,125.851859
-8.26136,21,126.375138
-13.058014,4,126.557339
-299.606117,496,138.767859
-96.976631,421,149.162976
-73.039576,79,151.125738
-24.280249,37,152.114594
-115.022119,453,199.469922
-5.480524,10,199.720286
-69.502765,500,212.00235
-57.958664,166,216.220938
-107.643781,133,219.476822
-56.113274,201,224.432606
-10.598643,2,224.485522
-412.545974,498,236.731361
-67.787118,78,238.76462
-25.381272,27,239.450156
-114.916819,395,286.127585
-36.000086,145,289.659117
-197.044154,355,298.327244
-38.288695,56,299.838163
-75.092454,93,302.129965
-31.605196,78,304.030622
-112.125789,273,310.766428
-245.397938,500,323.060623
-10.918549,4,323.238893
-86.549591,84,325.305119
-96.778878,378,370.88401
-30.097904,34,371.713238
-59.501842,72,373.477261
-108.879308,194,378.18161
-118.913762,123,381.217429
-48.577138,111,383.920024
-118.737931,142,387.513876
-60.057389,78,389.45139
-40.167556,57,390.856963
-88.822049,223,396.291225
-75.934351,162,400.258935
-69.666183,338,408.52954
-11.775738,4,408.720567
-15.949205,23,409.300121
-53.082303,66,410.913959
-12.569147,6,411.064674
-55.792419,261,453.642291
-40.457638,101,456.122351
-9.225544,39,457.069672
-26.260133,83,459.115489
-35.420699,140,462.5579
-10.431216,2,462.609196
-60.763914,86,464.695294
-44.019322,175,468.965969
-8.20322,14,469.323178
-28.809052,28,470.143084
-82.063141,117,473.026252
-54.776247,118,475.895892
-29.496288,73,477.699393
-40.211007,164,481.739656
-37.807055,175,486.02481
-49.988691,66,487.651136
-42.922167,249,493.767126
-6.900703,10,494.021185
-42.170582,143,497.597059
-165.181133,288,541.764374
-25.93926,18,542.213628
-25.543298,51,543.461865
-43.77076,137,546.815019
-98.684227,138,550.200125
-64.302564,70,551.934801
-22.899384,155,555.733112
-27.255037,29,556.595964
-27.287732,51,557.851913
-42.051718,420,568.12885
-81.53186,134,571.451066
-76.126804,228,577.037563
-63.140972,65,578.634464
-30.83871,73,580.462492
-116.600589,206,585.57971
-25.701972,18,586.027881
-30.784599,22,586.571291
-30.808925,145,626.46941
-68.9009,109,629.123848
-60.828749,203,634.130844
-29.350699,43,635.184079
-52.959283,88,637.320625
-36.438331,109,639.979692
-26.760456,30,640.720275
-25.910309,27,641.380578
-26.66278,27,642.170469
-22.764444,17,642.583569
-50.812836,65,644.17763
-67.765019,200,649.049129
