#{"t_start": 1680605120.756433, "env_id": null}
r,l,t
-16.039014,10,15.595498
-137.168323,490,27.70189
-197.592218,325,35.684123
-103.114091,175,39.975301
-73.189452,500,52.544602
-62.509322,70,54.264795
-353.590025,430,64.828734
-58.507274,249,107.844172
-33.361128,52,109.132401
-14.102991,8,109.343902
-113.131192,191,114.044442
-17.593629,33,114.85445
-140.749087,467,126.389771
-140.285139,500,138.790726
-34.236231,72,140.567369
-219.049375,428,151.145421
-34.836651,60,152.700148
-78.05544,162,192.915857
-15.870636,13,193.232567
-15.001355,6,193.382336
-81.417751,169,197.525192
-15.977433,90,199.740162
-19.043521,10,199.993613
-96.167176,96,202.358166
-15.137525,15,202.728096
-123.314382,379,212.028718
-44.669527,54,213.489044
-115.463911,149,217.140395
-135.426502,236,222.956375
-17.126701,16,223.352261
-31.643981,45,224.455835
-73.315645,85,226.562359
-186.623925,324,234.525907
-36.396928,91,236.758944
-152.586923,288,280.951144
-51.457514,212,286.151141
-118.841378,500,298.346811
-10.545172,2,298.51839
-28.025877,76,300.402837
-72.092245,338,308.692518
-35.768612,84,310.780405
-205.811914,291,317.938019
-24.881255,56,319.330222
-107.327226,153,323.082041
-103.931147,178,327.538833
-78.143448,322,371.742424
-18.027547,11,372.011543
-42.79863,38,372.939538
-35.19483,84,374.985051
-21.723675,17,375.390702
-13.681492,17,375.804528
-193.982075,244,381.76979
-24.267748,39,382.727777
-18.738975,50,383.931555
-46.570228,209,389.195764
-19.157717,15,389.572991
-47.972285,276,396.310719
-85.923981,86,398.408678
-38.846829,118,401.319912
-149.405426,164,405.329637
-52.368251,132,408.551566
-13.339689,8,408.839726
-114.991362,158,412.73737
-107.873671,334,457.087183
-66.086191,320,464.941183
-90.415591,180,469.34336
-136.088133,181,473.931834
-48.794322,67,475.551753
-107.165882,252,481.756822
-37.64599,169,485.893688
-125.840395,130,489.107626
-40.423316,38,490.047676
-64.928116,61,491.549076
-27.986515,102,494.043462
-26.520206,29,494.834264
-44.269165,165,498.858465
-78.99113,168,540.083955
-17.378757,35,540.946066
-88.824339,85,543.032386
-17.523928,18,543.476777
-10.574988,2,543.527993
-97.949346,134,546.812686
-16.594972,27,547.466688
-34.629339,29,548.174674
-78.324618,112,550.947272
-48.098735,113,553.730241
-35.516978,83,555.759891
-14.027304,5,556.010113
-64.940202,59,557.47617
-24.180012,87,559.632552
-29.929217,50,560.860487
-26.302358,58,562.271088
-10.937814,2,562.319865
-53.656511,84,564.368346
-64.316006,72,566.125082
-16.328383,83,568.152451
-35.383648,27,568.815627
-42.957136,46,569.958599
-83.526844,140,573.407635
-40.597483,91,575.637284
-82.946807,186,580.20752
-1.493963,10,580.479063
-17.478636,17,580.991516
-38.27334,218,586.325624
-15.851149,12,586.615269
-11.678374,5,586.737261
-27.101679,28,587.418159
-19.782061,51,588.670107
-33.984806,113,627.772768
-39.877309,45,628.872718
-2.319924,11,629.144155
-18.317169,32,629.939461
-25.874154,61,631.477161
-65.782718,68,633.126805
-106.878357,258,639.408463
-47.088531,48,640.589075
-9.916563,33,641.408883
-16.782171,34,642.364465
-17.89099,11,642.634621
-46.620807,154,646.405787
67.727312,260,652.759355
-10.680266,2,652.806952
-30.52555,35,653.659556
-2.772169,4,653.752459
-122.668748,149,657.398545
-47.690788,52,658.666285
-32.344297,65,660.254219
-50.146652,72,662.01857
-33.595727,124,665.029499
-14.78476,38,665.972426
-35.778379,113,668.827754
-29.294464,57,670.245782
-55.2851,296,713.959942
-21.904348,34,714.78715
-97.069671,123,717.82634
-66.261001,273,724.523864
-27.467097,41,725.523612
-14.27512,63,727.070165
-23.106803,23,727.708251
-39.229764,40,728.685576
-43.808433,47,729.83031
-36.226813,75,731.674035
-34.837374,113,734.406645
-27.700456,86,736.500155
-15.131082,116,739.317785
-18.438854,10,739.569006
-38.006853,38,740.49102
-22.126611,22,741.0437
-64.61133,67,742.666142
-44.664683,200,747.567194
-48.798961,163,751.542913
-70.35353,86,753.769158
-106.501395,155,757.537603
-69.42832,259,800.250662
-40.393386,46,801.389145
-49.7725,51,802.644022
-54.357718,62,804.147907
-68.177583,86,806.263317
-19.612084,11,806.535416
-61.021702,77,808.43225
-28.190898,22,808.96571
-11.802241,8,809.161287
-11.710731,137,812.520164
-35.452477,78,814.562146
-25.011649,20,815.047138
-28.469536,104,817.601369
-10.603079,3,817.676319
-49.236,95,819.984499
-43.189816,54,821.317906
-16.603057,42,822.33522
-15.599889,18,822.772509
-11.431684,86,824.854488
-29.670665,40,825.839331
-44.270014,254,832.007355
-39.659315,61,833.493513
-17.519916,30,834.232276
-21.76269,17,834.64924
-17.878716,9,834.863791
-11.856978,89,837.016463
-39.976333,78,839.047845
-29.20793,24,839.654505
-37.412172,398,887.305233
-29.192809,25,887.938181
-63.215104,122,891.021793
-33.293688,57,892.456367
-21.878382,59,893.93536
-49.037586,65,895.559486
96.26469,54,896.898382
-46.347564,41,897.917443
-34.490584,41,898.95553
-31.752565,26,899.61336
-1.946273,10,899.863235
-37.561145,37,900.924223
-58.810974,152,904.702417
-26.050795,28,905.383573
-29.911098,45,906.501867
-20.835525,18,906.949114
-38.696487,220,912.436564
-10.54238,2,912.493429
-35.374076,51,913.78475
-59.961364,447,925.162607
-15.52468,7,925.66458
-16.849852,26,926.32533
-32.763334,33,927.149719
-23.683281,62,928.725774
-59.229819,55,930.141221
-11.108258,3,930.216172
-48.037735,138,933.703254
-48.304804,129,936.925709
-18.56722,12,937.227599
-20.867345,21,937.750545
-12.268296,14,938.100663
-28.110505,34,975.992324
-55.904564,381,985.608867
-19.255763,18,986.077522
-21.635893,18,986.519731
-6.679139,49,987.764184
-69.31596,500,1000.367823
-34.675856,33,1001.242823
-20.678456,22,1001.805208
-37.336836,269,1008.758255
-37.45941,36,1009.679859
-61.830606,75,1011.659092
-44.363098,36,1012.527256
-15.91492,29,1013.230688
-17.042162,11,1013.607388
97.868211,38,1014.580674
-28.02872,29,1015.337807
-42.448523,44,1016.521858
-53.368341,378,1026.455909
61.776012,298,1066.862965
-29.901076,23,1067.475534
-7.790476,179,1072.187564
-40.746146,43,1073.45788
72.712754,332,1082.522748
-40.470391,36,1083.469714
-16.410793,15,1083.856075
-18.291464,15,1084.2472
-28.82667,21,1084.792947
-19.27977,12,1085.119045
-19.377553,16,1085.536651
-0.521668,10,1085.809711
-19.483501,16,1086.274082
-14.475173,11,1086.592244
-21.847408,49,1087.962182
-31.981015,424,1099.264677
-76.380801,134,1103.182051
-21.484667,14,1103.610687
-27.670452,19,1104.180289
-42.319006,97,1106.762685
-25.159512,41,1107.832628
80.745622,158,1112.028309
-11.018932,2,1112.082108
-20.81167,35,1112.98654
57.215938,174,1150.004198
-10.892962,4,1150.109345
-23.620675,23,1150.727567
-15.672331,18,1151.220657
-18.62608,34,1152.112957
-14.883569,6,1152.270698
-16.161833,241,1158.634364
-37.629827,33,1159.612257
-22.998087,26,1160.315481
-25.559042,21,1160.929759
-42.622325,50,1162.338186
87.384125,113,1165.506588
91.938727,168,1169.929646
-25.047941,24,1170.560191
-24.861282,65,1172.294942
-26.014135,25,1172.939658
-19.415195,23,1173.577247
-43.666619,40,1174.663145
-25.636707,75,1176.746585
74.806845,251,1183.597635
-65.860046,74,1185.530329
-7.589149,12,1185.842936
-29.843767,22,1186.476132
77.847695,112,1189.530159
-32.700654,37,1190.55351
-42.724105,45,1191.827073
-18.641435,38,1192.87927
-37.446528,72,1194.806497
-32.147404,174,1199.354861
-24.473422,18,1199.845994
71.479066,148,1203.90258
-25.422992,19,1237.703107
-20.507085,17,1238.155663
61.203356,171,1242.648134
-25.8855,51,1243.984677
-5.091499,76,1245.968735
-14.831511,11,1246.458748
-10.816975,3,1246.544019
-36.430165,58,1248.053184
-35.744473,428,1259.318164
87.029312,238,1266.000882
-45.553396,69,1267.969953
83.373364,138,1271.639652
-7.357666,55,1273.084304
87.122092,93,1275.584375
-12.966542,7,1275.77187
-34.42027,29,1276.559399
-21.013047,21,1277.134175
-27.659042,23,1277.768435
-33.710691,29,1278.55983
88.256732,152,1282.83474
92.5096,126,1286.151925
-10.25438,2,1286.212171
-14.078955,18,1286.674001
95.50589,52,1288.063654
-33.243771,85,1290.330173
-23.976188,49,1291.713164
-38.547918,36,1327.598213
-13.610786,14,1327.956218
-19.575648,15,1328.346975
-28.992139,32,1329.181212
-19.124884,46,1330.4033
95.437945,86,1332.759419
-40.293396,85,1335.132487
-19.59953,12,1335.576147
94.823289,46,1336.865891
-20.581137,16,1337.302009
-26.391477,21,1337.858865
-10.525503,3,1337.936867
93.174283,149,1341.883312
-24.681392,16,1342.30388
82.845546,123,1345.540272
-38.557291,114,1348.682083
-23.302368,20,1349.283778
94.621197,74,1351.367723
94.390254,111,1354.276957
-24.272707,42,1355.388761
-61.651582,61,1356.993741
-24.948517,26,1357.696487
-13.497593,18,1358.177851
-14.860378,21,1358.734539
-35.450605,127,1362.2937
-14.272763,21,1362.989043
-63.094696,88,1365.434623
91.285173,188,1370.408377
97.396542,41,1371.536559
85.62131,80,1373.70736
-36.514498,52,1375.125485
-7.010015,30,1375.949085
79.124003,108,1378.993513
-27.971547,21,1379.579545
76.773415,106,1382.362722
-33.336814,29,1383.126637
-11.950085,4,1383.224122
85.436192,105,1417.888712
-16.864676,9,1418.173883
90.316073,112,1421.39964
-12.480493,5,1421.539255
-0.3031,1,1421.563526
-28.947429,20,1422.192189
-25.335031,29,1423.021531
-11.488886,5,1423.177059
-16.24275,9,1423.430386
-17.393081,13,1423.799006
93.231742,104,1426.648772
-15.084668,17,1427.10147
86.877644,112,1430.039092
-43.107249,84,1432.276139
80.810961,107,1435.195642
-20.153879,14,1435.593723
-16.453848,9,1435.844845
85.928514,91,1438.416792
-12.080938,10,1438.700126
93.309161,51,1440.124104
93.173819,92,1442.577028
95.449493,44,1443.725234
-19.578057,19,1444.230093
-37.97905,34,1445.123471
95.405903,104,1447.84454
-22.204178,14,1448.237689
-13.709077,18,1448.744563
94.078612,46,1450.108291
-17.557051,17,1450.566027
-19.690666,20,1451.142717
-24.026475,17,1451.610055
89.705335,85,1453.987598
-22.583781,16,1454.425528
91.256759,119,1457.566512
94.712346,71,1459.442646
-5.329079,109,1462.326018
-33.680523,29,1463.119752
-16.85503,29,1463.915641
-19.652162,18,1464.440159
-17.39871,28,1465.226928
92.273096,123,1468.609631
-17.814563,35,1469.544979
94.383542,53,1470.939323
-16.129842,18,1505.87477
-15.031438,11,1506.165703
-14.29607,6,1506.33703
77.164907,105,1509.101322
-26.992157,45,1510.28418
-43.311924,43,1511.541748
-10.813661,3,1511.61849
75.46502,86,1513.866313
87.953145,86,1516.165408
89.098604,114,1519.365923
89.002686,119,1522.612806
-11.309531,49,1523.917392
-20.341382,33,1524.78166
-19.61981,11,1525.077127
-15.320812,9,1525.320348
-18.598665,11,1525.606506
94.413084,134,1529.1381
-40.777824,35,1530.071778
82.249373,99,1532.873182
-10.349554,168,1537.436101
97.756325,32,1538.355145
96.087681,58,1539.884855
94.087183,57,1541.395323
-28.503057,22,1541.967936
50.483401,123,1545.253993
-23.63271,16,1545.693849
-32.097767,25,1546.392814
-18.256656,34,1547.325264
88.057132,75,1549.403975
-7.041028,58,1550.95976
92.97271,67,1552.716528
-12.483146,4,1552.825479
95.060178,71,1554.67399
-30.258849,25,1555.330914
-35.864245,32,1556.167197
74.236163,140,1559.96748
-32.931618,35,1594.960183
-15.945753,13,1595.304836
-32.083448,27,1596.018969
93.854981,45,1597.22989
-10.852744,2,1597.282274
-3.885412,39,1598.383223
-12.145808,9,1598.691881
-27.430432,20,1599.27216
-12.219523,5,1599.411587
70.27844,159,1603.837552
-21.520348,13,1604.18066
64.647451,217,1609.887475
93.774516,47,1611.186939
-11.372034,30,1612.009393
85.678247,65,1613.776145
92.874415,54,1615.282344
97.479618,55,1616.797941
78.004964,90,1619.157948
73.93966,156,1623.291585
-11.666846,5,1623.422388
93.410603,57,1624.938058
-12.362694,18,1625.438337
81.133714,159,1630.033137
-18.020304,23,1630.666939
90.728494,77,1632.700122
-24.934222,24,1633.333859
88.332455,59,1634.872605
-20.282936,18,1635.336399
-14.311277,21,1635.878633
-30.378808,23,1636.49888
93.821426,51,1637.825449
-3.44174,45,1639.039873
91.613669,75,1641.158159
-16.198584,14,1641.562811
-31.467137,37,1642.600154
91.622113,111,1645.597898
96.621616,43,1646.751399
-10.976186,2,1646.80856
94.03804,50,1648.11386
60.348224,114,1684.362222
-9.575407,54,1685.795238
91.137589,77,1687.877912
95.949045,81,1690.008075
-18.047943,11,1690.294425
86.457536,107,1693.114469
-21.109016,16,1693.528766
-15.966123,7,1693.716169
80.563534,81,1695.84007
-34.641367,33,1696.702741
83.565115,69,1698.58417
-8.875887,18,1699.067955
-13.42461,16,1699.543837
-28.173997,28,1700.304939
-12.331913,9,1700.542599
90.146211,60,1702.180081
93.846584,47,1703.488011
94.859445,92,1706.000127
88.985296,68,1707.809424
-27.997149,22,1708.385947
57.484804,103,1711.123502
-8.141851,55,1712.567686
94.998797,57,1714.192983
