#{"t_start": 1683842031.7652013, "env_id": "RobotEnv8-v0"}
r,l,t
-347.906441,500,36.574792
-237.913019,500,70.618692
-290.930514,500,104.563164
-320.632992,500,138.280474
-181.859281,500,182.314801
-226.010698,500,215.902961
-195.011373,500,249.951741
-225.953729,500,283.647222
-176.641648,500,327.649529
-197.285818,500,361.275045
-170.544828,500,395.257172
-235.617754,500,428.868228
-197.465654,500,473.765941
-179.237511,500,507.340418
-151.338505,500,541.28818
-189.777048,500,574.835546
-194.268424,500,619.120805
-169.873528,500,652.712377
-167.600289,500,686.510348
-163.071029,500,720.182466
-163.409534,500,764.200279
-156.449633,500,797.980855
-152.870069,500,831.907867
-170.914745,500,865.47343
-160.312179,500,910.00248
-150.783676,500,943.528045
-149.703671,500,977.339816
-158.886255,500,1010.842182
-152.376407,500,1054.578026
-155.726924,500,1088.112447
-147.750555,500,1121.811313
-119.310976,500,1155.517612
-152.726148,500,1199.232161
-130.374743,500,1232.767264
-128.823818,500,1266.393728
-129.421986,500,1300.043092
-145.513113,500,1344.050692
-124.876671,500,1377.626673
-159.591699,500,1411.405159
-136.321267,500,1445.034422
-152.206402,500,1489.227819
-138.425183,500,1522.814394
-141.179251,500,1556.559428
-153.227861,500,1590.151673
-144.652207,500,1623.785584
-130.614709,500,1667.430266
-136.656792,500,1701.24218
-129.320299,500,1734.813481
-131.010182,500,1768.547035
-113.26612,500,1812.258786
-122.678151,500,1846.029109
-118.716866,500,1879.683049
-117.451776,500,1913.387759
-125.456909,500,1957.33632
-133.869583,500,1991.123585
-128.638252,500,2024.672296
-121.381331,500,2058.415135
-123.058052,500,2102.018996
-118.172139,500,2135.745353
-119.67723,500,2169.322166
-120.39852,500,2203.99989
-121.876356,500,2247.765938
-104.364318,500,2281.505259
-137.03721,500,2315.082945
-119.72692,500,2348.837745
-118.813482,500,2392.569643
-105.919609,500,2426.174915
-118.81203,500,2459.838119
-125.007482,500,2493.664183
-106.243493,500,2537.182347
-95.755859,500,2571.003325
-119.367975,500,2604.684751
-117.028302,500,2638.447057
-113.060098,500,2682.241961
-86.624663,500,2716.051357
-75.654486,500,2749.692602
-94.920783,500,2783.521897
-92.810715,500,2827.173825
-112.152747,500,2860.98814
-94.240229,500,2894.637197
-73.834795,500,2928.425587
-59.596446,500,2972.484261
-88.366254,500,3006.278096
-86.809369,500,3039.881393
-75.852506,500,3073.734597
-75.114744,500,3109.934917
-57.842428,500,3156.346838
-66.368038,500,3190.003709
-79.312044,500,3223.782529
-61.935062,500,3257.403255
-65.680391,500,3301.776247
-70.414224,500,3335.396765
-65.9706,500,3369.203343
-116.824117,500,3402.781144
-74.792322,500,3446.754677
-62.568095,500,3480.503698
-58.876462,500,3514.271645
-69.813986,500,3547.899824
-57.936198,500,3591.971757
-57.616267,500,3625.617028
-53.774073,500,3659.493228
-50.9569,500,3693.20856
-55.28131,500,3737.17956
-57.670301,500,3770.809569
-68.633141,500,3804.575241
-60.020296,500,3838.306423
-54.218211,500,3882.435881
-51.568529,500,3916.131692
-66.486359,500,3950.013942
-52.606205,500,3983.757497
-51.336136,500,4027.864583
-57.494273,500,4061.523653
-60.814841,500,4095.374712
-66.406574,500,4129.062728
-68.925169,500,4173.039965
-60.471878,500,4206.679518
-58.71268,500,4240.486492
-46.411731,500,4274.16613
-44.930397,500,4318.056778
-59.32873,500,4351.793979
-45.77617,500,4385.575753
-58.83043,500,4419.293265
-63.640825,500,4463.178584
-58.555676,500,4496.792353
-43.847237,500,4530.665968
-41.867875,500,4564.303561
-57.214884,500,4608.025755
-53.905687,500,4641.646543
-46.91219,500,4675.425071
-52.505815,500,4709.075601
-40.267954,500,4744.819244
-43.192916,500,4794.397095
-44.40307,500,4829.269915
-43.387666,500,4862.953147
-52.847058,500,4896.8955
-50.105019,500,4941.018804
-50.045616,500,4975.807697
-46.402888,500,5009.58115
-52.327155,500,5043.46665
-45.014863,500,5087.886884
-55.882814,500,5122.348068
-37.907311,500,5156.388289
-47.465696,500,5190.477829
-38.167224,500,5234.428699
-43.828412,500,5268.28949
-46.06088,500,5301.944399
-50.524665,500,5335.726253
-53.153784,500,5379.415452
-44.937462,500,5413.186684
-52.305737,500,5446.825189
-46.317224,500,5480.597453
-39.519608,500,5524.477597
-41.906387,500,5558.184985
-41.350588,500,5591.78855
-43.861066,500,5625.558715
-40.717234,500,5669.471346
-39.778765,500,5703.156678
-42.725099,500,5736.842183
-37.712664,500,5770.736381
-47.843079,500,5814.707098
-40.494552,500,5848.487536
-44.93451,500,5882.122493
-39.672942,500,5915.802157
-32.956613,500,5959.518373
-40.719423,500,5993.386717
-33.664621,500,6027.026367
-32.531505,500,6060.940153
-38.919021,500,6105.077508
-33.761374,500,6138.84676
-34.060081,500,6172.497097
-37.903012,500,6206.402057
-45.575569,500,6240.061717
-42.122352,500,6283.768867
-35.868666,500,6317.375645
-33.466983,500,6351.172717
-35.613185,500,6384.869328
-42.656767,500,6428.676821
-41.736714,500,6462.397774
-33.101455,500,6496.155867
-36.048299,500,6529.878893
-34.091306,500,6573.616471
-36.257941,500,6607.325017
-39.382957,500,6641.130777
-40.504662,500,6674.929144
-35.278575,500,6719.121377
-36.640648,500,6752.78589
-35.973536,500,6786.595224
-33.216888,500,6820.308004
-31.854263,500,6864.079464
-35.919617,500,6897.713583
-40.836028,500,6931.425717
-40.104536,500,6965.040811
-33.272548,500,7008.977756
-32.785473,500,7042.578307
-31.134837,500,7076.297603
-31.712717,500,7109.985015
-31.120095,500,7153.895181
-33.337301,500,7187.559996
-31.417681,500,7221.285872
-38.975998,500,7255.034248
-38.294794,500,7299.196673
-30.659223,500,7332.927293
175.696944,353,7356.989694
-34.959997,500,7390.66182
-41.545597,500,7424.52377
-39.358816,500,7468.238837
-35.367929,500,7502.154421
-35.45539,500,7535.829609
-34.959288,500,7569.583177
-30.10651,500,7613.429775
-34.273429,500,7647.190304
-30.324128,500,7681.275752
-31.530474,500,7718.916597
-38.121925,500,7764.460793
-30.086831,500,7798.216696
-40.075153,500,7832.007164
-30.793112,500,7865.818427
-39.094092,500,7909.735742
-30.6067,500,7943.465296
-29.420612,500,7977.129232
-28.74746,500,8011.084402
-29.602594,500,8055.077785
-30.65064,500,8088.89361
-30.176485,500,8122.592422
-30.831432,500,8156.40227
-36.879569,500,8200.677941
