#{"t_start": 1682347622.5047755, "env_id": null}
r,l,t
-231.908322,500,19.721467
-308.807053,500,35.532776
-186.24886,500,51.588427
-272.744994,500,67.57936
-269.658433,500,109.553483
-284.744483,500,125.517773
-301.476704,500,141.729158
-177.923796,500,157.693663
-337.798645,500,199.300861
-123.946767,500,215.115262
-270.308006,500,231.192225
-103.017378,500,246.943573
-178.805994,500,288.684668
-124.873676,500,304.379416
-157.831592,500,320.563055
-242.756292,500,336.284598
-73.181658,500,377.972888
-133.394884,500,393.643249
-84.325974,500,409.712469
-129.873768,500,425.561309
-98.469074,500,467.677325
-94.370735,500,483.528919
-116.108661,500,499.621932
-151.652942,500,515.383138
-152.323541,500,557.460554
-90.402728,500,573.320894
-161.336279,500,589.420116
-463.967213,500,605.182428
-100.785555,500,646.725527
-163.3003,500,662.421598
-70.379794,500,678.520222
-110.044439,500,694.131956
-159.327553,500,735.867821
-50.806502,500,751.643573
-155.937373,500,767.694542
-39.637551,500,783.570666
-190.755719,500,825.51353
-485.5202,500,841.304215
174.898403,231,848.985995
-91.586737,269,857.30767
-41.340994,500,873.076134
-54.810079,500,915.375037
-69.65705,500,931.028437
-125.437565,500,947.17143
-102.705844,500,962.778905
-190.213688,500,978.917732
160.468399,386,1016.979513
-30.912244,114,1020.589254
136.122182,164,1026.201964
-75.715627,336,1036.696607
-41.269325,500,1052.294168
-42.254779,500,1068.123002
-172.210992,500,1109.125652
168.626024,192,1115.248686
-84.020396,308,1124.821601
-173.429924,500,1140.578241
130.775247,495,1155.970751
-2.824405,5,1156.130739
176.840676,172,1187.387303
-122.211578,328,1197.640481
-184.828363,500,1213.23493
-164.062035,500,1229.025086
-80.84073,500,1244.973596
-99.809272,500,1286.204847
141.37291,294,1295.585638
-103.205511,206,1302.02499
-49.962214,500,1317.768117
-41.350915,500,1333.830559
-192.698101,500,1375.274736
-45.476285,500,1391.052605
110.229397,326,1401.362536
-16.277498,174,1406.833674
171.766348,271,1415.636144
-96.331102,229,1422.771893
-172.530099,500,1464.142734
157.626806,440,1477.945595
-6.209117,60,1479.815893
-37.175991,500,1495.479606
-34.337271,500,1511.092102
-39.676767,500,1552.43199
-500.548539,500,1568.142915
-152.597153,500,1583.959253
-69.595558,500,1599.623335
-121.71667,500,1640.890608
-64.442896,500,1656.656425
-67.098722,500,1672.486121
-164.575763,500,1688.362929
170.019615,378,1700.187443
-7.556281,122,1729.754326
166.100809,293,1739.206281
-28.262607,207,1745.756793
192.336526,100,1749.175453
108.892413,208,1756.147407
-53.342793,192,1762.791364
165.996443,423,1777.296463
-17.092829,77,1779.896611
-79.282851,500,1822.211622
-33.230632,500,1838.05229
-73.068194,500,1853.795768
-45.143437,500,1869.618593
-45.283972,500,1885.271337
-148.550291,500,1926.65742
-70.757104,500,1942.453354
-47.800746,500,1958.345962
-48.707457,500,1974.03526
-49.807902,500,2015.491019
-54.149742,500,2031.055765
-44.682299,500,2046.808999
-56.984054,500,2062.556053
-66.331864,500,2104.051271
-38.818985,500,2119.862512
-51.574538,500,2135.525135
-43.858805,500,2151.180197
-237.248411,500,2192.786983
-95.045951,500,2208.543628
190.590338,114,2212.200673
-126.022409,386,2224.215474
176.523846,216,2230.999475
-120.37899,284,2239.898262
-174.008449,500,2281.151414
