#{"t_start": 1681927515.1487763, "env_id": null}
r,l,t
175.411216,110,1.495465
198.444652,30,1.840958
197.231955,48,2.398483
195.932908,61,3.249631
196.840601,96,4.721886
177.334369,92,6.006084
-14.586994,63,6.648818
193.515259,44,7.167421
168.641581,90,8.000326
187.706485,59,8.610832
173.204187,80,9.38334
192.544289,41,9.807136
177.622191,90,10.662712
193.252717,64,11.305501
-8.292337,32,11.639244
195.16125,95,12.528717
195.507015,70,13.158064
180.612823,72,13.850535
164.311583,97,14.770964
197.685118,24,15.023559
198.608953,24,15.273281
194.570054,45,15.718802
-32.364422,73,16.400882
148.799964,107,17.369112
196.205991,30,17.66188
196.765592,34,18.011249
195.307088,35,18.345845
195.764658,49,18.831254
178.86971,77,19.593959
160.593118,109,20.714836
197.249295,31,21.071178
-2.059805,28,21.368025
195.654265,36,21.701609
176.049432,79,22.461676
164.367985,109,23.687996
152.59201,116,25.548998
183.400329,67,26.3002
-38.19851,93,27.612861
159.537765,95,22.145974
193.447312,40,22.563669
186.85258,58,23.311989
195.961959,38,23.871316
196.666996,33,24.23139
190.250253,65,24.866893
168.565015,95,25.839891
196.223231,72,26.633151
-2.206084,4,26.694105
195.105693,39,27.082816
191.993783,93,27.996726
183.626744,206,30.032333
195.504516,46,30.493132
155.019692,99,31.549803
-1.068111,17,31.727676
151.956515,159,33.337831
178.159585,72,34.075627
190.191177,54,34.60215
197.213249,40,34.989976
179.113864,89,35.853637
184.809757,71,36.535261
-4.791932,15,36.696913
149.881542,129,37.891252
193.989817,57,38.637635
189.798415,49,39.107152
198.306153,26,39.456276
158.811399,226,42.121243
-6.813612,13,42.266797
181.691254,69,42.927117
197.385319,35,43.299545
167.016257,87,44.20344
195.957018,53,44.763989
194.84402,57,45.358862
194.826156,37,45.736983
161.999199,109,46.84694
198.295887,33,47.226081
-10.908191,20,47.452473
185.05236,61,48.05671
183.270901,62,48.709419
196.14724,51,49.240537
169.848178,91,50.210785
168.655141,113,51.384429
192.60063,40,51.805166
-33.437183,82,52.666058
165.424734,104,53.689072
172.725484,104,54.685134
158.073025,135,56.056361
162.014185,98,57.041871
188.038908,57,57.682327
-1.650598,2,57.747484
193.236488,56,58.321675
158.194533,97,59.278093
192.985727,64,59.978343
158.523202,111,61.172141
195.388237,38,61.575945
194.304542,39,61.992531
-41.449813,95,62.95663
194.162402,37,63.301151
193.195974,37,63.679215
172.428245,117,64.823971
173.231314,148,66.297774
194.561141,49,66.754335
