#{"t_start": 1683384996.9038608, "env_id": "RobotEnv7-v0"}
r,l,t
-377.951363,500,74.455292
-272.266038,500,107.624842
-232.089383,500,141.273167
-210.1065,500,174.450197
-215.230266,500,232.361899
-117.835294,500,266.23317
-345.431662,500,299.606689
-447.840916,500,332.711771
-197.904824,500,388.828443
-260.417425,500,421.851877
-288.578803,500,455.485623
-175.167097,500,488.544796
-249.313355,500,545.07915
-202.004732,500,578.041426
-197.740178,500,611.826167
-260.652187,500,645.146745
-105.682624,500,701.372174
-81.385012,500,734.203367
-168.754534,500,767.891865
-123.914638,500,800.850741
-186.507316,500,857.146099
-154.346139,500,889.957767
-113.378514,500,923.774749
-98.757642,500,956.79946
-177.79436,500,1012.751188
81.304418,451,1042.566
-4.378252,49,1045.796014
-129.249644,500,1079.507677
-64.794868,500,1112.544772
-177.528124,500,1169.223841
187.542429,161,1181.316868
-134.935249,339,1205.195011
-242.493017,500,1238.889875
-161.864937,500,1271.890074
-74.190497,500,1327.930557
-70.673269,500,1360.953193
-125.176365,500,1394.550539
-197.412482,500,1427.55502
-147.583606,500,1483.635637
-86.253842,500,1516.53662
-134.870132,500,1550.205397
-85.019497,500,1583.232362
-40.264227,500,1638.524676
180.79427,120,1646.519901
-169.976375,380,1671.556455
-47.576531,500,1705.394105
-137.465185,500,1738.518737
-63.834,500,1772.303046
-180.27108,500,1827.687057
-38.495663,500,1861.359154
-78.727677,500,1896.442245
-44.686372,500,1933.649524
-179.434091,500,1992.435436
-166.385361,500,2029.102749
175.719097,204,2044.115492
185.784266,194,2058.25219
-15.56845,102,2065.725963
-174.932929,500,2103.732046
-101.796594,500,2162.41904
-155.442484,500,2199.463356
-93.487891,500,2235.864753
98.11849,311,2258.664194
-20.174303,189,2272.438644
-154.579313,500,2331.239852
-191.645831,500,2367.853788
195.840258,43,2371.045319
184.000282,339,2395.649397
-22.332952,118,2404.240452
-48.720623,500,2441.403485
-44.780301,500,2500.269383
-242.483075,500,2537.282044
-55.641007,500,2573.794927
-80.85341,500,2610.239121
-74.312381,500,2668.939604
176.523922,247,2687.157461
-83.346624,253,2705.47831
-168.874467,500,2741.840901
-71.563383,500,2778.296408
180.155369,110,2786.43366
-32.771252,390,2837.031485
-44.456534,500,2873.55127
-40.624734,500,2910.071473
177.635685,198,2924.59989
-81.366179,302,2946.412292
-186.43076,500,3005.038684
186.368494,114,3013.506907
-131.625573,386,3041.677358
-36.263211,500,3080.312453
-58.337226,500,3117.426507
-36.285062,500,3176.242276
-113.481047,500,3213.310106
-155.571715,500,3249.709804
185.759572,157,3261.315258
-113.161941,343,3286.243536
176.500918,111,3294.479501
-124.246208,389,3345.100652
-178.026103,500,3381.793831
-27.338758,500,3418.325261
186.412941,105,3426.775518
-112.532528,395,3455.483513
-82.112127,500,3491.874938
182.229474,130,3524.006024
179.010644,187,3537.747139
186.577921,126,3546.905916
-37.952647,57,3551.073177
181.602467,450,3583.883123
-4.744803,50,3587.478882
-38.160519,500,3624.526385
-169.580298,500,3661.020121
-216.234251,500,3719.782937
-198.612916,500,3756.116688
185.997174,270,3776.105253
-25.782463,230,3792.935493
196.251918,72,3798.323379
182.136723,136,3808.423924
-30.547087,292,3829.63109
193.63258,75,3835.186151
-134.074181,425,3888.740448
177.497437,131,3898.357953
159.356835,216,3914.11356
188.191467,109,3922.042328
-11.42449,44,3925.260543
172.817776,133,3935.889045
157.455236,265,3955.180736
-35.719719,102,3962.537167
-180.098406,500,3999.045979
-159.211647,500,4057.90373
191.140334,171,4070.555259
-43.986196,329,4094.522892
-173.436222,500,4130.968485
192.567478,75,4136.595123
-99.333535,425,4167.526413
-29.658529,500,4226.758456
187.744374,56,4230.917529
-70.882323,444,4263.319685
-191.905397,500,4300.259985
-27.540146,500,4337.037255
190.255869,58,4342.068493
176.546424,149,4353.052579
-125.955369,293,4396.741368
177.938161,98,4404.082951
173.019649,197,4418.399026
-32.043185,205,4433.26938
-70.2337,500,4470.509242
184.860148,107,4478.449452
192.302258,140,4488.801379
158.233455,134,4498.627296
173.534253,89,4505.134176
-9.097037,30,4507.34919
-36.068218,500,4567.183
165.140448,162,4579.215643
-24.370868,338,4603.803098
137.888855,353,4630.397766
195.70068,46,4633.790484
-10.857165,101,4641.121839
192.118498,63,4645.810203
-124.295575,437,4677.663013
143.642686,382,4728.105291
-8.497034,118,4736.782853
134.152917,281,4758.375127
186.002886,164,4770.265494
-14.907137,55,4774.30222
195.391256,81,4780.294555
179.066872,82,4786.391538
154.021483,119,4795.074154
151.274216,179,4808.033651
-24.765673,39,4810.851224
150.61343,193,4825.173803
192.941462,76,4830.752592
-35.984889,231,4847.626586
148.819855,318,4871.10542
179.970107,109,4901.41238
-15.576678,73,4906.751597
-60.87281,500,4943.590779
184.98652,143,4954.14521
166.371161,349,4979.453274
-4.031837,8,4980.029869
-32.07706,500,5016.870791
-76.791519,500,5076.095789
-176.63569,500,5112.599389
-64.051744,500,5149.61409
-184.620701,500,5186.2568
196.895566,41,5189.373288
154.6553,116,5197.956022
-101.908279,343,5245.2548
196.998834,76,5250.879915
192.471442,42,5253.991938
-134.201411,382,5281.993608
-194.93101,500,5318.765173
197.986344,49,5322.418884
135.511792,176,5335.423649
190.083259,213,5350.984633
-9.244666,62,5355.533572
-171.21186,500,5392.924865
178.92668,132,5425.34803
169.088787,153,5436.567249
-48.012898,215,5452.265602
-234.981731,500,5489.006336
180.505905,176,5502.02648
-107.212068,324,5525.662753
186.816167,210,5541.211526
-104.171172,290,5562.281729
-180.985231,500,5622.189782
195.168967,40,5625.642131
184.037643,108,5634.55693
177.158655,210,5651.825157
185.35253,88,5659.097712
-7.594135,54,5663.18504
193.065428,114,5671.717637
167.445184,125,5680.99434
191.140424,151,5692.167637
195.11686,55,5696.222141
-10.43653,55,5700.26867
-59.628802,500,5737.61468
187.686283,135,5769.987704
153.006293,158,5781.604649
196.910648,31,5783.907591
-55.907747,176,5796.677642
-182.779988,500,5833.471653
183.546596,67,5838.47077
157.798688,237,5855.95396
175.994461,125,5865.038442
-15.050612,71,5870.189135
-48.618146,500,5907.032293
186.114804,203,5944.547656
196.018306,33,5946.957474
-20.128754,264,5966.481802
194.05812,73,5972.62632
164.50627,103,5980.188526
165.840298,148,5991.073993
144.155059,134,6000.891372
-13.494373,42,6003.97609
196.568182,29,6006.173694
132.631999,323,6029.952828
191.10006,82,6035.955179
-7.770101,66,6040.75267
190.03016,98,6048.126315
183.84075,66,6053.030975
-58.809831,336,6077.700535
186.50664,103,6085.395616
192.451413,59,6089.737796
189.51803,119,6121.015299
177.875236,214,6136.779702
-2.769373,5,6137.189072
174.081823,132,6147.737287
189.509195,96,6154.824039
182.457332,161,6166.57941
-34.099023,111,6174.650176
-72.167357,500,6211.669385
189.938991,115,6220.339643
183.548861,150,6231.513941
196.798654,60,6235.984922
-76.288409,175,6248.899697
198.883773,19,6250.389731
189.337127,151,6261.602543
173.803843,98,6268.84835
-26.059987,232,6308.303243
196.927134,38,6311.186518
194.782239,53,6315.134237
185.288071,100,6322.546711
-20.866963,309,6345.323697
182.146002,109,6353.443242
197.608291,42,6356.613125
-140.315023,349,6382.242012
193.830646,94,6389.310375
198.799062,41,6392.358647
-143.997706,365,6419.295332
194.748541,49,6422.971843
175.068998,105,6430.747185
75.410973,346,6478.389096
185.461897,66,6483.432765
194.70556,54,6487.481574
188.977514,123,6496.599174
-13.328065,257,6515.522279
192.170192,133,6525.378394
194.3886,44,6528.629932
193.639563,47,6532.113428
-70.436144,276,6552.349023
-160.135578,500,6589.25157
179.459512,398,6641.706189
187.609298,92,6648.506752
-2.811004,10,6649.261597
188.028157,131,6659.096323
-144.033055,369,6686.496373
192.988411,44,6689.782984
156.487272,161,6701.70215
193.766333,51,6705.492331
-17.038841,244,6723.315388
164.650739,199,6738.103581
190.705548,86,6744.40021
171.108363,109,6752.31122
-42.974155,106,6760.016214
184.021864,370,6787.488259
-39.06338,130,6819.413952
196.745932,35,6822.078632
-174.244808,465,6856.331555
180.64317,86,6862.748426
180.706901,95,6869.71799
193.75768,86,6876.015747
-74.257271,233,6892.850474
191.152418,81,6898.938272
-151.103132,419,6929.856783
-159.953237,500,6989.079969
167.217562,98,6996.412901
154.147417,132,7006.14555
180.02842,76,7011.681889
155.053083,128,7020.98125
-23.312674,66,7025.776517
184.507772,89,7032.397749
156.768198,131,7042.119513
191.183327,166,7054.325456
197.163056,25,7056.187475
-29.529232,89,7062.737058
197.517142,53,7066.722705
194.304157,43,7069.952816
188.574188,171,7082.61946
195.854567,42,7085.780521
-17.319691,191,7099.831894
192.071551,86,7106.361011
196.623476,39,7109.206734
193.944541,49,7112.903794
193.097329,83,7119.071452
190.497313,80,7125.068348
174.12912,91,7131.778118
-46.194378,72,7137.104437
164.644464,136,7169.666563
186.848069,73,7175.100062
156.965993,119,7183.948198
181.619494,91,7190.588025
194.94179,42,7193.685994
-12.977953,39,7196.550815
161.764123,187,7210.485902
189.116035,133,7220.323363
196.048809,105,7228.089763
197.162537,36,7230.705334
-18.099283,39,7233.545789
159.511968,156,7245.210298
197.176718,71,7250.422064
184.064427,221,7266.657139
-9.828084,52,7270.49277
79.152364,499,7307.226378
-0.269371,1,7307.32452
193.057301,53,7311.362267
183.428323,209,7349.191128
195.487056,38,7351.997856
148.741616,140,7362.183351
-11.737755,60,7366.637891
-31.393705,500,7403.370306
179.954892,116,7412.099523
-116.433182,384,7440.43031
196.810472,56,7444.664232
198.933499,19,7446.069138
-161.037847,425,7477.403745
196.143737,34,7480.031567
154.119768,155,7514.033612
165.130784,157,7525.800068
-11.948505,154,7537.851703
190.144374,63,7543.069484
-24.720478,437,7576.760077
-177.649549,500,7614.293515
190.098417,159,7626.06863
-19.347067,341,7650.919404
181.261,68,7656.117711
-173.40627,432,7710.886124
192.090504,45,7714.307319
194.56319,114,7722.822285
191.8156,209,7738.454673
-40.319259,132,7748.133579
181.933106,94,7755.233775
186.704417,113,7763.690795
