#{"t_start": 1680695347.1044896, "env_id": null}
r,l,t
-11.102855,5,17.482004
-36.803281,30,18.247591
-148.382035,261,24.857762
-92.635977,204,30.009419
-20.961442,19,30.490652
-13.018261,12,30.794873
-32.951359,30,31.549819
-25.624077,37,32.495261
-211.54122,306,40.244578
-70.282853,96,42.674382
-377.51796,500,55.446491
-121.742399,116,58.374148
-57.691187,213,63.749048
-77.273712,85,65.900353
-10.640918,2,65.950055
-14.911477,7,66.120416
-23.907947,15,66.504565
-54.100318,62,68.049055
-103.196018,412,91.108409
-29.773632,88,93.341601
-23.523008,34,94.223994
-333.15701,466,106.118057
-277.665678,500,118.808074
-30.508959,94,121.182384
-68.731429,241,127.30275
-19.489784,18,127.755254
-40.373991,54,129.133501
-37.38676,93,131.439403
-230.45869,435,153.784373
-8.342252,65,155.419382
-76.761538,301,162.979086
-18.350001,33,163.817428
-40.037508,81,165.812508
-24.607228,85,167.939048
-47.300494,69,169.839275
-10.966701,3,169.922617
-164.55494,178,174.418961
-28.085299,27,175.096053
-68.860277,71,176.887422
-67.574094,60,178.398589
-47.841597,92,180.728389
-66.588446,59,182.206945
-210.779654,326,190.421759
-10.479014,2,190.474923
-63.832171,113,193.394079
-40.114585,177,209.237692
-16.760153,12,209.54233
-29.057821,25,210.162394
-16.186278,27,210.840873
-68.835072,116,213.767782
-42.261535,82,215.802834
-51.473275,61,217.33054
-56.254416,130,220.602996
-71.438911,65,222.233685
-64.085677,305,229.87356
-179.942903,368,239.272097
-64.145596,80,241.272143
-38.446626,52,242.568481
-18.330747,36,243.487921
-59.278678,71,245.283633
-67.800509,243,251.360933
-25.796192,73,253.215151
-21.952954,13,253.548793
-13.240901,64,255.154987
-25.729987,40,256.315901
-55.803666,84,258.435541
-17.655526,11,258.715109
-76.273855,322,278.099539
-26.708624,23,278.674272
-13.004074,4,278.769229
-2.883022,16,279.170868
185.642819,157,283.107938
-134.575577,343,291.715603
-153.379378,171,296.197992
-111.762711,329,304.438082
-131.738343,241,310.523121
-99.296968,150,314.290963
-34.801949,35,315.165624
-15.799747,74,316.992054
-96.908078,113,320.007282
64.358372,372,340.71088
-12.229971,15,341.103346
-10.856107,3,341.180226
-55.906298,65,342.831361
178.695893,299,350.380926
-26.727462,22,350.918828
-11.425831,3,350.993563
-22.632941,14,351.34659
-16.252284,94,353.712686
-62.257382,56,355.335935
-25.862534,19,355.816741
-23.923449,15,356.197613
191.167833,63,357.741616
-26.746772,22,358.269184
-159.650262,199,363.24314
-22.677096,126,366.407607
-84.912018,245,372.543403
165.375375,245,378.724856
-2.369125,10,378.98455
185.916385,243,385.285707
175.35969,197,401.511385
196.90139,48,402.708029
-11.92507,12,403.025441
-11.806095,7,403.203499
177.757437,330,411.457549
-29.905997,21,411.992352
-58.615841,92,414.338263
-3.92059,50,415.583449
-140.718362,150,419.518869
194.432994,83,421.573307
185.915119,92,423.885589
-23.434405,14,424.242456
-28.029039,22,424.792704
-11.435542,3,424.863913
-48.740507,136,428.309102
-22.909569,20,428.819172
-37.08743,43,429.90105
-46.713071,83,431.972385
154.560567,185,436.631105
-10.788797,169,440.862646
-11.004294,2,441.072918
-44.713376,44,442.182181
-14.464737,8,442.376646
-23.358319,19,442.857502
-12.64012,4,442.966225
-50.029593,54,444.339518
-19.499601,20,444.842305
-73.178759,125,447.968504
-87.282759,224,464.933528
-22.305086,17,465.359618
-14.99577,6,465.519617
-42.581984,48,466.729386
189.602327,132,470.052503
-117.726121,143,473.655246
-32.769466,154,477.497076
-43.289337,72,479.470527
-19.389503,12,479.766964
-22.905616,17,480.197964
81.844421,254,486.591175
-31.294144,145,490.231545
191.553059,88,492.422329
-19.913805,11,492.7054
-24.058851,15,493.093889
182.797881,97,495.547127
-48.58926,45,496.703716
183.236933,206,501.851524
-15.906881,38,502.799907
-27.028938,19,503.350049
-77.463926,481,526.494015
-11.008013,2,526.549161
-191.001876,498,539.066357
-16.463308,10,539.39054
-56.014988,77,541.330452
-17.034337,13,541.655886
165.336895,221,547.199439
-26.550069,41,548.218708
194.171738,63,549.793355
-23.490927,75,551.670646
-30.652642,23,552.244651
-182.264451,477,564.213209
-23.82124,23,564.851257
-21.49496,15,565.221188
-23.094935,23,565.816074
173.15529,272,572.649467
-113.049568,164,588.156577
-2.836142,3,588.230228
-45.341793,56,589.671212
-33.128338,57,591.114141
-20.767679,42,592.168793
-14.842037,12,592.464436
-20.646943,17,592.900038
-23.720027,15,593.295004
-19.812866,11,593.591257
-16.9462,8,593.784334
-16.564508,10,594.048072
-15.872698,23,594.623887
-32.044002,57,596.063972
-14.455678,17,596.492811
-48.587452,81,598.535294
-23.333029,15,598.916737
-10.850418,2,598.971154
-16.974379,8,599.167029
-50.580747,66,600.826848
-0.646,3,600.899847
-33.812847,41,602.001238
-11.313846,3,602.075903
-26.465582,21,602.601174
-47.538009,43,603.712312
-42.256819,46,604.869077
-16.513638,17,605.291167
-23.125856,70,607.064369
-18.53396,11,607.337691
-15.490901,11,607.621477
-42.275741,65,609.273791
-26.213212,43,610.345805
-52.752438,70,612.120144
-19.377625,27,612.803023
-24.310039,32,613.635154
-30.372249,48,614.838597
-19.372567,11,615.115909
-11.009534,2,615.172937
-30.291422,41,616.198213
-24.567269,16,616.604837
-34.829116,47,617.784993
-10.648856,3,617.859971
-39.933885,48,619.078373
-60.452626,58,620.536659
-31.639385,70,622.309314
-20.265423,35,623.202246
-10.931589,2,623.250609
-15.330076,11,623.537338
-29.590015,46,624.7228
-19.404993,27,625.407884
-13.104614,35,626.285809
-23.819882,69,628.074483
-54.383022,74,629.949253
-49.50899,53,631.294213
-29.616223,63,632.89036
-12.209345,7,633.080727
-34.299486,34,633.970443
-22.860268,18,634.417924
-13.204683,7,634.591801
-14.027479,5,634.714035
-33.752755,39,635.716402
-24.927988,45,636.841444
-24.74186,23,637.424917
-33.433419,54,650.150305
-6.73394,9,650.378
-46.057756,55,651.767623
-14.083002,5,651.8933
-23.113705,45,653.029892
-40.557313,395,662.91722
-28.407868,34,663.862665
-19.843839,28,664.576328
-40.592981,193,669.414312
-49.754001,43,670.483829
-17.573476,22,671.041476
-23.685607,15,671.415025
-27.086767,53,672.741759
-15.827348,9,672.980449
-18.314807,10,673.232026
-13.98822,5,673.357841
-14.046504,5,673.489411
-15.643716,83,675.574023
-62.502558,500,688.173629
-17.312098,10,688.478914
-17.449857,11,688.757612
-58.843332,83,690.826837
-32.036717,24,691.42381
-14.168962,13,691.751775
-12.593059,5,691.877968
-36.613989,354,700.753014
-13.002803,6,700.900837
-67.241211,494,724.713707
-16.625287,11,725.062415
-74.087407,489,737.349728
-97.255056,481,749.408026
-11.222959,19,749.884924
-52.517149,500,762.498549
-42.277472,500,786.116778
-19.919638,23,786.751693
-20.972187,15,787.123355
-20.92001,24,787.73093
-35.450319,438,798.630464
-20.792744,12,798.929564
-15.686137,12,799.237234
-31.218153,27,799.926954
-40.520153,35,800.815986
-56.656099,414,811.13306
-57.697869,67,812.891204
-40.520695,433,823.714253
-37.467008,33,824.543189
-45.099427,56,825.934804
-25.696215,35,826.822635
-22.29769,14,838.094627
-23.568077,19,838.567426
-52.746778,98,840.989668
-32.628316,28,841.682241
-18.905083,19,842.169513
-12.02404,3,842.253505
-19.099672,25,842.884327
-23.899354,21,843.420335
-20.883218,149,847.107974
-62.92323,102,849.716272
-29.620806,53,851.042758
-28.236934,345,859.654131
-24.416508,16,860.052827
-80.916044,484,872.092742
-17.917868,9,872.378078
-89.495368,491,884.551387
-59.444997,69,886.279987
-18.774419,10,886.533939
-39.152556,421,908.036579
-21.13111,16,908.50545
-42.153878,484,920.591691
-19.784639,15,920.97125
-26.64986,22,921.522547
-25.812758,23,922.106652
-34.624534,440,933.038603
-25.767309,21,933.643143
-63.509777,64,935.24456
-23.059009,18,935.688667
-20.573577,12,935.993793
-33.740886,385,945.559601
-42.244864,500,969.408661
-40.141283,35,970.347494
-11.074654,3,970.420502
-33.76979,462,981.851873
-42.299503,500,994.34099
-36.338443,55,995.772584
-36.282866,445,1006.833273
-18.846138,10,1007.080124
-53.41159,490,1030.597773
-56.859947,500,1043.200446
-21.493641,13,1043.538435
-18.265788,25,1044.182039
-10.995968,2,1044.233929
-43.943064,460,1055.661399
-47.253947,500,1068.19212
-31.263851,33,1069.042423
-12.985858,4,1069.136315
-11.692115,3,1069.220225
-21.933055,15,1069.599787
-28.852347,21,1070.128157
-47.988832,424,1091.893083
-25.587228,17,1092.392306
-54.304385,483,1104.395125
-48.740888,500,1116.835298
-51.961952,500,1129.321167
