#{"t_start": 1680695346.8544867, "env_id": null}
r,l,t
-72.473556,500,30.256979
-58.87577,70,32.026079
-49.759846,234,37.985558
-107.523287,196,42.919449
-20.652634,15,43.475655
-84.025178,124,46.618169
-49.295046,155,50.497378
-44.637738,206,55.702408
-126.084857,274,62.59999
-16.337208,10,62.850313
-14.009172,5,62.977947
-87.816968,80,65.017802
-114.611004,131,68.303582
-95.159736,495,93.46635
-2.937023,5,93.586687
-186.013138,500,106.366071
-191.738701,347,115.199979
-10.686876,3,115.278322
-11.888536,3,115.348972
-77.023663,147,119.057963
-55.456531,273,125.990673
-98.702739,123,129.10334
-43.766875,104,131.689252
-162.398706,229,148.885233
-15.398043,23,149.461211
-91.212446,148,153.140447
-12.626461,13,153.475207
-34.759956,66,155.149877
-5.350182,21,155.671695
-59.801861,346,164.362482
-39.770773,154,168.193028
-204.214314,379,177.907542
-24.804679,121,180.975425
-126.796051,247,187.195098
-10.346883,2,187.246756
-35.653522,85,189.406051
-96.258229,166,193.636335
-113.639756,261,211.596657
-39.94514,113,214.445256
-20.580414,126,217.578105
-18.8799,14,217.932412
-66.929131,80,219.951081
-130.337148,241,226.015851
-35.192694,40,227.001536
-22.041763,50,228.248805
-12.141635,5,228.377215
-24.768034,70,230.1294
-64.623549,170,234.561549
-65.164886,330,242.819911
-99.82656,246,249.013199
-29.486232,95,251.384525
178.456329,150,255.193144
-2.582979,9,255.412156
-99.022117,460,278.423641
-35.255127,40,279.417717
154.993959,360,288.463877
-28.040376,140,291.970953
-15.71233,7,292.309646
-179.94305,452,303.651713
-20.906356,31,304.438092
-4.493124,10,304.687964
-46.496315,56,306.107759
-57.814261,58,307.572585
-53.568574,55,308.966603
178.961343,240,314.982765
-34.373812,91,317.246435
-34.709398,29,318.142034
-20.867113,17,318.562718
-76.235195,80,320.579965
-65.842431,63,322.178843
163.662895,225,339.16296
-23.867001,86,341.348166
180.871653,188,346.1143
-43.468633,52,347.42997
-189.45357,220,352.939205
-14.89036,40,353.964117
119.192647,431,364.939227
-29.75443,69,366.663148
195.465066,61,368.191293
152.41338,224,373.830464
166.461148,147,377.52255
-27.611079,68,379.228206
110.650989,302,398.331423
188.113912,106,400.974514
-50.224524,92,403.269703
157.659182,231,409.102769
-48.417204,91,411.330982
-84.904537,178,415.842102
141.76133,196,420.899469
197.139984,38,421.84591
140.439946,236,427.792674
-15.283323,30,428.561399
172.287491,191,433.361146
178.609153,124,436.474995
191.843223,69,438.200023
-15.004179,116,441.110892
-55.916794,56,442.678316
-41.091736,42,443.756945
-85.697073,94,446.125524
-19.296778,12,446.421889
-20.241357,38,447.374214
-71.888975,258,465.180805
134.980485,212,470.52634
124.328873,278,477.493234
-9.914407,10,477.753978
160.656863,160,481.918389
