#{"t_start": 1682333660.9982939, "env_id": null}
r,l,t
-138.416975,500,18.974729
-175.048365,500,34.701806
-130.32632,500,50.763672
-279.412147,500,66.544798
-127.842643,500,108.235245
-136.296864,500,124.115014
-90.642417,500,140.062889
-93.38207,500,155.830944
-261.166156,500,197.226833
-264.143939,500,212.749739
-156.636638,500,228.798133
-156.697641,500,244.614604
-393.677674,500,285.987044
-198.584045,500,301.718737
-214.14182,500,317.546248
-59.061872,500,333.311905
-203.925749,500,374.753426
-78.353067,500,390.484333
-160.918904,500,406.572026
-126.162206,500,422.278441
-229.982566,500,463.835655
-105.756532,500,479.258704
-156.950973,500,495.068333
-110.772824,500,510.639806
-166.711681,500,551.950972
-239.469975,500,567.766132
-113.084365,500,583.479436
-97.224016,500,599.159806
-148.012549,500,640.566596
137.198576,327,650.989523
-21.915916,173,656.41462
-99.940647,500,672.452361
-119.481399,500,687.958953
-143.5794,500,729.065086
-212.271466,500,744.78685
-167.561888,500,760.540758
-130.59775,500,776.320873
-98.033567,500,817.380589
-164.746978,500,833.082695
-107.117507,500,848.854898
-195.201908,500,864.562245
-140.138993,500,906.297342
-144.616622,500,921.832062
-141.380313,500,937.855664
-197.062007,500,953.565068
-112.9429,500,969.553366
-115.160541,500,1010.763633
-98.027388,500,1026.445263
-98.28656,500,1042.211101
-105.495655,500,1057.944418
192.104172,48,1059.486531
-76.647545,452,1098.849091
-110.163239,500,1114.669878
-63.671181,500,1130.46252
-142.579494,500,1146.361783
-183.528349,500,1187.522696
-221.951826,500,1203.495319
-140.824697,500,1219.25748
-71.691173,500,1234.993777
-156.276252,500,1276.121907
-62.558661,500,1292.178322
-168.022186,500,1308.031017
188.911219,106,1311.69516
-107.898543,394,1324.038651
-61.07453,500,1365.176464
-64.688795,500,1380.986642
-138.767379,500,1396.616585
-85.9817,500,1412.396507
-73.684121,500,1453.499715
-181.243417,500,1469.302438
-179.131161,500,1484.995334
-66.785693,500,1501.030238
-75.579904,500,1542.040965
-74.922251,500,1557.779011
-66.605238,500,1573.40889
-38.94738,500,1589.063427
-202.097169,500,1630.112787
-84.534214,500,1645.920331
-167.629465,500,1661.570354
-110.543914,500,1677.23527
-116.951079,500,1718.4619
-132.57035,500,1734.330703
-124.636438,500,1750.019584
-70.703992,500,1765.725949
-96.787702,500,1806.898722
-192.408677,500,1822.731236
-62.497847,500,1838.270103
-47.049207,500,1854.044776
-141.642022,500,1869.762329
-81.820342,500,1910.679901
-44.720403,500,1926.381981
-72.259612,500,1942.234665
-54.315774,500,1957.853731
-80.690824,500,1998.953651
-77.513375,500,2014.54677
-244.14241,500,2030.207492
-80.951038,500,2045.916074
-62.530107,500,2087.059858
-98.921899,500,2102.650602
-76.986552,500,2118.307903
-252.079187,500,2133.990645
194.420063,98,2137.131402
-84.477333,402,2175.40272
-182.777845,500,2191.233973
-75.978447,500,2206.80013
-94.296579,500,2222.820367
-203.456761,500,2264.47448
-49.65495,500,2280.143034
-87.95229,500,2295.832388
-121.338127,500,2311.34138
-57.984928,500,2352.569064
-217.612974,500,2368.25137
-60.426744,500,2384.197641
-56.140796,500,2400.036663
-90.905345,500,2440.987473
-103.100255,500,2456.670149
-238.453817,500,2472.429406
-98.48054,500,2487.932694
-49.37458,500,2528.977545
-61.977349,500,2544.638196
-109.503094,500,2560.809096
-216.090437,500,2576.451391
-61.795905,500,2617.544069
-64.781008,500,2633.14564
-138.162596,500,2648.877968
-88.12077,500,2664.465303
-240.668151,500,2705.739548
-167.047368,500,2721.321846
-84.191647,500,2737.158511
-78.406945,500,2752.945123
-218.910506,500,2794.11447
195.509963,59,2795.923568
-181.002669,441,2809.853963
-49.242815,500,2825.557355
-234.491032,500,2841.351583
-73.504701,500,2857.062689
-99.756981,500,2898.411717
-74.572774,500,2914.242682
-75.455642,500,2929.901653
-82.329321,500,2945.665535
-61.488337,500,2986.966793
-90.643665,500,3002.634808
-246.819432,500,3018.354439
-156.225187,500,3033.971881
-37.431344,500,3075.093621
-81.797875,500,3090.27492
-58.636024,500,3107.21315
-75.612729,500,3124.344799
-83.561846,500,3166.010212
-86.012954,500,3181.695146
-62.368575,500,3197.386317
138.767773,455,3211.793784
-11.101875,45,3213.230608
-58.043084,500,3254.403964
-82.597094,500,3270.202829
-57.175585,500,3285.933882
-225.810412,500,3301.548529
-110.613693,500,3342.716401
-49.005198,500,3358.567211
-244.659978,500,3374.257511
-104.560571,500,3390.032218
