#{"t_start": 1680696615.425237, "env_id": null}
r,l,t
-28.868043,20,14.885694
-16.496224,8,15.08592
-90.944755,290,22.623391
-108.581909,182,27.376242
-132.61454,500,40.260554
-40.786632,189,45.321847
-18.157939,25,45.971598
-103.046678,228,51.852245
-52.007229,58,53.354435
-339.209155,500,66.288543
-14.850944,9,66.634088
-195.304615,206,84.698022
-54.154038,278,91.850863
-1.257379,7,92.030889
161.046304,311,100.054428
-78.797364,111,102.938897
-62.161264,63,104.569484
-12.092645,15,104.968091
-199.670977,245,111.351478
-33.272767,29,112.098947
-27.871399,53,113.459342
-15.053177,15,113.845284
-10.247932,2,113.895231
-35.502857,156,117.955667
-144.699919,220,123.616731
-220.221539,280,130.84109
-12.430767,7,131.20243
-192.60013,226,148.566785
-52.272941,267,155.40818
-114.809971,304,163.257843
-60.077597,196,168.30135
-29.656311,106,171.089138
-75.927038,394,181.174779
-84.35216,500,194.066866
-10.644288,2,194.302807
-51.437794,314,213.886048
-18.181502,11,214.168509
-30.964168,173,218.579491
-10.574973,2,218.635394
-155.323094,165,222.914057
-22.794036,14,223.275218
-26.170279,76,225.241034
-55.718449,243,231.448312
-95.070089,262,238.382444
-47.954448,173,242.800321
-20.147571,65,244.469068
-176.19124,500,257.328425
-317.168402,500,281.905471
-39.957768,35,282.819608
-89.992022,91,285.157256
197.235981,44,286.339853
119.970851,232,292.261217
-15.678211,8,292.457835
-50.432964,61,294.006079
-9.449787,29,294.763251
196.421563,47,296.161268
-25.323905,19,296.635835
156.300286,171,300.962146
187.557051,101,303.536894
-25.437328,17,303.970108
-32.606938,109,306.791055
-23.128614,36,307.706192
-18.180542,36,308.645205
-13.914908,14,309.00718
-69.475987,450,320.555278
159.988683,155,324.596748
-19.717815,345,345.068309
-71.945328,129,348.402
178.586702,135,351.864094
-53.072191,106,354.570372
-30.086521,29,355.344586
195.05588,70,357.128731
-17.290136,31,357.92573
150.157052,196,363.14527
188.311343,104,365.826844
-32.968085,39,366.815682
161.676472,152,370.763511
-8.443517,9,370.995463
-30.195398,48,372.235586
137.381646,211,378.110468
183.267903,169,382.665931
-61.69715,72,384.714507
195.060274,64,386.506644
142.57379,277,404.718487
-22.980104,14,405.109865
-15.191662,21,405.693903
195.40563,85,408.016872
-9.838947,39,409.060472
165.090305,155,413.237567
-38.368687,45,414.404867
173.311757,175,419.169981
-17.086995,8,419.361412
-34.728892,32,420.150785
-16.966004,85,422.501006
129.158343,195,428.196527
-72.675092,67,429.970109
-21.885438,17,430.394336
168.385041,120,433.541737
197.582906,36,434.524549
-14.678176,65,436.288798
198.855219,24,436.966565
193.590828,82,439.14263
-23.033271,394,449.287622
-68.187998,64,451.132673
60.831924,283,469.714605
-10.609575,2,469.758886
189.3155,125,472.9478
-5.66407,26,473.62908
166.398472,181,478.306587
107.1954,208,483.64067
-55.138562,111,486.50745
-20.88789,12,486.992819
-46.79399,49,488.247566
-37.490086,35,489.149854
122.0151,182,493.83842
194.010101,68,495.614597
-67.12503,74,497.510317
-35.531704,80,499.583086
184.557747,138,503.155376
-64.44906,72,505.024192
-26.283153,74,506.931631
-34.875878,40,507.966224
-74.269162,80,510.021546
-71.948337,72,511.884067
-14.740856,24,512.49441
-16.394078,12,512.87114
158.126132,159,516.981691
191.498388,53,518.337898
169.878409,151,522.215414
193.965528,80,535.932921
-14.320574,45,537.100322
176.866037,102,539.717987
-12.674827,10,539.967256
169.594468,161,544.127322
73.075285,227,549.99417
189.23429,61,551.755402
196.866486,32,552.567525
197.064612,31,553.359753
184.941407,73,555.276764
-52.825894,63,556.881322
168.259255,132,560.275919
-31.391968,22,560.848603
-56.647513,86,563.065963
188.573332,69,564.850244
145.904675,142,568.51269
191.168512,66,570.187099
-55.099,62,571.791434
182.450094,93,574.16819
-18.942852,11,574.461442
193.523944,44,575.624248
-6.465164,13,575.955155
190.787601,60,577.695269
189.640303,81,579.787611
194.583188,61,581.369563
175.709094,94,583.791981
-38.011342,54,585.195171
-58.418528,51,586.524007
-42.011235,99,600.674703
174.029984,104,603.353863
185.23295,79,605.405499
154.903934,137,608.924544
-18.306624,10,609.183563
159.57667,125,612.411054
-35.640145,45,613.56878
193.334196,55,615.045293
178.839566,104,617.739499
-29.498998,31,618.541323
198.062272,27,619.233497
144.749131,151,623.111691
-63.905663,70,624.947103
-12.319949,62,626.539268
166.619816,126,629.783728
-24.453261,24,630.40251
163.624888,119,633.467448
191.995321,58,634.961715
-10.735239,2,635.019381
-39.411745,31,635.841802
-42.650529,35,636.733355
-65.017524,105,639.448388
164.673137,112,642.407879
183.542658,108,645.19681
151.119728,128,648.493069
-43.924285,52,649.81202
192.184304,69,651.593735
-26.414699,31,663.936689
186.557522,91,666.288993
99.535446,188,671.134614
152.071929,144,674.852406
-18.592272,77,676.836803
188.177197,71,678.802521
-23.214829,14,679.162235
-28.450332,24,679.771597
184.907479,76,681.724638
183.612717,72,683.586713
194.59827,39,684.585151
-60.537084,68,686.379339
197.432183,39,687.36428
-33.629943,97,689.869579
194.824188,36,690.811879
-11.096482,5,690.939795
-44.733402,48,692.177399
108.27557,197,697.251063
163.535942,107,700.015934
-73.1554,71,701.84547
-16.033856,27,702.527268
-6.656578,9,702.761451
-16.274237,25,703.467593
-31.343868,91,705.824494
-21.225724,24,706.439345
180.409698,86,708.635142
197.531446,40,709.66703
171.824915,89,711.956305
198.296873,27,712.637222
191.313774,58,714.11279
-22.993866,18,714.594095
-11.762608,5,714.73339
-8.764998,37,715.713577
194.760763,46,728.542225
172.651081,92,730.894314
135.689027,159,735.014526
194.064445,45,736.198427
194.179283,46,737.384508
-37.321285,32,738.202333
-26.2065,17,738.634328
-21.776354,63,740.282049
189.687827,49,741.739469
192.661454,45,742.889887
193.359576,51,744.225395
-10.872649,3,744.304776
-14.982769,6,744.455216
171.912319,103,747.148546
-30.528115,27,747.844028
173.375973,93,750.246598
161.381473,108,753.006987
-7.043096,15,753.409352
196.268952,38,754.39956
193.870187,61,755.990771
-14.809108,8,756.188836
149.921013,120,759.289855
183.969243,72,761.140243
-19.986791,11,761.417539
-43.394704,39,762.42624
-23.858371,55,763.814982
193.459733,74,765.750365
-8.116623,22,766.312446
172.244674,94,768.773843
198.205775,35,769.657762
198.444285,30,770.440253
155.33585,124,773.662331
170.582366,102,776.319857
194.747785,37,777.277174
-22.900243,78,779.286574
-16.370111,10,779.548825
184.730673,64,781.20861
153.772184,117,795.926007
195.608046,38,796.912896
-35.749465,29,797.664372
-10.764777,4,797.770998
179.808487,90,800.074268
169.070944,116,803.057707
-9.1107,32,803.975756
196.350995,37,805.238607
-80.223576,86,807.50557
172.021245,103,810.182667
-38.485399,30,810.999003
180.795664,80,813.155993
181.218721,70,814.991989
176.120069,87,817.27493
-2.949861,7,817.451203
176.298654,83,819.606889
-37.933232,30,820.387632
-10.260337,2,820.43428
193.500881,48,821.665353
191.290583,61,823.227481
185.330031,82,825.36639
-26.497375,26,826.033002
196.669847,29,826.774444
181.566775,74,828.687005
-19.00278,36,829.60513
-15.953347,29,830.354369
195.193934,47,831.667156
171.062521,88,833.900006
137.505256,150,837.832318
-25.131945,57,839.344717
127.506599,147,843.295656
-8.339271,11,843.570258
-25.596001,17,844.021822
180.501745,72,845.914035
149.402909,125,860.836987
165.594875,107,863.591239
-27.138814,26,864.300334
195.250322,40,865.455995
-42.933499,38,866.476071
196.812101,30,867.267922
-10.941586,2,867.322587
198.987166,19,867.81555
-3.571921,24,868.451734
-11.0602,3,868.757219
184.193329,64,870.423281
192.867404,47,871.641173
-30.273245,27,872.340192
162.236762,111,875.223795
166.326694,97,877.742274
191.467441,51,879.046491
-14.089763,9,879.285793
-18.015088,13,879.621299
-24.804753,17,880.060506
-14.46559,61,881.636941
181.348023,79,883.672623
186.817211,60,885.225406
191.490344,62,886.856504
185.72598,78,889.015676
194.109662,38,890.008794
193.034658,58,891.551015
197.689545,26,892.217519
195.126223,37,893.167684
-10.144891,62,894.766115
185.481701,76,896.983508
-38.903512,42,898.065368
193.844759,45,899.213051
-28.501702,30,899.997586
179.156827,124,903.186296
-19.069978,10,903.449109
-16.851779,8,903.656539
174.307068,81,905.769805
-45.880508,84,907.938861
-40.272426,36,908.883542
184.457876,68,910.617453
168.861493,97,924.811399
197.761302,30,925.599424
190.528469,56,927.03744
-50.900839,45,928.192166
-27.882335,24,928.806295
142.525192,122,931.96992
-13.261621,22,932.536792
-17.25384,21,933.166654
-19.714184,38,934.134253
170.363478,87,936.403364
-14.868533,7,936.596397
194.85278,40,937.611584
151.864655,114,940.542629
166.169974,100,943.119041
191.764192,56,944.555472
-40.822038,32,945.391028
-3.152576,5,945.51739
197.503423,41,946.586999
183.418361,64,948.231524
192.392218,54,949.613857
179.24323,78,951.621775
195.270555,38,952.589441
193.631445,41,953.644785
190.153208,65,955.352719
167.88505,95,957.81285
-25.289473,17,958.253637
-3.145994,7,958.436915
196.053335,32,959.490688
-21.076762,15,959.879514
191.070786,62,961.486982
