#{"t_start": 1682425707.4477837, "env_id": null}
r,l,t
-406.858282,500,20.938909
-130.758189,500,38.077206
-137.282008,500,55.506064
-166.432614,500,72.782755
-315.226674,500,103.228948
-229.398133,500,120.481224
-277.766614,500,138.359589
-311.914909,500,156.329067
-118.258209,500,186.850486
-101.739262,500,203.887007
-151.657422,500,221.581926
-217.476421,500,238.68171
-147.912593,500,269.526762
-207.878345,500,286.664348
-109.30142,500,304.322478
-208.251868,500,321.345911
-139.415666,500,352.332132
-182.706673,500,369.217035
-210.176274,500,386.306625
-133.487966,500,403.424513
-139.470615,500,433.558333
-166.682967,500,450.669978
-194.810842,500,467.705459
-169.388243,500,484.883581
-153.063278,500,515.755721
-197.514519,500,532.737325
-135.526498,500,549.700356
-124.076559,500,566.576829
-140.822016,500,596.799024
-103.874945,500,613.702954
-123.923073,500,630.699764
-158.595653,500,647.80245
-105.968695,500,677.936934
-92.240806,500,694.90952
-89.044453,500,712.508694
-260.139804,500,729.433146
-87.407616,500,760.341311
-73.024439,500,777.381076
-264.868916,500,794.919115
-89.842831,500,811.936823
-169.306202,500,842.786956
155.526612,243,851.067767
-115.13299,257,859.796226
-115.917845,500,877.160963
-217.142072,500,894.163783
-160.912761,500,911.083643
155.07822,193,930.834707
-73.135229,307,941.223237
-63.335823,500,958.63246
138.57631,268,967.838364
-37.042359,232,975.69166
-99.500298,500,993.424272
-181.52109,500,1023.766978
-41.08675,500,1041.237015
-189.581021,500,1058.79862
-190.320287,500,1076.353247
-190.11367,500,1106.535614
-53.56122,500,1123.647228
-173.892819,500,1140.524566
-99.973113,500,1157.585756
172.676923,159,1163.05594
-18.36447,341,1188.03126
184.514502,196,1194.72
-41.800722,304,1205.038542
156.960647,367,1217.59321
-22.261363,133,1222.157157
-57.988772,500,1239.124474
149.221438,398,1265.652041
-33.937513,102,1269.088602
-62.274233,500,1286.639126
-210.328208,500,1303.385144
-100.468218,500,1320.343097
116.085218,272,1342.762424
-51.745278,228,1350.497839
-243.145557,500,1367.660728
163.924705,433,1382.363341
-34.024601,67,1384.62936
128.148625,435,1399.484242
-17.796036,65,1401.659502
-106.87016,500,1431.56544
