#{"t_start": 1683839419.6555388, "env_id": "RobotEnv8-v0"}
r,l,t
-329.471971,500,41.542676
-303.657258,500,75.552883
-389.460713,500,109.862017
-322.744295,500,143.852007
-296.260748,500,188.524169
-287.746542,500,222.624518
-213.038954,500,256.788078
-204.396437,500,290.834372
-197.476273,500,335.942974
-190.719124,500,370.62547
-207.759109,500,404.796233
-210.068148,500,438.729266
-160.160388,500,483.952217
-174.903081,500,517.807034
-161.891098,500,551.982329
-182.285892,500,585.90653
-171.819597,500,630.755796
-141.923147,500,664.693599
-164.367039,500,698.710264
-155.047692,500,732.54648
-168.354359,500,777.555584
-159.780019,500,811.464133
-162.111009,500,845.589888
-168.767034,500,879.531996
-157.819613,500,924.665223
-137.199075,500,958.575293
-169.739282,500,992.616178
-131.854757,500,1026.488725
-150.305834,500,1071.41316
-155.236325,500,1105.345501
-158.231985,500,1139.472388
-149.971493,500,1173.296225
-173.168305,500,1218.108468
-117.3555,500,1252.79907
-139.910022,500,1288.042027
-139.325857,500,1322.11149
-140.094932,500,1366.983238
-145.483342,500,1400.900339
-125.021609,500,1434.939395
-142.469605,500,1468.813105
-142.058612,500,1513.51355
-125.934417,500,1547.32093
-127.5173,500,1581.534207
-132.949131,500,1615.442783
-134.764974,500,1649.442195
-133.783022,500,1694.250756
-134.130625,500,1728.252718
-124.426138,500,1762.104638
-128.776335,500,1796.142769
-133.356657,500,1840.667794
-129.629357,500,1874.748682
-131.560756,500,1908.65876
-108.824665,500,1942.799243
-120.693842,500,1987.599628
-114.541889,500,2021.902452
-113.658092,500,2055.818606
-112.711784,500,2089.913207
-132.036911,500,2134.331159
-124.075414,500,2168.600209
-101.032945,500,2206.108167
-123.799838,500,2242.962745
-118.608498,500,2287.591306
-99.723702,500,2321.780815
-120.082855,500,2355.639569
-104.117602,500,2389.635885
-98.918318,500,2434.280532
-104.393372,500,2468.385016
-109.257734,500,2502.278227
-96.678822,500,2536.372427
-109.461086,500,2580.670892
-106.195759,500,2614.815098
-96.09127,500,2648.794863
-105.922453,500,2682.955568
-108.054141,500,2727.180521
-72.535577,500,2761.357844
-88.798328,500,2795.30272
-75.094695,500,2829.415803
-69.336217,500,2873.778718
-73.321677,500,2907.896826
-78.48196,500,2941.878029
-79.417869,500,2975.969934
-67.327581,500,3021.010372
-77.232032,500,3055.18125
-65.80978,500,3089.136865
-67.481698,500,3123.305157
-71.248691,500,3157.183111
-57.164869,500,3201.926218
-72.035645,500,3235.835982
-62.365315,500,3269.972718
-77.021913,500,3304.029193
-65.551454,500,3348.529882
-63.552401,500,3382.440326
-64.588814,500,3416.513434
-67.801713,500,3450.492311
-90.598495,500,3495.096007
-56.486802,500,3529.027937
-62.560177,500,3563.189185
-61.62829,500,3597.160413
-51.171629,500,3642.137129
-63.910539,500,3676.083405
-53.877024,500,3710.181822
-61.672851,500,3744.129367
-49.562461,500,3788.650242
-62.742763,500,3822.659974
-60.036114,500,3856.803661
-62.611265,500,3890.794014
-61.766094,500,3935.23931
-61.347969,500,3969.220848
-47.706712,500,4003.401083
-52.412077,500,4037.307215
-56.160174,500,4081.98838
-55.418893,500,4115.927505
-52.321997,500,4150.04469
-56.269337,500,4184.022921
-55.000916,500,4229.031756
-55.435726,500,4262.999238
-54.274076,500,4297.059348
-53.874176,500,4331.01841
-43.636021,500,4375.576788
-53.1539,500,4409.55024
-55.497592,500,4443.743683
-52.732001,500,4477.671748
-46.869261,500,4522.330583
-44.752754,500,4556.317894
-47.333544,500,4590.465689
-42.815269,500,4624.426787
-48.731104,500,4668.991312
-43.718876,500,4702.959778
-52.868381,500,4737.099568
-50.617569,500,4770.993613
-43.983163,500,4805.444262
-51.292103,500,4850.400094
-41.70413,500,4884.527819
-55.374865,500,4918.363304
-48.568742,500,4952.449019
-40.17087,500,4997.004647
-47.655435,500,5031.17608
-47.97059,500,5065.137504
-44.750458,500,5099.348603
-42.481406,500,5144.166952
-43.579194,500,5178.284865
-46.347276,500,5212.370909
-44.955141,500,5246.420382
-48.234744,500,5291.226653
-43.568161,500,5325.263503
-38.214262,500,5359.191071
-44.843262,500,5393.410077
-48.534351,500,5437.931789
-44.300638,500,5472.11272
-46.989702,500,5505.970573
-50.350942,500,5540.151212
-39.225474,500,5585.182427
-46.594756,500,5619.404819
-50.544591,500,5653.365202
-38.786944,500,5687.566918
-55.961398,500,5732.880923
-37.010148,500,5766.879861
-45.891611,500,5800.812926
-40.643255,500,5834.822235
-46.133053,500,5879.37781
-37.315766,500,5913.621661
-44.467295,500,5947.595882
-47.922331,500,5981.75326
-46.311743,500,6026.038255
-44.97894,500,6060.206344
