#{"t_start": 1683933874.2363138, "env_id": "RobotEnv-v0"}
r,l,t
-217.951251,500,165.862454
-301.089744,500,331.009825
-322.922216,500,496.483099
-292.160175,500,660.568478
-282.03733,500,825.938946
-294.375996,500,990.966746
-357.630341,500,1155.741085
-209.310954,500,1321.415658
-212.541911,500,1486.018954
-235.503822,500,1651.003999
-177.412842,500,1816.033265
-183.968533,500,1982.998812
-266.349445,500,2148.854749
-232.683369,500,2313.831121
-154.188299,500,2479.324841
-140.60051,500,2643.543929
-164.482606,500,2808.998035
-187.698814,500,2973.486186
-209.115602,500,3138.552527
-230.221853,500,3303.283826
-214.024645,500,3468.545525
-236.638146,500,3634.091623
-158.458704,500,3799.328007
-181.747946,500,3964.376207
-155.513794,500,4136.159436
-130.873047,500,4314.690253
-119.556957,500,4507.653381
-200.633871,500,4722.114709
-182.059476,500,4940.330445
-132.616296,500,5156.35106
-91.710078,500,5371.378182
-88.18434,500,5586.941425
-90.088628,500,5805.038453
-114.353223,500,6020.896651
-113.498861,500,6232.619359
-96.777611,500,6449.799485
-83.362797,500,6666.940444
-94.997931,500,6886.60794
-99.616641,500,7104.394539
-141.857054,500,7318.976989
-162.911503,500,7532.896912
-64.700003,500,7737.787581
-59.746649,500,7951.337711
-66.14147,500,8168.03681
-55.066857,500,8382.41145
-184.720059,500,8596.868942
-58.869117,500,8814.285895
-51.943164,500,9026.409663
-98.643349,500,9242.067379
-47.79941,500,9434.2184
-46.820746,500,9650.559545
-44.437394,500,9860.713809
-51.13542,500,10074.866159
-45.211087,500,10286.449534
-45.781481,500,10497.154474
-66.206843,500,10711.956931
-63.894134,500,10920.013288
-57.512194,500,11129.00595
-43.805434,500,11346.167792
-37.106449,500,11552.127383
-39.299948,500,11751.965365
-49.811773,500,11963.724033
-46.560834,500,12178.00484
-31.267928,500,12387.427847
-30.315441,500,12604.021065
-33.186501,500,12813.838544
-39.325601,500,13024.439585
-29.795155,500,13239.816442
-44.145337,500,13451.135468
-27.29422,500,13665.928253
-39.59694,500,13876.538791
-31.70944,500,14085.045764
-22.025557,500,14288.569901
-28.020078,500,14501.548133
-27.659302,500,14717.69369
-20.565783,500,14932.691284
184.780308,198,15018.460347
182.24027,314,15150.929126
-21.751515,500,15366.901684
167.234397,358,15518.680227
-22.840791,500,15735.323202
-34.746272,500,15949.336845
182.429416,485,16155.800087
-38.487422,500,16373.535279
188.672351,59,16399.067272
188.51555,73,16430.382004
188.352208,54,16453.849267
184.072284,67,16480.274123
184.135116,54,16503.767189
184.54487,167,16577.739221
176.850304,295,16706.870595
186.417893,122,16759.475283
183.865424,70,16789.575665
186.511719,248,16887.739747
172.805811,82,16919.22157
185.530103,49,16940.977797
187.292585,48,16961.573499
186.490237,86,16999.619366
172.477552,71,17030.268443
185.288895,45,17049.575523
189.163111,50,17071.520908
186.683455,68,17101.618467
187.714341,43,17119.991724
146.372797,171,17194.875573
178.850818,67,17222.035254
187.755254,37,17238.214407
187.960346,46,17258.323687
188.502904,41,17276.249426
172.042121,90,17315.536223
187.492585,50,17337.048607
135.955514,123,17390.426173
187.50837,48,17411.190902
188.383307,37,17427.435152
187.956623,41,17445.139882
189.093316,42,17464.279158
179.011396,79,17498.475884
179.993109,49,17520.086311
187.821876,48,17539.114473
185.183005,44,17558.582233
185.866845,40,17575.894527
185.537012,44,17595.304273
186.616145,39,17612.231984
185.227366,43,17631.371938
187.244626,40,17648.84268
184.646903,43,17667.703068
186.775618,44,17686.685779
188.831748,36,17702.326519
186.334758,42,17720.502701
185.690404,44,17739.527667
187.355398,39,17756.692748
189.465939,36,17772.320399
188.435611,41,17790.275017
188.563263,41,17808.137894
89.664026,198,17892.766475
175.458848,53,17915.631329
183.617736,43,17934.399243
188.58794,39,17951.732102
176.075206,54,17975.850457
183.323636,44,17994.729475
186.151768,39,18011.594684
186.138537,40,18029.101249
157.061497,84,18066.091342
184.563943,42,18084.52339
183.410168,43,18103.307265
157.56964,84,18139.999624
186.28667,41,18157.835964
182.951565,44,18177.231273
145.343824,96,18217.555606
5.182956,292,18343.53212
187.5531,37,18360.281745
185.261738,41,18378.332112
187.012113,40,18395.76468
182.992111,41,18414.037681
183.890254,43,18432.41851
180.670181,48,18453.269399
184.039745,42,18471.677993
183.649792,43,18490.39272
184.042029,42,18508.88791
187.676092,39,18523.509831
188.021337,39,18540.61645
187.195073,37,18556.572933
155.866409,96,18598.506596
127.385256,126,18652.899577
186.531059,132,18710.420949
182.234772,46,18730.552834
186.709234,39,18747.467326
179.681281,49,18769.054485
182.837075,45,18788.357685
187.657752,39,18805.645913
186.692084,40,18823.450487
187.995137,38,18840.393105
186.979602,41,18855.901612
178.364971,50,18877.804094
184.458721,43,18896.487282
187.950768,38,18913.007584
184.07966,44,18932.378411
188.717729,38,18949.012249
187.538973,39,18966.385174
182.79254,45,18986.023306
184.983487,43,19005.321293
187.232677,40,19022.714459
184.629164,44,19041.625167
181.417298,49,19063.098489
178.865898,50,19084.701658
171.868755,58,19109.443715
185.842187,44,19129.014493
185.96952,42,19147.319844
186.943989,39,19165.020666
187.106348,39,19179.734853
183.236271,51,19202.471977
186.634985,42,19220.456167
181.871927,47,19241.160222
187.704056,38,19258.396678
184.739863,43,19277.40249
-58.779789,500,19495.202805
