#{"t_start": 1683933874.4517994, "env_id": "RobotEnv-v0"}
r,l,t
-297.356476,500,165.604562
-205.751388,500,330.787378
-192.565096,500,496.253393
-367.713599,500,660.353323
-317.52043,500,825.689332
-203.923001,500,990.791018
-284.418003,500,1155.523806
-226.248244,500,1321.210439
-223.242779,500,1485.820525
-250.78128,500,1650.77688
-170.486229,500,1815.801978
-135.154227,500,1982.746237
-122.316112,500,2148.637002
-209.401204,500,2313.590984
-140.242785,500,2479.091311
-177.479104,500,2643.338862
-138.687455,500,2808.781569
-191.830243,500,2973.243148
-207.89068,500,3138.282131
-200.995982,500,3303.049691
-220.225525,500,3468.319328
-161.837802,500,3633.882857
-209.531138,500,3799.136771
-182.308835,500,3964.136985
-160.718197,500,4136.055377
-197.87488,500,4314.580693
-148.230257,500,4507.43895
-237.222291,500,4722.005399
-148.264283,500,4940.239193
-140.796566,500,5156.213079
-129.957433,500,5371.176517
-80.879823,500,5586.850082
-106.969572,500,5804.814315
-86.575487,500,6020.844585
-108.17217,500,6232.488151
-149.02996,500,6449.526491
-103.351079,500,6666.847922
-111.276887,500,6886.505606
-97.827921,500,7104.191485
-120.435918,500,7318.803246
-73.976017,500,7532.817497
-62.322185,500,7737.691017
-68.049521,500,7951.154373
-59.878219,500,8167.890976
-68.220252,500,8382.358535
-56.226394,500,8596.788077
-49.459809,500,8814.094209
-49.470519,500,9026.271541
-48.809217,500,9241.905404
-48.396527,500,9433.963211
-44.484437,500,9650.351138
-47.07348,500,9860.392239
-68.169563,500,10074.627843
-49.25128,500,10286.239452
-51.933647,500,10496.933928
-54.079451,500,10711.819157
-82.00457,500,10919.812858
-63.829443,500,11128.793796
-39.408509,500,11346.083755
-38.994888,500,11551.920414
-59.076272,500,11751.702259
-61.717977,500,11963.480383
-38.354691,500,12177.937052
-32.196548,500,12387.366058
-42.736373,500,12603.915201
-31.156866,500,12813.542325
-29.473764,500,13024.303069
-43.122896,500,13239.648717
-41.28369,500,13450.897355
-32.866369,500,13665.747257
-42.25803,500,13876.474997
