#{"t_start": 1683933874.4852679, "env_id": "RobotEnv-v0"}
r,l,t
-307.236784,500,165.600077
-319.740739,500,330.741252
-195.462531,500,496.264162
-313.697125,500,660.314401
-253.827138,500,825.676423
-273.918233,500,990.753961
-265.175837,500,1155.526512
-277.532735,500,1321.208345
-177.760695,500,1485.810075
-268.823413,500,1650.733664
-255.396854,500,1815.779916
-229.862085,500,1982.734849
-192.16197,500,2148.629419
-167.568042,500,2313.544998
-180.138503,500,2479.047995
-93.230741,500,2643.326233
-184.802016,500,2808.776048
-175.385242,500,2973.235505
-148.543516,500,3138.264179
-179.911001,500,3303.027455
-161.305073,500,3468.318405
-181.778169,500,3633.853838
-206.857431,500,3799.060039
-202.799478,500,3964.115956
-136.99603,500,4135.902476
-243.030479,500,4314.484089
-167.11383,500,4507.401583
-175.242579,500,4721.924243
-136.191433,500,4940.163192
-143.55122,500,5156.051125
-105.309232,500,5371.122046
-88.958402,500,5586.720753
-97.395355,500,5804.777376
-86.733754,500,6020.746312
-100.980803,500,6232.364514
-106.974354,500,6449.603392
-84.326642,500,6666.777477
-125.104126,500,6886.376248
-95.137305,500,7104.166127
-127.860614,500,7318.732113
-164.107616,500,7532.693464
-71.125195,500,7737.52532
-72.120535,500,7951.161561
-55.225798,500,8167.815883
-55.582028,500,8382.187129
-179.707554,500,8596.658612
-51.394088,500,8813.976235
-55.058988,500,9026.154536
-52.787354,500,9241.88827
-51.651834,500,9433.959846
-52.250848,500,9650.24133
-43.215278,500,9860.427273
-46.862695,500,10074.605511
-44.032971,500,10286.209388
-47.938919,500,10496.816788
-42.555908,500,10711.702338
-61.405167,500,10919.68767
-62.474414,500,11128.766286
-42.305947,500,11345.930395
-40.80319,500,11551.874356
-43.945564,500,11751.596498
-38.195945,500,11963.479596
-36.12192,500,12177.781207
-34.43861,500,12387.164024
-33.43118,500,12603.813377
-39.347618,500,12813.505558
-38.395074,500,13024.182758
-28.868332,500,13239.554838
-24.752622,500,13450.869117
-33.499713,500,13665.671526
-40.097434,500,13876.255128
-28.467947,500,14084.803243
-22.472555,500,14288.294885
-32.634732,500,14501.390804
157.396075,416,14681.085934
-22.496346,500,14896.504359
-42.400805,500,15112.005809
-35.03673,500,15325.294835
178.889882,280,15446.133459
-22.597145,500,15659.662355
-35.075762,500,15873.40168
167.38482,322,16012.801288
182.542271,201,16099.369228
-19.887659,500,16313.761329
187.582458,185,16394.262267
186.382236,260,16504.493534
181.847532,223,16602.649158
182.687608,50,16625.052831
187.453015,179,16702.952014
179.609241,116,16753.357851
185.586476,168,16823.53059
188.215974,144,16879.767064
153.176371,107,16921.314407
188.243227,41,16939.397874
188.826012,62,16966.050128
164.017063,82,17002.491887
160.131301,138,17062.044622
188.538132,52,17085.000588
168.107578,75,17117.605523
189.157482,83,17154.298225
176.873566,105,17199.630747
184.847683,69,17227.976433
185.115587,42,17246.152651
186.760445,49,17267.693521
186.959792,53,17290.754285
189.670595,54,17314.353155
185.97305,53,17337.24982
169.846307,68,17366.755441
155.398894,83,17402.631582
188.679232,37,17418.871237
185.869027,44,17437.879491
187.1886,40,17456.088845
189.271315,38,17472.623871
188.005957,44,17491.970901
174.210905,60,17518.166257
168.096818,72,17547.709532
187.950316,37,17564.062868
185.604509,48,17584.802967
187.031401,40,17602.226274
189.548579,36,17618.253531
186.538848,53,17641.449049
185.995507,42,17660.160141
165.553576,73,17691.714825
187.279924,43,17710.358927
155.262701,85,17747.133708
189.073022,38,17763.593502
187.923796,39,17780.865506
187.299809,40,17798.274808
186.1005,49,17819.876545
178.263589,60,17845.847806
185.844513,41,17862.08859
184.331889,47,17882.247611
186.461535,42,17900.386675
186.861478,40,17918.083932
179.271525,49,17939.549539
187.517084,40,17957.450246
185.241711,41,17975.609722
186.573464,39,17992.267781
174.830368,58,18017.496254
185.073964,41,18035.437504
174.866502,63,18063.077182
180.000968,49,18084.746735
160.87305,85,18121.681812
187.287541,39,18138.831078
186.632386,41,18156.681578
186.152974,41,18174.813657
184.608631,42,18190.981764
184.545802,49,18212.846384
185.676899,41,18230.590474
182.329127,47,18251.373525
167.519856,67,18280.291065
186.109897,43,18298.509531
187.792716,37,18314.739765
187.160552,39,18331.206633
187.991089,38,18347.967231
185.876916,41,18366.356
184.752424,42,18384.669443
188.33728,38,18401.510368
185.32883,41,18419.291164
143.918924,111,18467.499217
184.359108,43,18486.171818
185.253623,41,18504.273229
187.782277,36,18518.502369
187.6314,39,18534.609836
185.928346,41,18552.590875
186.672967,41,18570.267765
186.16608,65,18598.6974
188.414404,38,18615.442249
186.681745,40,18632.653217
150.496078,86,18669.545934
176.912162,72,18701.042316
183.298347,43,18719.753101
167.913932,64,18747.639339
186.029332,43,18766.691689
188.330387,38,18782.849895
84.102678,264,18896.76163
184.050079,44,18915.923023
181.485613,47,18936.49969
184.579467,42,18955.005539
186.065308,43,18974.066937
187.406999,38,18990.819037
181.2198,46,19010.977784
185.311069,41,19029.005432
187.918328,40,19046.183707
179.596177,50,19068.185269
186.355054,39,19084.909504
184.811641,43,19103.517157
169.225744,61,19130.077733
186.401452,41,19147.957331
186.383231,41,19166.521161
184.961159,45,19184.043026
184.184824,46,19204.445474
188.284436,40,19221.623691
188.248724,39,19238.735012
-56.921482,500,19457.466817
185.946077,41,19475.036093
186.417908,40,19492.74353
188.815722,37,19507.478549
-58.381168,500,19722.507797
-71.104474,500,19929.329794
-74.113542,500,20143.900456
-101.065052,500,20358.962246
-59.131969,500,20574.601285
-39.179838,500,20790.687231
-32.628238,500,21005.260947
-40.054772,500,21221.688454
181.845051,399,21394.938196
164.646182,198,21480.619446
172.479702,133,21537.098572
187.351802,39,21554.254564
189.191759,37,21570.111839
188.562465,67,21598.919736
186.726147,46,21619.032136
185.811021,42,21637.346328
188.005212,58,21662.630892
160.954213,158,21732.237476
-92.995954,500,21947.952759
-91.986598,500,22166.095027
-113.203056,500,22381.079286
-129.41843,500,22596.682648
173.015946,66,22625.213344
189.179757,39,22642.041252
184.719873,50,22663.962079
180.615025,48,22684.45872
175.393604,60,22710.656585
185.66172,43,22729.392663
189.043029,38,22745.653748
188.128575,38,22762.398202
189.038935,36,22778.16953
180.971908,48,22798.537086
187.56489,40,22816.312049
162.350529,78,22848.366261
182.036547,46,22868.43228
185.033696,45,22888.340678
177.615378,54,22911.373522
157.893451,90,22950.92677
188.922406,38,22968.054376
137.575561,177,23047.941277
184.880543,46,23068.469539
170.63151,70,23098.822899
186.412916,41,23116.95953
184.198716,47,23137.64149
153.652201,114,23185.342776
185.008066,45,23204.260923
163.136786,82,23235.809747
188.415929,40,23251.183297
188.742803,39,23265.381979
187.162532,41,23283.573697
168.818633,73,23315.626289
187.80221,38,23332.107866
155.253405,93,23372.507114
166.887628,77,23406.03353
183.902685,47,23426.410838
185.836444,42,23444.80387
163.456081,108,23491.726629
186.068131,48,23512.979356
185.879523,46,23532.970464
185.465121,43,23551.632589
186.994437,41,23567.818393
186.187389,41,23585.498295
186.253075,39,23602.72429
-205.497475,500,23819.664816
187.979155,40,23837.189252
14.46767,466,24037.849102
186.988166,46,24057.80057
188.667776,37,24073.824636
187.994518,38,24090.400543
178.278025,52,24112.898317
181.654289,50,24134.887758
187.992149,38,24151.430283
188.942212,38,24168.357769
184.223409,42,24186.826723
159.25269,99,24229.062342
185.569066,41,24246.867662
185.471314,42,24265.500017
188.601202,37,24281.678349
168.174091,69,24311.766332
188.660832,38,24328.92688
185.769104,40,24346.245701
185.599931,42,24364.637633
189.658982,35,24379.871067
184.044197,42,24398.233677
182.382959,46,24418.183917
186.140989,41,24436.038241
187.425837,38,24452.585474
187.44353,38,24469.362268
181.465017,46,24489.578955
184.446925,43,24508.386073
187.853452,38,24524.839878
187.532475,40,24540.669531
188.68437,36,24556.958391
185.282722,42,24575.295074
186.513484,46,24595.949025
184.725938,42,24614.104736
188.399822,36,24630.077399
188.181702,43,24648.851249
189.214203,39,24665.76958
185.197985,42,24684.640271
181.585854,45,24704.307632
187.159081,38,24721.343787
182.847482,43,24740.832994
187.948368,37,24757.577461
185.745724,41,24775.284938
187.171565,40,24793.062397
181.374186,46,24812.785473
187.1443,38,24829.377132
182.993585,46,24849.826355
183.161215,44,24867.475428
188.521665,35,24883.07829
186.25689,42,24901.101223
188.391874,38,24918.290395
184.413618,43,24937.076968
184.410057,41,24955.451511
187.133183,39,24972.121165
186.081874,39,24989.277896
186.873091,39,25006.109857
188.069499,38,25022.397668
182.354722,45,25042.202796
186.262251,39,25059.229262
187.238613,38,25076.146904
183.550923,44,25095.32955
183.486491,47,25116.024229
173.601515,58,25141.384142
185.625548,42,25159.814859
185.705923,41,25177.821967
174.05778,57,25200.886365
188.151264,38,25217.757094
188.228468,36,25233.493234
188.103605,38,25250.39835
184.00085,44,25269.75186
180.998518,50,25291.57749
186.743388,38,25308.929428
187.152398,38,25325.751081
188.23468,37,25341.918274
183.899686,45,25361.481567
182.382512,45,25381.477443
188.366981,38,25397.604038
169.169265,63,25425.068363
182.38104,46,25445.296732
182.786971,46,25465.069274
188.773702,37,25481.396724
185.176269,43,25500.334291
188.867284,36,25514.989244
185.64682,42,25532.841156
187.090706,39,25549.46713
188.936849,35,25565.19021
182.497258,45,25584.81661
188.234924,37,25600.985471
186.00774,40,25618.306809
185.889502,41,25636.969519
188.174175,37,25652.878468
168.749322,69,25682.67593
187.174533,40,25700.154357
190.012207,36,25715.829349
181.226387,45,25735.74155
188.196258,38,25752.209916
188.007858,37,25768.241661
187.339786,38,25784.955059
182.719285,43,25803.890748
183.757779,44,25823.134339
186.640875,39,25839.468091
170.932684,68,25868.301548
180.462717,46,25888.18038
188.892421,36,25904.401516
187.97354,37,25920.558738
189.678842,36,25936.573364
182.860072,43,25955.286296
188.508988,37,25972.378547
187.332246,38,25988.717683
183.422025,44,26007.926935
187.196318,39,26025.207444
185.990413,40,26042.503199
