#{"t_start": 1683933874.448491, "env_id": "RobotEnv-v0"}
r,l,t
-265.967698,500,165.657807
-267.082335,500,330.784067
-330.511686,500,496.302985
-265.181818,500,660.387827
-187.960899,500,825.711604
-266.030925,500,990.738848
-220.793762,500,1155.53403
-294.668961,500,1321.237783
-216.232058,500,1485.836392
-177.680419,500,1650.790533
-179.792894,500,1815.81514
-188.933073,500,1982.75
-211.791012,500,2148.644518
-212.775076,500,2313.586538
-117.118852,500,2479.104142
-186.918714,500,2643.334446
-137.20808,500,2808.805775
-180.573161,500,2973.258989
-210.870272,500,3138.292499
-165.22055,500,3303.046899
-156.20037,500,3468.360828
-146.967437,500,3633.855748
-237.892482,500,3799.113778
-184.73994,500,3964.171747
-145.468518,500,4136.062397
-162.15529,500,4314.510366
-132.665422,500,4507.449986
-166.515427,500,4721.953378
-180.040139,500,4940.126411
-140.01433,500,5156.055473
-140.41585,500,5371.023885
-92.83738,500,5586.768071
-86.071271,500,5804.791423
-173.330929,500,6020.708666
-134.689044,500,6232.420237
-99.492501,500,6449.519117
-95.530134,500,6666.718362
-114.865988,500,6886.405796
-88.194914,500,7104.112302
-130.728411,500,7318.792263
-163.322291,500,7532.670559
-70.462028,500,7737.479401
-75.007708,500,7951.08165
-58.596689,500,8167.894285
-53.953306,500,8382.212565
-58.123215,500,8596.767399
-54.124294,500,8814.036213
-50.06557,500,9026.161551
-57.066978,500,9241.809498
-53.950104,500,9433.968503
-43.723621,500,9650.258549
-46.132969,500,9860.371384
-53.491552,500,10074.664145
-43.075762,500,10286.236547
-44.093378,500,10496.798552
-45.462524,500,10711.764041
-54.933275,500,10919.696672
-48.303229,500,11128.798818
-45.57001,500,11345.949422
-42.4839,500,11551.96415
-43.405517,500,11751.597077
-40.656052,500,11963.482028
-36.767989,500,12177.740708
-43.169273,500,12387.282212
-31.42049,500,12603.800619
-31.52657,500,12813.58098
-26.298704,500,13024.165445
-25.635521,500,13239.489489
-26.926747,500,13450.876826
-35.338308,500,13665.72685
-38.719917,500,13876.270331
