#{"t_start": 1680690318.288828, "env_id": null}
r,l,t
-160.644924,173,24.254636
-25.176909,67,25.92422
-66.961529,260,32.517605
-73.635674,227,38.241066
-158.557291,273,45.181456
-243.767548,330,53.68321
-34.210372,65,55.310133
-25.063339,105,57.931922
-66.815916,364,67.091214
-26.009081,136,70.529545
-122.650904,476,124.930772
-5.349175,24,125.533673
-42.892396,234,131.401638
-13.474689,8,131.593379
-17.958843,17,132.031435
-128.373994,241,138.041619
-365.675644,474,150.19493
-12.153901,26,150.841095
-209.199309,500,163.519177
-33.532268,106,206.810776
-77.043634,394,216.638254
-92.590158,500,229.191292
-134.108994,500,241.748652
-167.659049,500,254.375672
-82.399179,500,307.698145
-95.113836,500,320.229642
-105.851667,500,332.858445
-132.862241,369,342.120123
-14.984386,6,342.273876
-28.100917,125,345.393955
-75.304507,500,398.363713
-185.833551,500,410.859625
-34.327773,47,412.234318
-14.55075,9,412.478375
-20.173785,44,413.593794
-57.334598,400,423.574129
-188.127305,500,436.078197
-20.635313,17,436.672849
-72.865882,120,439.685833
-72.268162,363,488.862767
-66.639115,500,501.306058
-21.5299,23,502.053288
-66.035721,477,513.988101
-46.188663,51,515.265111
-15.352,7,515.439216
-68.341947,442,526.469503
-69.52321,67,528.306039
-19.429749,35,529.170184
-18.109396,34,530.0177
-15.214903,8,530.224563
-44.241585,43,531.298081
-40.951716,313,580.163238
-42.610134,500,592.601145
-25.951964,27,593.446542
-38.400786,473,605.204988
-50.198777,500,617.68488
-48.956565,500,670.398001
179.273869,221,675.945713
-16.129087,13,676.267689
-15.347842,23,676.840211
-37.320286,35,677.700876
-20.479851,20,678.204186
-25.414809,22,678.746142
182.060181,120,681.748995
-16.636588,8,681.948157
-2.433362,38,682.909822
184.225358,267,689.702655
-21.060377,25,690.333007
-15.076358,9,690.557981
183.685645,132,693.864338
-40.301616,54,695.208996
-2.542605,13,695.525385
-25.478896,30,696.295632
171.918524,436,707.145543
-28.177106,30,707.894908
-0.855075,4,707.990921
182.221702,126,711.301214
188.007923,108,714.002149
-12.066253,4,714.099778
194.205529,88,716.295569
-27.529143,174,761.265175
-16.264882,18,761.721667
161.06347,403,771.764716
-5.68172,79,773.736981
-29.554171,24,774.402579
-34.939709,476,786.248718
-87.872026,500,798.766518
-12.380394,4,798.92256
-86.204541,496,851.99262
170.734706,227,857.680929
-92.348539,273,864.583014
-24.074626,17,865.073429
182.012394,108,867.755636
190.281874,163,871.823607
-17.933008,22,872.387831
-22.729833,190,877.111897
-29.5243,24,877.719097
-15.040891,6,877.876125
-52.533126,75,879.743713
-33.639286,26,880.388128
-21.775711,14,880.735565
180.962253,139,884.198681
-12.769737,6,884.348883
-20.600318,13,884.678907
187.57229,68,886.355738
-12.112587,4,886.46313
-23.62824,28,887.168859
-10.356043,2,887.219571
-27.589943,25,887.842424
-58.560187,57,889.267027
-12.885732,13,889.601579
92.357447,499,942.556954
-0.898595,1,942.590537
-40.827519,50,943.870769
-44.254276,36,944.76317
154.518723,234,950.567099
-36.785904,37,951.491364
-43.42493,143,955.050567
-26.725524,61,956.638281
-17.27615,12,956.928937
190.08278,108,959.63204
-17.738737,9,959.865602
-63.582479,68,961.550487
191.0616,106,964.229574
-74.184631,136,967.625094
-25.234126,21,968.149597
-23.574234,22,968.712921
-42.782264,58,970.168191
149.216961,303,977.774019
-15.005075,6,977.913764
-19.317291,13,978.236031
-26.290526,77,980.159858
183.377479,228,985.921472
-21.585081,13,986.244488
-20.434404,39,987.205284
-24.519879,17,987.626028
-13.379507,6,987.781477
-13.222854,7,987.957187
-28.626638,20,988.455646
-10.922787,170,992.713469
-15.33549,9,992.951852
-12.524261,7,993.128691
-11.074024,3,993.200764
-42.257042,77,1036.1064
-57.229574,75,1037.981972
-18.749331,12,1038.274396
151.763099,286,1045.384758
-14.807224,15,1045.755086
-6.472988,16,1046.144655
-11.866649,3,1046.268627
-24.588003,30,1047.031066
195.420549,45,1048.177198
-53.52739,152,1051.951867
-16.319091,9,1052.178974
-45.364356,47,1053.347186
-54.707732,214,1058.67526
-61.014538,500,1071.215353
-46.308977,500,1083.77332
-39.189807,161,1128.180568
-14.039322,15,1128.553321
-19.184561,87,1130.71205
-28.833146,114,1133.576256
-14.675114,7,1133.753855
-11.403929,3,1133.83376
-28.323163,102,1136.38064
-6.168564,11,1136.655791
-37.651781,45,1137.8652
-53.53472,78,1139.830739
-13.076802,4,1139.925848
-40.491353,34,1140.789024
-39.508507,48,1141.995867
-14.328736,24,1142.600013
-18.515223,11,1142.883228
-17.728112,10,1143.13988
-21.498895,66,1144.777322
-24.151221,95,1147.183823
-35.072485,37,1148.116798
-26.509607,48,1149.328305
-14.688817,40,1150.343822
-19.658172,20,1150.84172
-37.656581,38,1151.807087
-22.355982,81,1153.860203
-34.954281,168,1158.108628
-13.688096,31,1158.885087
-18.947758,13,1159.208215
-35.850335,54,1160.558749
-41.447228,46,1161.709619
-8.769143,9,1161.955895
-35.61509,46,1163.185824
-17.923976,10,1163.441039
-42.333209,184,1168.042161
-31.485375,29,1168.772913
-38.706029,44,1169.862061
-10.612931,2,1169.913899
-16.538552,59,1171.386277
-19.072497,126,1174.565241
-14.987551,6,1174.720581
-20.21887,22,1175.264436
-73.138479,472,1227.548274
-74.231056,500,1240.054931
-32.367575,81,1242.072623
-17.520291,18,1242.539266
-48.368235,401,1252.460943
-23.772329,18,1252.974882
-20.348422,15,1253.333294
-20.381054,18,1253.776195
-59.535348,449,1264.886094
-74.553833,355,1315.251894
-20.263469,14,1315.594845
-37.561513,131,1318.841393
-24.886469,16,1319.387059
-41.702318,120,1322.393026
-13.017865,4,1322.499633
-18.784153,17,1322.920823
-19.561747,27,1323.592705
-24.760666,34,1324.455464
-46.674481,57,1325.887625
-28.070633,20,1326.37875
-22.949536,16,1326.784189
-39.909201,139,1330.237402
-8.155971,50,1331.487074
-50.654082,170,1335.738886
-63.104209,183,1340.238223
-20.831286,26,1340.90141
-15.162952,121,1343.892802
-44.870455,158,1347.919516
-67.619601,230,1353.686052
-24.180722,20,1354.18499
-18.495906,92,1356.475414
-20.158313,11,1356.745304
-35.608175,44,1357.858202
-13.496514,6,1358.004066
-18.637599,20,1358.504205
-18.284782,15,1358.882898
-20.780455,12,1359.181542
-14.114623,6,1359.332191
-68.536845,386,1409.593676
-37.93967,67,1411.342042
-21.642014,16,1411.745859
-29.509617,21,1412.270592
-21.840372,14,1412.627094
-21.877166,59,1414.098553
-57.257929,69,1415.821545
-39.241202,87,1417.994029
-40.092192,139,1421.436231
-13.741008,15,1421.814331
-2.62881,13,1422.13354
-21.041607,55,1423.531055
-13.489716,6,1423.679553
-31.923777,31,1424.462788
-75.260393,400,1434.382674
-0.439576,8,1434.58304
-11.200788,6,1434.794341
-20.126056,21,1435.331401
-38.079269,121,1438.339685
-56.179141,169,1442.555475
-22.70584,183,1447.119968
-19.664854,11,1447.410732
-30.733198,109,1450.112554
-28.674574,95,1452.506208
-23.842355,69,1495.069286
-33.889873,216,1500.38459
-17.752102,17,1500.85373
-59.057683,483,1512.863381
-15.947295,8,1513.070746
-11.307577,3,1513.141338
-38.386633,30,1513.900174
-42.158931,134,1517.239933
-43.500231,47,1518.416775
-17.529565,13,1518.743029
-19.350598,11,1519.015289
-40.013632,254,1525.311997
-45.773493,42,1526.438877
-29.457154,63,1528.01337
-18.653857,17,1528.441559
-22.755772,18,1528.884769
-22.586562,15,1529.258048
-32.141132,24,1529.850215
-29.552505,32,1530.656453
-22.951498,26,1531.300274
-59.381031,177,1535.701844
-24.563424,78,1537.626103
-7.481721,8,1537.82357
-14.612228,9,1538.04572
-17.67446,10,1538.29917
-13.414494,24,1538.906848
-19.839187,12,1539.208732
