#{"t_start": 1677788317.5265355, "env_id": null}
r,l,t
326.235753,116,2.155527
324.753565,119,4.137451
327.501056,117,6.107879
323.148449,120,8.108758
-52.742292,28,8.574998
272.560305,144,16.867763
325.376332,118,18.859899
328.558611,116,20.786115
-180.117938,122,22.83004
322.689018,120,24.848102
321.344625,121,26.867254
322.097116,120,28.867352
321.819147,121,30.884769
-34.941574,18,31.18196
324.378125,119,33.168391
317.166059,124,35.235149
312.732085,125,37.319521
325.419302,117,39.269823
-29.12609,15,39.51406
317.94532,124,41.587062
330.834526,114,43.487296
330.126618,114,45.388529
327.58027,116,47.321182
-60.195107,32,47.851295
328.026753,116,49.78845
323.101826,120,51.788597
317.726617,124,53.855472
323.120335,120,55.852717
-38.328355,20,56.187988
319.999749,121,58.206064
321.851572,120,60.207993
315.357152,125,62.291736
327.22475,117,64.242762
-33.047772,17,64.524105
332.499817,113,66.409357
332.696146,113,68.293506
325.96651,117,70.244087
322.374478,120,72.244272
-67.710979,37,72.858146
322.137616,119,74.844928
330.906132,115,76.762124
