#{"t_start": 1684062665.9399312, "env_id": "RobotEnv-v0"}
r,l,t
-436.066054,500,176.884639
-328.88577,500,351.502246
-285.401865,500,525.959837
-285.11463,500,699.730102
-170.83658,500,873.438163
-74.867112,500,1046.922814
-67.562958,500,1221.145768
-172.6841,500,1395.055837
-47.946748,500,1569.35869
-72.695955,500,1743.448059
-83.101236,500,1917.501775
-171.945025,500,2091.50149
-64.063249,500,2265.97554
-38.830867,500,2439.901676
-174.035312,500,2614.035698
-173.207699,500,2789.036741
-174.569699,500,2965.694648
-64.626472,500,3140.852989
-31.898304,500,3315.064276
-40.941633,500,3489.412838
-32.100187,500,3664.04081
-82.974056,500,3838.622678
-29.37688,500,4013.522228
-235.839198,500,4188.048876
-105.180921,500,4362.693507
-30.239175,500,4536.897405
-26.913401,500,4711.463247
-49.821077,500,4885.589552
-43.745686,500,5059.783242
-52.05529,500,5234.378108
-171.135472,500,5408.834822
-28.79818,500,5583.433625
-43.227851,500,5758.03027
-57.818834,500,5932.930815
164.185579,286,6032.988027
-49.096369,500,6207.545193
178.178276,308,6315.200073
176.594973,340,6433.952937
-172.981307,500,6608.775765
-162.479277,500,6783.062893
178.685751,300,6888.005944
-174.150194,500,7062.873615
154.316281,454,7221.624913
166.860328,134,7268.512437
-167.657701,500,7443.699085
185.022179,106,7480.790467
185.158755,127,7525.270705
168.697819,87,7556.663802
177.616811,67,7580.495873
166.984403,110,7618.852873
185.674939,87,7649.409326
184.258389,82,7678.013805
183.912618,64,7700.611941
183.62942,60,7721.689387
169.82639,125,7765.5472
184.819492,72,7790.679775
182.343546,85,7820.422164
183.697946,122,7862.855798
178.213875,100,7897.931995
181.613609,80,7926.066357
182.223866,122,7968.797524
184.909064,54,7987.595559
185.550071,104,8024.107976
-174.058056,500,8198.973276
148.618633,163,8255.977697
-170.395785,500,8430.834246
-158.519843,500,8605.528473
135.663692,187,8670.952693
-160.245489,500,8845.062312
179.883519,54,8863.950203
183.478547,56,8883.498656
179.376737,56,8902.980019
187.586228,46,8918.984339
-177.093932,500,9093.155505
-177.06597,500,9267.601908
142.833466,179,9330.110986
125.098833,206,9402.126775
183.057747,51,9419.954329
28.438868,481,9588.292035
186.113492,64,9610.738774
177.377478,128,9655.497362
168.083572,140,9704.498846
172.154266,75,9730.654102
184.810554,75,9757.021408
183.566713,78,9784.719361
185.278134,55,9803.837745
159.470861,116,9844.386042
182.26085,62,9866.064778
-205.043901,500,10040.563272
179.159896,67,10063.968938
184.419783,56,10083.55173
178.607313,60,10104.590846
186.901716,50,10122.157325
184.082335,65,10144.876247
154.297199,97,10178.822266
185.882547,51,10196.530278
184.405987,46,10212.619489
154.309047,88,10243.409121
109.090658,241,10328.375634
183.824069,52,10346.563833
187.405917,46,10362.696017
186.338114,47,10379.059418
183.118556,65,10401.788696
184.364642,54,10420.644539
178.72938,58,10440.994609
187.356066,44,10456.406551
184.251947,56,10476.026619
168.866837,69,10500.401582
176.189536,57,10520.394309
178.052529,57,10540.534737
186.108778,59,10561.194263
172.437661,81,10589.568998
155.302957,103,10625.623682
173.363558,82,10654.246601
135.897327,112,10693.388368
142.141207,109,10731.664614
136.39222,127,10776.172184
183.364993,63,10798.282624
183.496595,76,10824.936408
134.156531,121,10867.273674
185.991773,46,10883.38775
186.400787,49,10900.48419
184.938454,47,10917.063183
178.441886,60,10938.067877
185.963209,59,10958.742606
186.576274,45,10974.514578
186.082159,51,10992.321018
186.319609,44,11007.656388
182.879689,52,11025.931913
183.880002,64,11048.294187
178.002244,59,11068.976238
182.977742,51,11086.899884
165.925318,105,11123.60886
186.820793,46,11139.720797
148.892576,125,11183.839091
182.97377,54,11202.856062
186.289083,50,11220.490219
184.927996,54,11239.405541
176.208854,64,11261.945224
181.800283,50,11279.638474
185.565212,45,11295.374405
184.007662,47,11311.808311
183.674576,48,11328.616722
187.089086,53,11347.159549
179.197145,67,11370.571752
181.208935,53,11389.13107
184.50022,65,11411.937726
186.683737,47,11428.370826
179.942029,56,11447.972342
184.105653,58,11468.282721
186.955664,41,11482.64677
184.277509,54,11501.54694
178.291309,59,11522.233818
186.312735,52,11540.575282
184.46048,49,11557.785725
185.369727,46,11573.868644
185.832679,47,11590.367113
186.500646,46,11606.434928
179.562759,72,11631.549243
179.036679,53,11650.14964
182.137163,50,11667.650239
186.414303,49,11684.831553
172.555227,77,11711.949763
184.702381,53,11730.500176
185.670594,50,11747.953057
165.802633,84,11777.45127
186.588702,48,11794.482986
186.941331,51,11812.409876
151.812936,104,11848.984451
185.700331,56,11868.680976
167.805926,77,11895.750994
183.980532,52,11913.990844
181.673387,52,11932.360502
182.295987,59,11953.007716
185.280637,48,11969.864788
169.416614,71,11995.000442
177.088729,59,12015.58414
187.24762,44,12031.015306
186.489758,49,12048.275058
173.91496,65,12071.370963
183.517208,47,12088.322488
184.651374,51,12106.726711
184.824819,47,12123.429507
175.651767,62,12145.183286
175.580006,68,12168.987761
182.118623,58,12189.226515
181.746561,48,12206.1638
182.969311,52,12224.373106
179.585039,58,12244.990788
186.825298,45,12260.714619
182.786313,54,12279.689943
