#{"t_start": 1682425706.540057, "env_id": null}
r,l,t
-287.899078,500,21.839925
-140.079622,500,38.991019
-211.968878,500,56.40642
-150.044465,500,73.700096
-200.4602,500,104.11504
-119.923919,500,121.379068
-153.027354,500,139.265318
-94.079165,500,157.241866
-121.561645,500,187.764494
-202.224868,500,204.793393
-144.953019,500,222.484179
-144.247226,500,239.587042
-151.053906,500,270.427579
-260.178374,500,287.56945
-226.457681,500,305.235074
-111.588911,500,322.247274
-318.924784,500,353.225633
-170.997221,500,370.132611
-149.191334,500,387.209748
-233.888125,500,404.330554
-195.151895,500,434.455869
-140.256885,500,451.57798
-210.275884,500,468.605131
-187.929874,500,485.794908
-215.137481,500,516.658662
-130.807642,500,533.649872
-185.821875,500,550.615557
-175.047288,500,567.479511
-111.774311,500,597.69752
-177.030303,500,614.621991
-75.735912,500,631.598041
-242.10422,500,648.712319
-268.564566,500,678.831474
171.289451,256,687.620867
-80.08466,244,695.808953
-76.827448,500,713.401008
-211.794451,500,730.341275
-170.9897,500,761.259683
-136.817622,500,778.292063
-96.135603,500,795.837973
-80.85699,500,812.850363
179.083122,318,824.260791
-35.284643,182,843.692075
-184.428886,500,860.703265
-207.390282,500,878.082992
-56.364014,500,895.07088
-195.029426,500,911.981609
-187.635766,500,942.127753
-192.170566,500,959.545854
-326.066162,500,976.594168
145.056896,177,983.33739
-38.73796,323,994.3285
159.218393,451,1023.018561
-14.297639,49,1024.672606
-191.332048,500,1042.148268
-172.406014,500,1059.713037
-121.43931,500,1077.255205
-163.190753,500,1107.44203
-58.311898,500,1124.557487
-164.427477,500,1141.446222
-175.396075,500,1158.488016
155.044455,225,1179.630015
157.141063,274,1188.900662
-0.387448,1,1188.930872
-49.190368,500,1205.948397
135.888185,284,1215.72176
-113.274512,216,1223.060701
-182.280107,500,1240.046191
-126.235846,500,1270.003584
121.917054,470,1286.533404
-23.107349,30,1287.547451
-165.513218,500,1304.292816
113.271135,428,1318.8432
-49.94368,72,1321.24133
172.404302,140,1326.024173
-54.025501,360,1351.410747
-105.336781,500,1368.579858
-59.479405,500,1385.529224
169.777435,251,1394.143345
-21.551775,249,1402.549438
-183.261972,500,1432.476766
-56.345557,500,1449.525478
-91.653979,500,1466.416318
-175.20018,500,1483.334719
-192.41207,500,1513.455069
-57.484251,500,1530.333999
-46.423956,500,1547.261929
-156.760926,500,1564.297287
-52.500113,500,1594.476896
-131.019107,500,1611.636989
-86.685533,500,1628.537723
-61.569671,500,1645.422922
-48.963944,500,1675.626816
-72.594855,500,1692.503209
-87.999576,500,1709.451293
-44.326501,500,1726.411982
-61.588836,500,1743.346771
-203.832379,500,1774.216031
187.159279,145,1779.089294
-32.358096,355,1791.048926
192.083953,98,1794.477603
-112.336886,402,1808.017642
184.451884,220,1815.475603
-29.167839,280,1825.009566
72.320738,324,1849.295582
-132.004505,176,1855.23377
-152.209763,500,1872.208661
-45.623864,500,1889.857064
-59.162054,500,1906.986575
-166.679017,500,1937.821625
-46.951573,500,1954.787279
105.145761,217,1962.778759
-45.411996,283,1972.407922
122.108805,415,1986.429133
-43.65315,85,1989.28811
180.947305,102,1993.40436
