#{"t_start": 1684085667.7871788, "env_id": "RobotEnv-v2"}
r,l,t
-154.426316,500,55.990072
-191.258557,500,89.480941
-203.878326,500,184.667952
-138.310495,500,219.095323
-130.151314,500,328.222625
-250.543162,500,364.625991
-141.239676,500,463.53959
-143.766141,500,500.056143
-192.968685,500,609.634967
-149.549597,500,646.254646
-119.484346,500,744.190589
-134.505227,500,780.847225
-130.886193,500,886.720926
-103.520636,500,920.37537
-93.743479,500,1016.360654
-115.456415,500,1050.158807
-107.45878,500,1156.339559
-115.177094,500,1190.179942
-129.78305,500,1286.82285
-123.101813,500,1321.506381
-85.620087,500,1427.951971
-98.152211,500,1461.35333
-196.713789,500,1557.155391
-131.234224,500,1590.574913
-83.205931,500,1696.211124
-150.199431,500,1729.70886
-152.461665,500,1825.320941
-136.603671,500,1858.883804
-85.507396,500,1964.694044
-84.624447,500,1998.053127
-180.095853,500,2093.643007
-143.596503,500,2127.071475
-130.021227,500,2232.765774
-183.440855,500,2266.212773
-114.1665,500,2361.54727
-90.202633,500,2394.994751
-91.786386,500,2500.550063
-142.502734,500,2533.9518
-132.345308,500,2629.890805
-126.589301,500,2664.262023
-142.576042,500,2772.265572
-123.747866,500,2806.596228
-115.815834,500,2903.284942
-91.146944,500,2937.399819
-97.965835,500,3035.135445
-91.796442,500,3079.836246
-101.859238,500,3177.237229
-147.972673,500,3211.504319
-169.968797,500,3307.219528
-195.922196,500,3350.884245
-88.956547,500,3447.698524
-86.477909,500,3481.162856
-93.271064,500,3576.6954
-85.532774,500,3620.057528
-87.681402,500,3716.116298
-195.266952,500,3749.63181
-64.962255,500,3845.807501
-130.746253,500,3889.327671
-75.675021,500,3985.673172
-76.158721,500,4019.230835
-120.633471,500,4115.626983
-96.296988,500,4159.271747
-174.64609,500,4255.58841
-115.826769,500,4289.04354
-147.423719,500,4382.913562
-181.624069,500,4427.731214
-72.527432,500,4525.984697
-108.484226,500,4562.613838
-101.67004,500,4661.63539
-77.939793,500,4708.247905
-91.821403,500,4806.230214
-114.419044,500,4842.821249
-107.377868,500,4941.560294
-64.903439,500,4987.989903
-69.321188,500,5083.390277
-63.482594,500,5116.946476
-59.887591,500,5213.973387
-69.137394,500,5257.457327
-165.144641,500,5353.384473
