#{"t_start": 1684085667.6440687, "env_id": "RobotEnv-v2"}
r,l,t
-147.177076,500,56.100218
-177.274283,500,89.64662
-266.197413,500,184.823937
-184.154616,500,219.25138
-143.409428,500,328.401659
-113.857562,500,364.808473
-115.270344,500,463.721676
-170.301293,500,500.201643
-115.129108,500,609.781859
-160.065851,500,646.383224
-112.602199,500,744.331036
-135.748355,500,780.998377
-112.114749,500,886.888291
-109.531921,500,920.553641
-164.790037,500,1016.509593
-149.015103,500,1050.318391
-142.534744,500,1156.495297
-126.051931,500,1190.357517
-114.039882,500,1286.978512
-103.651554,500,1321.66572
-181.67821,500,1428.122969
-205.993566,500,1461.481364
-106.265161,500,1557.29663
-133.868699,500,1590.721247
-164.945377,500,1696.359713
-117.025003,500,1729.848529
-174.435213,500,1825.454452
