#{"t_start": 1682950835.8596716, "env_id": "RobotEnv7-v0"}
r,l,t
-215.260895,500,78.284964
-168.682229,500,91.624682
-151.419629,500,105.309373
-110.250491,500,118.655565
-131.504081,500,131.989541
-366.946928,500,145.354341
-168.101847,500,158.684104
-211.248023,500,172.095145
-337.416261,500,241.962407
-226.358311,500,255.289025
-150.487211,500,268.652837
-153.830996,500,282.045316
-387.098982,500,295.731402
-193.147401,500,309.093184
-177.108219,500,322.474837
190.817333,116,325.578552
-216.901628,384,335.840087
-262.625067,500,401.302756
-150.377194,500,414.666111
-329.844118,500,428.069518
-457.270857,500,441.455733
-153.823714,500,454.946545
-191.007655,500,468.378979
-102.224669,500,481.803248
-188.077205,500,495.202751
-449.172391,500,560.665392
-161.655605,500,574.132413
-308.451046,500,587.515304
-130.163363,500,600.835736
-280.935548,500,614.323936
-84.369336,500,627.71587
146.384978,420,638.988196
-32.557744,80,641.155201
-101.127874,500,654.479476
-254.903963,500,718.814759
-163.598143,500,732.936981
-166.569961,500,747.482709
-72.166921,500,760.849276
-460.801977,500,774.290245
-268.361014,500,787.614976
-247.164399,500,801.073938
-121.388617,500,814.4426
-256.085209,500,879.676352
-175.892613,500,893.040952
-195.523006,500,906.509811
-247.256224,500,919.916707
-291.406893,500,933.3664
-322.707134,500,946.739675
-206.00471,500,960.213196
-99.359591,500,973.607402
-236.867986,500,987.085525
-119.613208,500,1052.255474
-282.060148,500,1065.981808
-224.814329,500,1079.383662
-184.966014,500,1093.041548
-165.971498,500,1106.477683
-151.043851,500,1119.85447
-209.785914,500,1133.186309
-188.564914,500,1146.626714
-274.348756,500,1211.5482
-258.362596,500,1225.002345
-166.422659,500,1238.396206
-118.878477,500,1251.904809
-220.678281,500,1265.266645
-82.567276,500,1278.753507
-351.390646,500,1292.143954
-180.279305,500,1305.547442
-101.52247,500,1370.963804
-146.124906,500,1384.366131
-113.274327,500,1397.700184
-176.17769,500,1411.092968
-198.500237,500,1424.426005
-246.566068,500,1437.791148
-162.508361,500,1451.122224
-361.099813,500,1464.56286
-168.66768,500,1529.408198
-60.535508,500,1543.101183
-157.142557,500,1556.394106
-112.024171,500,1569.790559
-283.176865,500,1583.133422
-161.972925,500,1596.545448
-229.186361,500,1609.834706
-132.805477,500,1623.261147
-133.050879,500,1688.041045
