#{"t_start": 1682954811.310504, "env_id": "RobotEnv7-v0"}
r,l,t
-233.114431,500,17.767572
-457.777686,500,31.258671
-141.164921,500,44.739999
-237.752748,500,58.249793
-213.441764,500,71.564545
-138.90385,500,84.885698
-199.495529,500,98.370903
-286.120409,500,111.715157
-119.299279,500,176.801086
-152.465463,500,190.186231
-101.479322,500,203.831062
-129.539127,500,217.211458
-120.696499,500,230.90926
-172.473538,500,244.397357
-238.377186,500,258.002484
-188.169802,500,271.434684
-130.736159,500,336.527505
-133.010151,500,349.907188
-169.333096,500,363.362681
-331.557557,500,376.774341
-293.439705,500,390.173828
-219.356967,500,403.549814
-223.548716,500,416.942434
-448.232329,500,430.283581
-140.379256,500,495.501853
-274.162799,500,508.887899
-104.421646,500,522.322053
-73.061191,500,535.699713
-138.189177,500,549.170726
-170.018816,500,562.50587
-186.744125,500,575.928081
-282.402056,500,589.271682
-92.266868,500,654.056792
-103.483,500,667.42074
-233.109562,500,680.821774
-209.205428,500,694.142772
-170.060038,500,707.523431
-178.602644,500,720.916435
-93.322895,500,734.325927
-130.071709,500,747.70494
-399.325641,500,812.640288
-189.305861,500,825.934479
-251.412232,500,839.313646
-211.682942,500,852.647053
-182.235218,500,866.023114
-200.012013,500,879.382027
-167.006547,500,892.789196
-163.145574,500,906.084099
-332.670694,500,919.426768
-167.280816,500,983.942109
-147.792685,500,997.320259
-208.003642,500,1010.681931
-170.777157,500,1024.022763
-127.355803,500,1037.339224
-178.384582,500,1050.668684
-205.546846,500,1063.955962
-59.842726,500,1077.340411
-95.576278,500,1142.145796
-207.251078,500,1155.529348
-326.861692,500,1169.609695
-118.775961,500,1183.892727
-322.210166,500,1198.0341
-187.275442,500,1212.790204
-182.88556,500,1226.202253
-165.976088,500,1239.812974
-168.414569,500,1305.041528
-171.384274,500,1318.361982
-282.986504,500,1331.660076
-202.339169,500,1344.999779
-319.771566,500,1358.288963
-221.343934,500,1371.665355
-335.077106,500,1384.983419
-286.93353,500,1398.401548
-186.388145,500,1463.391294
-173.650141,500,1476.754291
-208.408057,500,1490.012102
-166.619112,500,1503.709927
-106.43725,500,1517.018955
-70.113026,500,1530.675105
-198.689865,500,1543.926435
-160.981825,500,1557.588306
-156.770381,500,1622.379693
-267.954054,500,1635.667242
-58.512973,500,1648.985775
-163.943911,500,1662.291928
-143.306084,500,1675.580041
-207.26431,500,1688.966617
-159.733225,500,1702.34995
-294.552407,500,1715.682099
-113.944296,500,1729.011501
-101.56366,500,1793.853489
-128.6194,500,1807.161905
-304.87636,500,1820.550502
-240.570086,500,1833.905354
-200.91323,500,1847.271108
-155.15841,500,1860.552943
-179.089619,500,1873.972177
-281.835365,500,1887.320126
-157.217515,500,1952.072647
-102.656094,500,1965.286079
-289.405834,500,1978.622345
-83.402309,500,1992.052614
-104.432459,500,2005.412144
-146.445884,500,2018.663505
-133.210644,500,2032.11235
-89.809898,500,2045.445864
-206.382646,500,2110.733661
-216.82731,500,2123.989686
-318.367849,500,2137.383702
-126.7602,500,2150.703532
-127.433654,500,2164.021422
-196.157124,500,2177.411657
-108.52194,500,2190.722889
-116.079148,500,2204.021057
