#{"t_start": 1683209077.170528, "env_id": "RobotEnv7-v0"}
r,l,t
189.778463,102,3.390472
172.829537,104,6.21905
161.801798,163,10.510379
187.275674,78,12.462681
-21.869573,53,14.009279
154.951462,179,19.187869
192.972764,93,22.013615
192.339739,117,25.588265
-13.036306,111,28.475756
187.894141,73,30.90263
191.201993,52,32.403981
-18.284428,375,42.021311
190.837724,91,44.50196
193.745953,121,47.721711
-84.303405,288,55.325305
193.49842,64,57.141778
175.745641,124,60.561861
173.026957,79,62.805872
197.580256,37,63.898043
187.09902,193,69.264311
-0.633543,3,69.381382
164.0515,384,80.011473
158.906955,112,82.945564
-3.242204,4,83.093809
171.06139,89,85.40409
-22.43664,411,96.767437
193.441537,129,100.336448
196.28149,61,102.106591
187.867884,128,105.46646
177.061469,115,108.67488
-28.212202,67,110.652068
171.161819,103,113.532138
-140.256094,397,124.357611
188.103304,61,126.070282
186.835764,97,128.836349
-108.123892,342,138.483796
139.949556,141,142.394216
190.55152,68,144.28804
180.726659,99,146.878549
188.280695,101,149.574243
-37.062382,91,152.085222
-252.630011,500,165.097095
197.016405,49,166.460814
175.152441,244,172.975188
195.947605,64,174.655574
183.678972,86,176.966126
-13.115469,57,178.520012
187.55354,93,181.108146
166.781388,94,183.734472
196.10416,49,185.027921
196.026726,43,186.375863
181.481397,145,190.703173
-12.405801,76,192.785633
168.572928,223,199.35139
-19.47954,277,206.904751
189.416932,170,211.796182
187.216493,92,214.447349
196.261246,63,216.067878
-95.193766,175,221.109729
184.411945,183,225.833432
164.901174,92,228.250985
186.178696,86,230.496309
197.11659,39,231.531542
-30.14638,100,234.151071
192.964003,55,235.548862
191.406494,71,237.374748
-57.097775,374,246.749082
170.131315,365,256.091063
-30.464201,135,259.552973
-62.619749,500,272.174563
193.749959,78,274.163866
-153.189173,422,284.809555
187.511419,90,287.040449
-39.236587,410,297.450571
189.081187,61,299.057667
168.300365,98,301.623346
-36.995607,341,310.434185
191.852064,157,314.478176
-155.991643,343,323.139288
183.920504,140,326.817049
-49.709045,360,336.121742
159.184857,171,340.522495
187.697598,92,342.859954
-92.715544,237,348.858158
157.554768,191,353.679299
192.626411,65,355.3966
186.404702,61,356.967236
192.26741,75,358.949129
-18.911016,108,361.690488
176.220301,107,364.428091
166.153396,165,368.634773
172.873096,88,370.862687
-11.601255,140,374.400371
190.376496,119,377.492952
192.433772,55,378.900827
196.453974,67,380.62011
193.531254,41,381.692281
196.314897,45,382.90957
-16.171161,173,387.378803
161.672194,205,392.487462
