#{"t_start": 1682629207.936626, "env_id": "RobotEnv7-v0"}
r,l,t
-152.24693,500,8.29239
-211.055013,500,13.441986
-310.034771,500,18.637472
-131.87008,500,23.796589
-228.83574,500,28.93097
-382.161386,500,34.138796
-220.380084,500,39.400107
-281.952942,500,44.543077
-170.074606,500,49.589102
-177.516117,500,54.665324
-154.230011,500,59.749012
-93.133597,500,64.780815
-65.596816,500,69.897827
-190.578883,500,74.933249
-406.751112,500,80.166361
-169.990287,500,85.395567
-475.526312,500,90.507513
-155.869198,500,95.591285
-205.749301,500,100.756539
-315.430329,500,105.81408
-92.797842,500,110.96826
-235.55773,500,116.105115
-199.757101,500,121.251536
-217.866057,500,126.44668
-204.750016,500,131.597061
-285.797507,500,136.762678
-120.204627,500,141.904276
-405.69488,500,146.983846
-181.307637,500,152.124049
-316.247996,500,157.253524
-101.362045,500,162.271995
-326.327268,500,167.571606
-248.491817,500,172.620352
-123.264993,500,177.726535
-176.275614,500,182.751523
-140.900287,500,187.920298
-336.540627,500,193.075994
-277.226785,500,198.232715
-241.32141,500,203.249153
-382.867001,500,208.384512
-97.039388,500,213.500545
-235.155933,500,218.69738
-170.159243,500,223.788826
-93.295765,500,228.890213
199.332341,18,229.081463
-399.905044,482,234.04011
-90.204568,500,239.104274
-148.394199,500,244.206194
-282.594122,500,249.387448
-300.836206,500,254.540404
-153.24819,500,259.67937
-410.454527,500,264.826255
-147.239531,500,270.011523
-75.708007,500,275.134104
-121.708327,500,280.287453
