#{"t_start": 1680605120.3903213, "env_id": null}
r,l,t
-32.486621,79,17.673172
-152.75463,421,28.065802
-347.710957,500,40.329575
-379.605392,463,52.002854
-34.57828,37,52.913559
-80.637585,345,61.383502
-92.179673,149,65.038258
-2.593472,6,65.196769
-156.930215,360,110.956886
-23.226339,140,114.401441
-22.758987,61,115.914398
-271.158645,420,126.281834
-4.817158,19,126.758055
-62.128859,135,130.169215
-267.759792,365,139.150693
-66.831279,80,141.13507
-44.261532,420,151.509642
-226.452411,500,200.105786
-135.549353,393,209.753872
-61.813767,107,212.397084
-276.906571,500,224.81487
-11.016465,2,224.872693
-58.261869,99,227.320569
-102.504177,399,237.12024
-283.912354,481,286.047023
-17.356985,19,286.513514
-13.274248,10,286.762403
-295.078299,490,298.708806
-69.60675,386,308.32209
-20.108301,40,309.301356
-11.011333,2,309.350518
-52.121458,67,311.024759
-3.760948,5,311.144357
-59.714075,500,323.445991
-225.438571,300,367.200214
-11.384327,3,367.271233
-161.408325,197,372.107756
-84.341467,418,382.30051
-43.738827,82,384.306968
-160.0481,211,389.610018
-24.333139,17,390.032508
-65.454902,105,392.60957
-12.053934,6,392.760412
-145.024334,161,396.677247
-11.05126,3,396.755723
-43.023768,146,400.320821
-27.715858,46,401.470572
-29.001452,86,403.571133
-105.875182,101,406.031949
-29.201531,30,406.777912
-80.854726,88,408.920703
-217.586721,385,454.636125
-94.518328,115,457.451169
-42.048012,45,458.561477
-154.355266,244,464.544602
-46.573123,166,468.596448
-41.277996,45,469.702336
-15.916271,25,470.454542
-182.995049,475,482.121978
-60.83727,215,487.408706
-89.628352,285,494.406257
-68.952976,179,498.858247
-34.674796,62,500.385468
-29.843213,96,539.836083
-118.663497,163,543.849393
-46.248572,142,547.322444
-44.250372,238,553.186032
-80.267716,96,555.537572
-15.403345,24,556.115204
-18.718975,12,556.560551
-31.47486,75,558.419975
-66.660719,151,562.128727
-73.766853,149,565.747889
-84.992178,87,567.876224
-18.874959,26,568.519464
-35.45271,28,569.2079
-87.924724,334,577.425208
-99.447804,97,579.813856
-16.427114,41,580.845437
-25.672385,19,581.410515
-68.255128,172,585.601356
-33.655189,177,626.283771
-30.047288,27,626.959223
-26.384314,18,627.384316
-55.369552,80,629.332893
-6.299288,7,629.504137
-57.348174,191,634.220862
-93.371754,117,637.076182
-18.484669,31,637.819636
-16.740971,161,641.769516
-10.578613,2,641.938279
-54.420457,144,645.469935
-71.672961,120,648.392917
-32.06435,148,652.017474
-27.806644,86,654.122804
-47.609537,202,659.059071
-19.68608,36,659.932755
-38.336273,51,661.179735
-19.109121,13,661.501081
-58.594454,65,663.085238
-44.257277,96,665.422991
-6.462777,37,666.333977
-61.712212,108,669.073468
-20.714694,25,669.70164
-71.319172,153,673.449917
-90.109334,116,712.757512
-34.410014,39,713.707307
-22.764815,43,714.762108
-10.305458,16,715.153877
-18.661712,11,715.4205
-36.732754,157,719.281825
-67.12174,276,726.061804
-36.532344,44,727.136792
-5.940916,12,727.43426
-115.970477,217,732.813297
-26.495901,75,734.623991
-59.301099,58,736.03576
-44.262665,101,738.484349
-30.448681,49,739.676662
-96.112754,364,748.574855
-57.131768,64,750.14066
-35.91649,72,751.909285
-38.983413,31,752.782622
-38.874515,251,758.904339
-43.808275,64,760.474818
-56.524088,150,800.517131
-3.845692,4,800.615573
-49.733949,46,801.749183
-39.233979,116,804.580449
-43.327659,85,806.673581
-16.23811,28,807.371531
-10.594274,3,807.447173
-11.933519,7,807.622182
-40.868994,158,811.48465
-30.456352,57,812.884243
-27.508785,101,815.478878
-42.524971,59,816.932867
-34.05039,36,817.819255
-29.149028,31,818.572757
-34.447883,176,822.861348
-47.447471,57,824.252542
-20.832062,14,824.593997
-5.237257,26,825.216826
-20.659791,42,826.249743
-25.710446,17,826.675252
-15.249924,11,826.947452
-26.558459,73,828.692138
-11.690647,4,828.793787
-33.555244,60,830.251873
-42.501431,125,833.295172
-61.527396,168,837.369796
-33.106267,98,839.91958
-28.975442,188,844.661622
-22.749064,16,845.054919
-32.12318,26,845.715276
-51.464947,81,847.812225
-33.834468,26,848.470177
-33.667576,65,887.665466
-51.975618,63,889.254276
-56.505431,56,890.681793
-31.287733,30,891.44902
-66.458864,78,893.387758
-33.049696,25,894.021725
-23.289473,42,895.06735
91.461309,71,896.844851
-20.046706,14,897.187026
-25.59367,121,900.218242
-45.524996,39,901.334325
-28.964656,65,902.957176
-35.495444,31,903.737877
-16.915993,13,904.056586
-43.189466,352,912.802576
-31.463511,34,913.672076
-20.879515,87,915.884315
-18.233936,10,916.14508
-11.536766,3,916.212245
-23.846167,31,917.003714
-14.13988,5,917.139895
-53.091842,71,918.946913
-21.949578,259,925.524137
-42.845139,48,927.058854
-47.375592,273,933.993996
-39.701807,34,934.834334
-58.618946,84,936.941173
-13.515932,6,937.090802
-41.195205,39,938.064116
-4.723015,16,938.464031
-51.758748,500,988.126473
-19.14822,12,988.498808
-39.731881,38,989.468967
-23.611727,19,989.963447
-26.677548,50,991.248219
-26.817668,21,991.790927
-28.624646,36,992.700515
92.471896,84,994.795925
-30.22462,43,995.849551
-26.392834,50,997.07829
-25.026405,24,997.680514
-17.027056,15,998.054072
