#{"t_start": 1683842032.0148196, "env_id": "RobotEnv8-v0"}
r,l,t
-248.720958,500,36.334382
-303.425233,500,70.404176
-264.555094,500,104.297632
-282.106199,500,137.996921
-252.90011,500,182.065299
-209.067848,500,215.662613
-258.382217,500,249.688189
-172.628247,500,283.374721
-185.985359,500,327.374292
-273.498669,500,361.01436
-271.091885,500,395.01728
-188.050701,500,428.602281
-204.25852,500,473.496956
-181.207033,500,507.065218
-146.596872,500,541.045948
-170.622374,500,574.569235
-168.733326,500,618.839569
-170.545887,500,652.458298
-152.485205,500,686.28189
-156.212346,500,719.923062
-190.616811,500,763.940427
-147.733077,500,797.734011
-143.588453,500,831.684124
-160.48397,500,865.215935
-147.104762,500,909.768091
-159.353433,500,943.315199
-182.688759,500,977.079339
-151.688263,500,1010.601303
-154.046151,500,1054.310335
-144.46488,500,1087.835934
-169.274147,500,1121.582077
-148.810875,500,1155.25744
-131.96669,500,1199.00583
-136.691695,500,1232.504629
-128.653428,500,1266.134403
-139.273181,500,1299.807428
-170.356098,500,1343.7983
-151.334277,500,1377.356149
-143.822098,500,1411.1505
-144.348761,500,1444.775463
-137.23904,500,1488.966086
-143.088528,500,1522.592212
-135.846248,500,1556.312831
-139.085675,500,1589.911454
-145.205632,500,1623.543236
-126.274473,500,1667.207958
-135.408443,500,1700.984788
-168.834909,500,1734.553825
-121.071468,500,1768.296831
-132.346962,500,1812.001831
-120.707204,500,1845.805349
-106.149947,500,1879.419993
-137.68505,500,1913.159487
-135.911783,500,1957.064998
-117.938756,500,1990.860024
-123.270456,500,2024.419153
-123.049977,500,2058.202046
-121.105393,500,2101.762536
-128.50728,500,2135.531478
-127.434275,500,2169.064512
-129.195435,500,2203.741925
-104.863992,500,2247.491885
-123.097078,500,2281.2485
-116.954521,500,2314.825983
-111.889113,500,2348.593624
-120.179428,500,2392.305649
-114.881748,500,2425.938518
-108.958797,500,2459.604167
-105.316201,500,2493.401683
-117.358205,500,2536.941053
-112.852278,500,2570.780186
-103.875155,500,2604.456984
-85.730228,500,2638.199513
-124.671339,500,2681.979975
-90.540602,500,2715.817833
-121.001449,500,2749.451968
-98.34558,500,2783.291134
-97.21608,500,2826.938269
-94.763383,500,2860.721289
-87.897076,500,2894.348544
-93.719376,500,2928.194024
-87.193215,500,2972.211733
-95.146761,500,3006.038195
-82.400755,500,3039.647997
-85.978187,500,3073.494397
-65.479637,500,3109.686869
-83.736326,500,3156.125092
-76.814042,500,3189.770317
-69.198998,500,3223.545511
-69.278649,500,3257.154912
-72.887663,500,3301.555545
-68.363193,500,3335.129643
-66.789963,500,3368.948215
-75.465356,500,3402.532519
-52.980023,500,3446.513415
-75.126062,500,3480.260796
-70.631596,500,3514.032402
-63.517268,500,3547.666119
-63.481831,500,3591.738697
-70.778041,500,3625.385441
-54.016874,500,3659.20707
-61.419324,500,3692.96345
-63.659758,500,3736.921636
-50.60895,500,3770.564075
-49.371242,500,3804.355851
-65.546317,500,3838.059903
-51.059587,500,3882.220535
-58.39363,500,3915.89184
-62.07419,500,3949.752871
-60.475378,500,3983.498823
-48.623,500,4027.619233
-56.918751,500,4061.264135
-46.370271,500,4095.148469
-60.172986,500,4128.802572
-47.990293,500,4172.815998
-45.165004,500,4206.431969
-56.604507,500,4240.231193
-55.166535,500,4273.90608
-49.285192,500,4317.830911
-53.361166,500,4351.54755
-49.631272,500,4385.318725
-59.363372,500,4419.014069
-47.318694,500,4462.895679
-47.823976,500,4496.545121
-53.117203,500,4530.404157
-45.20057,500,4564.06179
-52.292789,500,4607.79131
-46.586952,500,4641.421157
-49.797285,500,4675.200272
-54.256301,500,4708.857629
-47.548068,500,4744.574821
-39.836948,500,4794.16103
-40.666514,500,4829.017282
-48.041535,500,4862.718311
-50.016814,500,4896.642191
-40.177016,500,4940.767594
-44.6826,500,4975.558213
-48.282023,500,5009.363491
-50.101456,500,5043.195057
-44.909042,500,5087.638697
-55.577201,500,5122.09704
-45.753374,500,5156.138663
-42.722339,500,5190.248414
-36.557635,500,5234.170094
-44.230298,500,5268.052753
-39.820782,500,5301.688125
-42.143881,500,5335.478721
-40.479259,500,5379.181893
-43.712398,500,5412.939775
-47.663017,500,5446.579593
-44.246433,500,5480.344592
-41.405565,500,5524.218428
-40.682115,500,5557.93519
-42.774165,500,5591.562306
-35.672376,500,5625.285159
-45.871027,500,5669.212558
-41.797958,500,5702.90367
-35.572648,500,5736.58702
-36.316523,500,5770.507181
-42.546103,500,5814.449507
-35.017868,500,5848.221164
-43.984349,500,5881.900142
-34.164974,500,5915.562302
-37.593252,500,5959.249666
-37.450686,500,5993.173898
-33.863923,500,6026.773498
-48.642076,500,6060.673751
-34.717791,500,6104.836869
-37.930795,500,6138.605543
-38.146766,500,6172.237164
-43.917956,500,6206.144521
-42.61187,500,6239.80723
-40.495137,500,6283.519691
-36.867933,500,6317.143061
-45.10636,500,6350.891088
168.221851,277,6369.605232
-38.926912,500,6413.406747
-35.008782,500,6447.104451
-36.92195,500,6480.934701
-33.077563,500,6514.588613
-41.730939,500,6558.392238
-48.223879,500,6592.083995
-35.465811,500,6625.804871
-39.790007,500,6659.597765
-39.003796,500,6703.860427
-33.843491,500,6737.538481
-33.458076,500,6771.358567
-38.706038,500,6805.015829
-36.09387,500,6848.807225
-35.561611,500,6882.472087
-35.188151,500,6916.187833
-36.010505,500,6949.763811
-38.663389,500,6993.733952
-34.223446,500,7027.338372
-34.136236,500,7061.05972
-31.270942,500,7094.740351
-32.319671,500,7128.477722
-33.818931,500,7172.30931
-32.409536,500,7206.035356
-31.070649,500,7239.765954
-36.358309,500,7273.719385
-35.50744,500,7317.640542
-29.454783,500,7351.625414
-32.38719,500,7385.264825
-31.15254,500,7419.13935
-37.251748,500,7462.862552
-34.939104,500,7496.737891
-29.795198,500,7530.446112
-31.810495,500,7564.183559
-38.158038,500,7608.020073
-44.261248,500,7641.867403
-29.396556,500,7675.511984
-29.385323,500,7713.024394
-32.462337,500,7759.142475
-32.851756,500,7792.876114
-29.945994,500,7826.626796
-31.593148,500,7860.430964
-30.509305,500,7904.297737
-35.15761,500,7938.12208
-37.107944,500,7971.819444
-32.519687,500,8005.666687
-28.289448,500,8049.703264
-32.480051,500,8083.494026
-29.841329,500,8117.210124
-33.315748,500,8151.060466
-36.004737,500,8195.284651
182.198982,135,8204.426187
-34.259104,500,8238.21008
-28.246168,500,8271.940686
-37.695758,500,8305.598812
-28.181575,500,8349.485555
178.168971,311,8370.494527
-35.420192,500,8404.191934
-40.655692,500,8437.930771
-32.908391,500,8471.72528
-34.819662,500,8515.874176
-34.030081,500,8549.594386
-31.368266,500,8583.38105
-38.21153,500,8617.134385
-36.462378,500,8660.98863
-31.455591,500,8694.793463
-29.901759,500,8728.560221
-32.412178,500,8762.294566
-34.713758,500,8806.016234
-28.375952,500,8839.863195
-28.070023,500,8873.675588
-27.290155,500,8907.472354
-30.842326,500,8951.414387
-33.587508,500,8985.061836
-30.78813,500,9018.824979
-38.071632,500,9052.461186
-32.218706,500,9096.331521
-35.997493,500,9130.009116
178.611153,266,9147.912479
-35.421809,500,9181.744974
170.711226,442,9211.65038
-36.763778,500,9255.722746
-34.624437,500,9289.474703
-39.489308,500,9323.166399
-29.760606,500,9356.873191
-29.646317,500,9401.156978
-29.218245,500,9434.789715
-35.661904,500,9468.593748
-27.81016,500,9503.092318
-29.818372,500,9547.068388
-34.145642,500,9580.849241
-32.579463,500,9614.565931
-29.344862,500,9648.349807
-29.309348,500,9692.38783
-28.485867,500,9725.983614
-38.528034,500,9759.728825
-33.980537,500,9793.432224
-33.548352,500,9837.43766
-28.08488,500,9871.157175
-34.990761,500,9904.955123
181.424224,129,9913.757545
-33.077934,500,9947.689205
-28.141213,500,9991.801477
-27.551605,500,10025.547418
-29.213158,500,10059.28838
-40.626723,500,10093.04594
-29.810071,500,10137.283262
-29.331027,500,10171.065196
-38.460934,500,10204.789403
-28.63824,500,10238.674861
-38.989598,500,10282.836627
-28.167947,500,10316.600121
-29.178034,500,10350.616238
160.726307,487,10383.526415
-27.152586,500,10427.686167
-39.825441,500,10461.490428
-27.631351,500,10495.136777
-28.491475,500,10528.947412
166.554843,311,10549.878888
-41.195084,500,10593.847489
-28.178915,500,10627.636686
-28.383716,500,10661.470749
-29.362352,500,10695.252258
-28.270714,500,10739.212838
-28.926058,500,10773.021369
-27.742763,500,10806.748022
-30.213828,500,10840.650139
-30.226554,500,10884.430204
-31.295003,500,10918.275377
-30.360577,500,10952.050283
-40.750706,500,10985.794063
-30.426774,500,11029.706269
-29.178282,500,11063.494962
-33.625742,500,11097.250277
-39.94675,500,11131.080375
-38.556058,500,11175.089076
-30.533399,500,11208.918395
-29.802629,500,11242.692413
-30.32791,500,11277.248298
-28.677159,500,11321.030932
-29.374677,500,11354.745207
-32.187567,500,11388.38535
-31.011018,500,11422.215588
-34.54672,500,11466.332365
-30.720347,500,11500.153516
-36.460839,500,11533.946543
-30.055084,500,11567.783374
-32.46637,500,11611.948035
-33.627641,500,11645.711933
-30.198763,500,11679.497797
-40.649449,500,11713.383702
-29.135872,500,11757.53722
-26.725679,500,11791.289165
-26.865207,500,11825.007007
-27.403662,500,11858.803133
-35.57047,500,11902.650378
-28.25823,500,11936.465299
-27.157396,500,11970.095589
-29.047589,500,12003.838843
-38.606923,500,12037.606244
-31.592815,500,12082.049439
